fips_5,pop_under18_2024
32001,5867.0
32005,7029.0
32009,86.0
33017,22807.0
33001,10801.0
33003,7479.0
33005,13628.0
33007,4951.0
33011,82149.0
33013,28264.0
33015,57675.0
33009,14087.0
33019,7523.0
34027,106446.0
34025,132733.0
34023,187435.0
34031,123669.0
34039,139069.0
34041,21209.0
34029,166276.0
34035,73710.0
34001,56729.0
34017,141223.0
34019,24967.0
34011,37710.0
34013,205811.0
34003,201694.0
34015,65160.0
34037,28630.0
34021,86317.0
34009,15647.0
34033,14449.0
34007,119827.0
34005,96272.0
35021,95.0
35029,6585.0
35003,427.0
35051,1826.0
35028,4053.0
35033,659.0
35041,4424.0
35005,15266.0
35035,14821.0
35011,362.0
35015,15899.0
35017,4807.0
35007,2005.0
35043,32889.0
35019,814.0
35013,51139.0
35025,21498.0
35061,18138.0
35027,3437.0
35059,805.0
35006,5975.0
35045,29128.0
35047,4238.0
35031,17939.0
35009,12378.0
35049,23998.0
35055,5117.0
35001,131302.0
35023,842.0
35037,1694.0
35039,8737.0
35053,3315.0
35057,3291.0
36081,439104.0
36095,5086.0
36019,13851.0
36075,23884.0
36017,9402.0
36033,9102.0
36107,9547.0
36117,18651.0
36001,56733.0
36051,10722.0
36057,11526.0
36067,96403.0
36087,105541.0
36061,220513.0
36109,14592.0
36007,36717.0
36015,16750.0
36079,18840.0
36123,5469.0
36085,105407.0
36101,19577.0
36003,9105.0
36077,8747.0
36091,44696.0
36103,314488.0
36119,208740.0
36011,14087.0
36043,11916.0
36097,3120.0
36009,16185.0
36025,6765.0
36035,10238.0
36065,48338.0
36083,30088.0
36105,17223.0
36069,21234.0
36093,34326.0
36031,5513.0
36049,6000.0
36071,104759.0
36039,7424.0
36059,295441.0
36111,30203.0
36113,11145.0
36115,10948.0
36013,25163.0
36023,8341.0
36045,27310.0
36047,562076.0
36063,41160.0
36073,7264.0
36099,6593.0
36005,332553.0
36021,9129.0
36053,12166.0
36055,149700.0
36089,20577.0
36121,7186.0
36027,53757.0
36029,189021.0
36037,11537.0
36041,600.0
37099,7230.0
37139,8475.0
37187,2029.0
37007,4413.0
37017,6142.0
37051,85695.0
37063,67300.0
37093,14630.0
37105,15787.0
37169,8536.0
37193,12926.0
37197,7839.0
37013,8366.0
37039,4808.0
37075,1553.0
37103,1784.0
37165,7880.0
37183,274298.0
37001,39972.0
37059,9260.0
37077,12353.0
37091,3784.0
37113,6972.0
37135,27471.0
37147,37567.0
37067,88488.0
37079,3835.0
37087,10813.0
37133,53173.0
37171,14890.0
37175,5254.0
37181,10107.0
37189,6417.0
37005,1886.0
37003,7009.0
37015,2779.0
37019,22487.0
37021,48223.0
37045,22655.0
37071,53554.0
37081,121155.0
37141,15633.0
37049,21691.0
37101,60497.0
37023,15975.0
37027,15702.0
37037,15675.0
37057,38046.0
37061,12120.0
37065,11130.0
37143,2433.0
37155,31106.0
37159,33404.0
37195,18007.0
37107,12572.0
37115,3734.0
37121,2658.0
37125,23374.0
37151,32473.0
37163,14937.0
37179,65177.0
37185,3376.0
37041,2705.0
37117,4394.0
37035,35293.0
37069,17150.0
37083,10027.0
37089,21848.0
37131,2908.0
37031,11487.0
37073,1907.0
37085,36465.0
37129,41994.0
37137,1768.0
37149,3050.0
37161,12918.0
37167,14523.0
37029,2425.0
37033,4130.0
37145,8170.0
37173,2983.0
37191,28438.0
37009,4393.0
37025,60351.0
37043,1775.0
37053,6966.0
37055,6550.0
37109,19875.0
37111,8497.0
37119,269794.0
37123,5366.0
37157,18967.0
37199,3348.0
37011,2554.0
37047,10259.0
37095,652.0
37097,44800.0
37127,21504.0
37153,9871.0
37177,682.0
38007,232.0
38009,1397.0
38071,2783.0
38015,23454.0
38031,733.0
38045,870.0
38051,507.0
38089,9248.0
38093,4254.0
38103,785.0
38105,12268.0
38005,1878.0
38029,665.0
38047,460.0
38049,1271.0
38025,1013.0
38041,585.0
38053,4651.0
38059,7968.0
38077,3480.0
38083,238.0
38085,1238.0
38101,16164.0
38091,371.0
38099,2397.0
38011,727.0
38023,514.0
38087,117.0
38021,1149.0
38033,361.0
38037,478.0
38055,2079.0
38063,603.0
38097,1831.0
38039,446.0
38067,1394.0
38001,416.0
38003,2110.0
38035,15313.0
38065,440.0
38069,879.0
38013,532.0
38017,43673.0
38043,528.0
38073,1162.0
38019,798.0
38027,622.0
38057,1955.0
38075,570.0
38079,3699.0
38081,763.0
38095,458.0
38061,2736.0
39029,19840.0
39031,8702.0
39043,14149.0
39093,68053.0
39105,4291.0
39121,2675.0
39157,21299.0
39033,8894.0
39051,9482.0
39123,6672.0
39131,6273.0
39171,7906.0
39023,30161.0
39047,6645.0
39085,43426.0
39125,4362.0
39141,15677.0
39147,11527.0
39025,46047.0
39037,12046.0
39057,34883.0
39063,16040.0
39073,5790.0
39095,95394.0
39099,45461.0
39107,11140.0
39017,91022.0
39067,2868.0
39075,13347.0
39079,7713.0
39097,8861.0
39165,59624.0
39007,20876.0
39045,39519.0
39053,6657.0
39091,10275.0
39129,13276.0
39175,4589.0
39035,249579.0
39039,8518.0
39117,7679.0
39003,23431.0
39013,11827.0
39109,25221.0
39115,2731.0
39027,9454.0
39069,6247.0
39081,12405.0
39083,14370.0
39133,28993.0
39137,8650.0
39139,26716.0
39153,109533.0
39155,40877.0
39001,6656.0
39015,10075.0
39019,5397.0
39049,311601.0
39059,8404.0
39071,10378.0
39143,12525.0
39145,15384.0
39169,27570.0
39005,11723.0
39009,9071.0
39021,8408.0
39077,13412.0
39103,38175.0
39113,117813.0
39151,79511.0
39161,6622.0
39011,10702.0
39041,56767.0
39087,11756.0
39089,41411.0
39111,2607.0
39135,8876.0
39149,11617.0
39159,17044.0
39173,26267.0
39055,20614.0
39065,7047.0
39061,189740.0
39119,19429.0
39127,8182.0
39163,2694.0
39167,11274.0
39101,13925.0
40029,1322.0
40037,17026.0
40049,6536.0
40073,4221.0
40087,11888.0
40109,203551.0
40139,5890.0
40149,2617.0
40151,1781.0
40003,1099.0
40019,12059.0
40023,3404.0
40115,7677.0
40123,9546.0
40059,743.0
40063,2867.0
40065,6037.0
40081,8124.0
40143,170814.0
40013,11926.0
40105,2227.0
40133,5619.0
40147,12927.0
40017,45452.0
40075,1982.0
40079,12227.0
40127,2317.0
40145,21135.0
40071,10614.0
40089,8124.0
40031,28517.0
40033,1245.0
40041,8165.0
40053,999.0
40103,2412.0
40111,8713.0
40121,9687.0
40141,1529.0
40007,1182.0
40011,2213.0
40043,1121.0
40057,586.0
40009,5156.0
40051,13291.0
40055,1108.0
40061,2805.0
40077,2127.0
40113,9425.0
40135,9775.0
40025,574.0
40039,6994.0
40045,792.0
40069,2352.0
40097,9216.0
40027,59812.0
40085,2472.0
40107,2590.0
40119,15134.0
40125,16946.0
40001,5308.0
40015,6025.0
40021,10249.0
40035,3341.0
40129,784.0
40131,23296.0
40137,9798.0
40067,1286.0
40091,3995.0
40117,3774.0
40005,3041.0
40083,11381.0
40093,1902.0
40095,3602.0
40099,3056.0
40047,15807.0
40101,16141.0
40153,4738.0
41005,86138.0
41053,18921.0
41027,4949.0
41029,44095.0
41063,1472.0
41071,22263.0
41065,5584.0
41067,126608.0
41001,3244.0
41069,184.0
41051,135290.0
41031,5576.0
41003,14771.0
41055,435.0
41059,19337.0
41021,378.0
41047,80479.0
41017,38509.0
41019,21253.0
41057,4828.0
41043,28492.0
41049,3276.0
41013,5309.0
41045,8278.0
41007,7090.0
41025,1459.0
41033,16902.0
41035,15148.0
41037,1662.0
41039,64959.0
41009,10806.0
41015,3127.0
41023,1288.0
41041,7656.0
41011,10877.0
41061,5572.0
42009,9215.0
42039,16693.0
42045,127662.0
42049,54328.0
42085,20210.0
42109,7976.0
42121,9330.0
42075,32249.0
42111,12905.0
42119,7200.0
42105,3078.0
42125,40557.0
42001,20343.0
42017,127178.0
42033,13915.0
42081,22757.0
42093,3591.0
42101,326963.0
42127,8463.0
42041,56003.0
42087,10247.0
42113,580.0
42029,119637.0
42047,5649.0
42055,34416.0
42107,28645.0
42057,2801.0
42065,9061.0
42003,225556.0
42021,24771.0
42059,6250.0
42063,14783.0
42077,84151.0
42089,30979.0
42023,784.0
42025,12176.0
42061,7577.0
42069,43972.0
42071,128218.0
42133,101794.0
42037,11482.0
42043,64573.0
42053,243.0
42073,16623.0
42079,67167.0
42129,62807.0
42035,7499.0
42091,183319.0
42099,9691.0
42131,4809.0
42013,23829.0
42019,37368.0
42067,5109.0
42115,7182.0
42117,7920.0
42027,23041.0
42095,59961.0
42097,17496.0
42005,11848.0
42007,31517.0
42011,95197.0
42015,13117.0
42031,7017.0
42051,23077.0
42083,7433.0
42103,10536.0
42123,7297.0
44003,30157.0
44005,12694.0
44001,8538.0
44009,19259.0
44007,133943.0
45041,31981.0
45047,15291.0
45053,6128.0
45069,5002.0
45013,34009.0
45027,5424.0
45051,67685.0
45063,71117.0
45065,990.0
45003,38448.0
45005,1313.0
45015,60828.0
45021,12952.0
45071,8256.0
45059,15205.0
45089,5545.0
45023,6972.0
45029,8859.0
45031,13887.0
45091,69965.0
45007,48251.0
45057,24040.0
45079,91043.0
45083,85399.0
45039,3609.0
45077,25255.0
45087,5396.0
45073,15261.0
45075,17459.0
45009,2310.0
45025,9832.0
45061,3111.0
45011,4821.0
45019,82390.0
45043,10675.0
45045,128128.0
45055,16575.0
45081,4329.0
45033,6870.0
45037,4695.0
45067,6128.0
45001,4735.0
45017,2612.0
45085,24360.0
45035,41233.0
45049,3697.0
46045,884.0
46075,195.0
46081,4576.0
46083,18905.0
46087,1664.0
46095,560.0
46109,2938.0
46015,1271.0
46049,585.0
46053,999.0
46059,720.0
46041,2183.0
46061,954.0
46097,527.0
46103,25148.0
46013,8634.0
46077,1325.0
46079,2259.0
46093,6260.0
46125,2286.0
46025,1171.0
46057,2174.0
46085,1018.0
46101,1737.0
46023,2850.0
46035,4541.0
46099,52096.0
46117,648.0
46019,2643.0
46047,1164.0
46137,625.0
46007,1006.0
46009,1379.0
46011,7438.0
46065,4175.0
46067,1993.0
46069,287.0
46091,1111.0
46105,655.0
46135,4867.0
46123,1389.0
46127,4114.0
46005,5556.0
46039,1069.0
46051,1732.0
46055,444.0
46119,284.0
46063,305.0
46073,414.0
46111,607.0
46029,6548.0
46089,497.0
46121,3674.0
46017,653.0
46021,268.0
46027,2613.0
46031,1310.0
46071,981.0
46115,1365.0
46129,1275.0
46003,691.0
46037,1174.0
46102,4681.0
46107,520.0
46033,1311.0
46043,780.0
47015,3276.0
47073,11103.0
47093,104717.0
47103,8148.0
47135,1995.0
47167,14415.0
47019,9864.0
47021,8892.0
47081,5426.0
47085,3923.0
47095,1007.0
47097,5294.0
47121,2844.0
47127,1294.0
47139,3382.0
47143,7397.0
47163,30538.0
47177,10046.0
47179,25407.0
47011,24530.0
47013,8221.0
47027,1542.0
47033,3215.0
47119,25580.0
47129,4191.0
47145,10598.0
47017,6384.0
47079,6452.0
47089,11154.0
47115,6046.0
47151,5167.0
47071,5452.0
47105,11617.0
47133,4786.0
47137,852.0
47153,3447.0
47187,66808.0
47045,8641.0
47065,80944.0
47113,22348.0
47123,9864.0
47155,20710.0
47005,3198.0
47023,3880.0
47077,6304.0
47147,18712.0
47185,6201.0
47003,13567.0
47009,27832.0
47049,4071.0
47063,16101.0
47075,3653.0
47125,64812.0
47131,6550.0
47141,17645.0
47001,17066.0
47041,4693.0
47051,8677.0
47059,13581.0
47087,2268.0
47091,3053.0
47099,11594.0
47101,2946.0
47111,6770.0
47007,2306.0
47053,12322.0
47055,6355.0
47171,3168.0
47173,4310.0
47029,7553.0
47067,1479.0
47069,4980.0
47107,12046.0
47149,91788.0
47169,2339.0
47175,1340.0
47181,2615.0
47035,10917.0
47043,12729.0
47057,4699.0
47083,1795.0
47189,39413.0
47031,14540.0
47037,149525.0
47047,7797.0
47109,5603.0
47117,8836.0
47157,230018.0
47161,2932.0
47165,47800.0
47025,6241.0
47039,2371.0
47061,3081.0
47159,4634.0
47183,6294.0
48013,13906.0
48039,103250.0
48093,3204.0
48099,19049.0
48143,9141.0
48241,7588.0
48251,53353.0
48261,55.0
48275,836.0
48283,1242.0
48321,9431.0
48355,81845.0
48425,2158.0
48069,2101.0
48087,667.0
48103,1355.0
48159,2388.0
48173,288.0
48179,5158.0
48213,18599.0
48293,5075.0
48379,2634.0
48459,10404.0
48467,14877.0
48485,29417.0
48487,2556.0
48489,4613.0
48501,2537.0
48055,11868.0
48129,610.0
48203,16773.0
48211,811.0
48249,10492.0
48305,1697.0
48395,4244.0
48507,2662.0
48009,2095.0
48163,4748.0
48187,46162.0
48247,1266.0
48255,2892.0
48269,57.0
48317,1596.0
48325,12262.0
48331,5916.0
48383,884.0
48419,6238.0
48439,551303.0
48449,8595.0
48457,3896.0
48491,169686.0
48493,12817.0
48041,49706.0
48095,352.0
48119,1425.0
48123,4506.0
48131,2453.0
48145,3697.0
48167,84636.0
48169,915.0
48207,969.0
48237,1972.0
48291,35266.0
48307,1581.0
48353,3467.0
48367,43688.0
48373,10977.0
48405,1533.0
48407,6184.0
48409,18108.0
48421,736.0
48433,264.0
48473,15486.0
48479,83208.0
48001,11263.0
48007,4418.0
48037,21643.0
48121,235469.0
48127,2251.0
48141,220889.0
48161,4641.0
48171,5463.0
48219,5687.0
48273,7250.0
48343,2853.0
48351,2335.0
48361,21787.0
48403,1801.0
48471,12217.0
48085,301180.0
48089,5026.0
48191,586.0
48195,1436.0
48197,775.0
48215,275131.0
48265,9695.0
48271,555.0
48287,3878.0
48377,1497.0
48423,59485.0
48429,1902.0
48455,2768.0
48475,3224.0
48017,2151.0
48045,333.0
48049,7714.0
48101,235.0
48125,308.0
48165,8186.0
48193,1864.0
48289,3836.0
48345,198.0
48453,267621.0
48469,22852.0
48003,5931.0
48019,3822.0
48029,513712.0
48057,4506.0
48059,3160.0
48063,3407.0
48065,1332.0
48073,13175.0
48081,727.0
48091,44026.0
48113,651464.0
48183,32169.0
48209,64072.0
48221,13835.0
48223,9303.0
48233,4711.0
48267,800.0
48301,15.0
48363,6916.0
48393,180.0
48431,412.0
48441,35899.0
48463,6723.0
48483,1171.0
48027,108362.0
48033,110.0
48047,1721.0
48071,15413.0
48115,2903.0
48201,1272618.0
48225,4520.0
48227,7045.0
48235,345.0
48277,12397.0
48297,2184.0
48303,76292.0
48311,127.0
48339,190255.0
48341,6908.0
48357,2833.0
48371,3577.0
48387,2405.0
48399,2268.0
48401,11938.0
48411,1086.0
48413,497.0
48481,10544.0
48035,3853.0
48105,686.0
48117,5684.0
48137,295.0
48139,60523.0
48155,215.0
48177,5254.0
48199,14428.0
48217,8859.0
48263,170.0
48313,3072.0
48327,336.0
48451,27921.0
48503,4287.0
48011,385.0
48043,1537.0
48205,1091.0
48259,11147.0
48295,703.0
48333,910.0
48335,1760.0
48369,2662.0
48443,137.0
48447,377.0
48505,4209.0
48031,2170.0
48061,120225.0
48077,2134.0
48107,1300.0
48111,2606.0
48135,51570.0
48151,800.0
48157,248961.0
48243,98.0
48253,3430.0
48257,57044.0
48285,4703.0
48299,3599.0
48337,4872.0
48391,1525.0
48437,1629.0
48477,7776.0
48499,8920.0
48015,7635.0
48025,6095.0
48053,11186.0
48079,712.0
48189,8101.0
48279,3409.0
48281,4912.0
48319,758.0
48329,53950.0
48347,15094.0
48349,14954.0
48359,389.0
48375,30230.0
48381,35401.0
48397,35636.0
48417,658.0
48427,21256.0
48435,778.0
48445,3331.0
48461,832.0
48051,4502.0
48075,1286.0
48097,10124.0
48175,1444.0
48365,5327.0
48385,461.0
48389,3260.0
48005,21708.0
48021,29736.0
48023,792.0
48067,6434.0
48083,1691.0
48109,524.0
48133,3805.0
48147,8009.0
48149,5179.0
48153,1255.0
48181,35818.0
48185,7463.0
48229,388.0
48231,29384.0
48239,3831.0
48245,62196.0
48309,63697.0
48315,1704.0
48323,18123.0
48415,4153.0
48465,13235.0
48495,2070.0
48497,19799.0
49003,18781.0
49005,40904.0
49017,1114.0
49023,4330.0
49047,11320.0
49039,7092.0
49031,299.0
49009,201.0
49021,17000.0
49051,10213.0
49057,70790.0
49001,2133.0
49011,108352.0
49019,1979.0
49043,9244.0
49049,227417.0
49053,49204.0
49025,1879.0
49007,5058.0
49029,4064.0
49035,292427.0
49045,25178.0
49033,731.0
49013,6458.0
49037,4100.0
49015,2747.0
49027,4040.0
49041,5987.0
49055,587.0
50003,6601.0
50005,5412.0
50001,5945.0
50025,7456.0
50011,10814.0
50027,9864.0
50019,5297.0
50023,10380.0
50015,5081.0
50013,1266.0
50007,28336.0
50009,1005.0
50017,5246.0
50021,10271.0
51047,13895.0
51069,21642.0
51073,7988.0
51105,3992.0
51127,5271.0
51017,691.0
51036,874.0
51107,113295.0
51177,36430.0
51820,5346.0
51009,6228.0
51085,24494.0
51095,16054.0
51103,1643.0
51121,14915.0
51171,9355.0
51685,3498.0
51031,10422.0
51045,783.0
51059,258034.0
51075,4448.0
51111,2331.0
51133,1680.0
51191,9486.0
51683,11621.0
51720,769.0
51775,5114.0
51015,13867.0
51035,5024.0
51057,1923.0
51097,1166.0
51099,6892.0
51109,8357.0
51125,2611.0
51161,18540.0
51760,40697.0
51840,6278.0
51013,42416.0
51067,10190.0
51550,60543.0
51590,9599.0
51800,24119.0
51001,6621.0
51025,2465.0
51037,2441.0
51061,17455.0
51157,1234.0
51163,3559.0
51175,3186.0
51181,1131.0
51185,7271.0
51187,9161.0
51630,6385.0
51660,9133.0
51750,2265.0
51790,5092.0
51830,1757.0
51007,2828.0
51011,3714.0
51071,3245.0
51077,2453.0
51115,1348.0
51159,1677.0
51595,1401.0
51021,866.0
51033,7555.0
51043,3016.0
51049,2000.0
51087,72011.0
51147,3524.0
51165,19206.0
51173,5582.0
51520,3099.0
51580,1412.0
51710,46392.0
51770,21995.0
51810,97262.0
51005,2472.0
51113,2810.0
51145,5991.0
51149,8414.0
51730,8852.0
51740,21929.0
51029,2982.0
51041,90915.0
51051,2584.0
51079,4845.0
51083,6687.0
51091,359.0
51137,8573.0
51139,4536.0
51141,2944.0
51167,4861.0
51169,3819.0
51179,43878.0
51183,1731.0
51199,15996.0
51678,1184.0
51117,5666.0
51197,5432.0
51570,4777.0
51620,2378.0
51650,29544.0
51690,3954.0
51081,1753.0
51093,8641.0
51131,2087.0
51135,3004.0
51600,6948.0
51680,15620.0
51003,22360.0
51019,15741.0
51063,2890.0
51089,9263.0
51119,1839.0
51155,5894.0
51193,3411.0
51510,28286.0
51530,1406.0
51610,3545.0
51735,2915.0
51053,5510.0
51065,5419.0
51143,10366.0
51640,1803.0
51670,5795.0
51700,42164.0
51023,6166.0
51027,3182.0
51101,4264.0
51153,128386.0
51195,6741.0
51540,7656.0
53033,441421.0
53049,3439.0
53053,212209.0
53071,12492.0
53025,28489.0
53045,13454.0
53055,2270.0
53017,10685.0
53027,15087.0
53057,27064.0
53011,115216.0
53069,754.0
53041,18776.0
53061,186405.0
53073,41690.0
53037,8048.0
53043,2507.0
53077,72874.0
53003,4356.0
53047,9477.0
53065,10071.0
53067,61490.0
53051,2813.0
53063,117066.0
53001,7116.0
53035,54032.0
53039,4273.0
53075,7571.0
53009,12115.0
53005,55473.0
53015,25184.0
53019,1291.0
53021,30080.0
53031,3670.0
53007,18156.0
53059,2066.0
53013,725.0
53023,508.0
53029,14624.0
54001,3044.0
54041,3519.0
54075,1373.0
54091,3175.0
54003,31190.0
54007,2189.0
54027,4232.0
54087,2597.0
54093,943.0
54037,12480.0
54045,6392.0
54053,5027.0
54061,17242.0
54013,1064.0
54063,2486.0
54071,1099.0
54073,1355.0
54099,7564.0
54031,2800.0
54055,12062.0
54065,2940.0
54051,5429.0
54067,4780.0
54095,1566.0
54005,4178.0
54033,13387.0
54059,4842.0
54085,1601.0
54103,2851.0
54107,16896.0
54089,1792.0
54017,1081.0
54021,1038.0
54023,2131.0
54035,5934.0
54043,4169.0
54081,14893.0
54009,3548.0
54105,1033.0
54049,10915.0
54057,5343.0
54069,7841.0
54079,11852.0
54109,4023.0
54025,6090.0
54011,17854.0
54015,1667.0
54019,7828.0
54029,4979.0
54047,3140.0
54097,4732.0
54039,33626.0
54077,6106.0
54101,1523.0
54083,4923.0
55135,10160.0
55137,4314.0
55031,8340.0
55085,6114.0
55091,1655.0
55127,19782.0
55015,11334.0
55063,22646.0
55087,43783.0
55121,8112.0
55009,61008.0
55011,2634.0
55037,629.0
55095,8830.0
55131,28207.0
55003,3304.0
55013,2554.0
55051,989.0
55078,1356.0
55081,11717.0
55089,19292.0
55107,2777.0
55111,14596.0
55141,15492.0
55057,4984.0
55067,3647.0
55077,2876.0
55079,214777.0
55065,4384.0
55001,2707.0
55025,111967.0
55071,15970.0
55083,7694.0
55105,36048.0
55017,13942.0
55033,8735.0
55075,7825.0
55101,44280.0
55117,24754.0
55129,2924.0
55019,10141.0
55045,7735.0
55049,5056.0
55055,16292.0
55059,35378.0
55115,8594.0
55123,8036.0
55125,3784.0
55007,2717.0
55035,20875.0
55041,1810.0
55043,10871.0
55099,2353.0
55133,85031.0
55139,34201.0
55021,11562.0
55061,4232.0
55093,8589.0
55097,12997.0
55103,3554.0
55005,9665.0
55047,4177.0
55073,30710.0
55113,3333.0
55027,16620.0
55029,4629.0
55039,21491.0
55069,4967.0
55119,4608.0
55023,3010.0
55053,4379.0
55109,22463.0
56011,1925.0
56005,12365.0
56019,1669.0
56021,22061.0
56035,1870.0
56003,2857.0
56031,1654.0
56013,9472.0
56025,18381.0
56009,3253.0
56017,924.0
56027,407.0
56029,6192.0
56043,1521.0
56039,3757.0
56015,2495.0
56023,5054.0
56041,5332.0
56045,1253.0
56007,3054.0
56033,6771.0
56037,9869.0
56001,5856.0
