county_fips,county_name,state_name,cbsa_code,cbsa_title,central_or_outlying,in_modern_msa
27059,Isanti County,Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Outlying,True
27079,Le Sueur County,Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Outlying,True
27095,Mille Lacs County,Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Outlying,True
27123,Ramsey County,Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Central,True
27139,Scott County,Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Central,True
27141,Sherburne County,Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Central,True
27163,Washington County,Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Central,True
27171,Wright County,Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Central,True
55093,Pierce County,Wisconsin,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Outlying,True
55109,St. Croix County,Wisconsin,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Outlying,True
38049,McHenry County,North Dakota,33500,"Minot, ND",Outlying,True
38075,Renville County,North Dakota,33500,"Minot, ND",Outlying,True
38101,Ward County,North Dakota,33500,"Minot, ND",Central,True
30061,Mineral County,Montana,33540,"Missoula, MT",Outlying,True
30063,Missoula County,Montana,33540,"Missoula, MT",Central,True
01097,Mobile County,Alabama,33660,"Mobile, AL",Central,True
06099,Stanislaus County,California,33700,"Modesto, CA",Central,True
22067,Morehouse Parish,Louisiana,33740,"Monroe, LA",Outlying,True
22073,Ouachita Parish,Louisiana,33740,"Monroe, LA",Central,True
22083,Richland Parish,Louisiana,33740,"Monroe, LA",Outlying,True
22111,Union Parish,Louisiana,33740,"Monroe, LA",Outlying,True
26115,Monroe County,Michigan,33780,"Monroe, MI",Central,True
01001,Autauga County,Alabama,33860,"Montgomery, AL",Central,True
01051,Elmore County,Alabama,33860,"Montgomery, AL",Central,True
01085,Lowndes County,Alabama,33860,"Montgomery, AL",Outlying,True
01101,Montgomery County,Alabama,33860,"Montgomery, AL",Central,True
54061,Monongalia County,West Virginia,34060,"Morgantown, WV",Central,True
54077,Preston County,West Virginia,34060,"Morgantown, WV",Outlying,True
47063,Hamblen County,Tennessee,34100,"Morristown, TN",Central,True
47089,Jefferson County,Tennessee,34100,"Morristown, TN",Central,True
53057,Skagit County,Washington,34580,"Mount Vernon-Anacortes, WA",Central,True
18035,Delaware County,Indiana,34620,"Muncie, IN",Central,True
26121,Muskegon County,Michigan,34740,"Muskegon-Norton Shores, MI",Central,True
45051,Horry County,South Carolina,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Central,True
06055,Napa County,California,34900,"Napa, CA",Central,True
12021,Collier County,Florida,34940,"Naples-Marco Island, FL",Central,True
47015,Cannon County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,True
47021,Cheatham County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,True
47037,Davidson County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,True
47043,Dickson County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,True
47081,Hickman County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,True
47111,Macon County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,True
47119,Maury County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,True
47147,Robertson County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,True
47149,Rutherford County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,True
47159,Smith County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,True
47165,Sumner County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,True
47169,Trousdale County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,True
47187,Williamson County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,True
47189,Wilson County,Tennessee,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,True
09170,South Central Connecticut Planning Region,Connecticut,35300,"New Haven, CT",Central,True
22051,Jefferson Parish,Louisiana,35380,"New Orleans-Metairie, LA",Central,True
22071,Orleans Parish,Louisiana,35380,"New Orleans-Metairie, LA",Central,True
22075,Plaquemines Parish,Louisiana,35380,"New Orleans-Metairie, LA",Central,True
22087,St. Bernard Parish,Louisiana,35380,"New Orleans-Metairie, LA",Central,True
22089,St. Charles Parish,Louisiana,35380,"New Orleans-Metairie, LA",Central,True
22093,St. James Parish,Louisiana,35380,"New Orleans-Metairie, LA",Central,True
22095,St. John the Baptist Parish,Louisiana,35380,"New Orleans-Metairie, LA",Central,True
34023,Middlesex County,New Jersey,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
34025,Monmouth County,New Jersey,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
34029,Ocean County,New Jersey,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
34035,Somerset County,New Jersey,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
36059,Nassau County,New York,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
36103,Suffolk County,New York,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
34013,Essex County,New Jersey,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
34019,Hunterdon County,New Jersey,35620,"New York-Newark-Jersey City, NY-NJ",Outlying,True
34027,Morris County,New Jersey,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
34037,Sussex County,New Jersey,35620,"New York-Newark-Jersey City, NY-NJ",Outlying,True
34039,Union County,New Jersey,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
34003,Bergen County,New Jersey,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
34017,Hudson County,New Jersey,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
34031,Passaic County,New Jersey,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
36005,Bronx County,New York,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
36047,Kings County,New York,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
36061,New York County,New York,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
36079,Putnam County,New York,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
36081,Queens County,New York,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
36085,Richmond County,New York,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
36087,Rockland County,New York,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
36119,Westchester County,New York,35620,"New York-Newark-Jersey City, NY-NJ",Central,True
26021,Berrien County,Michigan,35660,"Niles, MI",Central,True
12081,Manatee County,Florida,35840,"North Port-Bradenton-Sarasota, FL",Central,True
12115,Sarasota County,Florida,35840,"North Port-Bradenton-Sarasota, FL",Central,True
09180,Southeastern Connecticut Planning Region,Connecticut,35980,"Norwich-New London-Willimantic, CT",Central,True
12083,Marion County,Florida,36100,"Ocala, FL",Central,True
48135,Ector County,Texas,36220,"Odessa, TX",Central,True
49011,Davis County,Utah,36260,"Ogden, UT",Central,True
49029,Morgan County,Utah,36260,"Ogden, UT",Outlying,True
49057,Weber County,Utah,36260,"Ogden, UT",Central,True
40017,Canadian County,Oklahoma,36420,"Oklahoma City, OK",Central,True
40027,Cleveland County,Oklahoma,36420,"Oklahoma City, OK",Central,True
40051,Grady County,Oklahoma,36420,"Oklahoma City, OK",Outlying,True
40081,Lincoln County,Oklahoma,36420,"Oklahoma City, OK",Outlying,True
40083,Logan County,Oklahoma,36420,"Oklahoma City, OK",Central,True
40087,McClain County,Oklahoma,36420,"Oklahoma City, OK",Outlying,True
40109,Oklahoma County,Oklahoma,36420,"Oklahoma City, OK",Central,True
53067,Thurston County,Washington,36500,"Olympia-Lacey-Tumwater, WA",Central,True
19085,Harrison County,Iowa,36540,"Omaha, NE-IA",Outlying,True
19129,Mills County,Iowa,36540,"Omaha, NE-IA",Outlying,True
19155,Pottawattamie County,Iowa,36540,"Omaha, NE-IA",Central,True
31025,Cass County,Nebraska,36540,"Omaha, NE-IA",Outlying,True
31055,Douglas County,Nebraska,36540,"Omaha, NE-IA",Central,True
31153,Sarpy County,Nebraska,36540,"Omaha, NE-IA",Central,True
31155,Saunders County,Nebraska,36540,"Omaha, NE-IA",Outlying,True
31177,Washington County,Nebraska,36540,"Omaha, NE-IA",Outlying,True
12069,Lake County,Florida,36740,"Orlando-Kissimmee-Sanford, FL",Outlying,True
12095,Orange County,Florida,36740,"Orlando-Kissimmee-Sanford, FL",Central,True
12097,Osceola County,Florida,36740,"Orlando-Kissimmee-Sanford, FL",Outlying,True
12117,Seminole County,Florida,36740,"Orlando-Kissimmee-Sanford, FL",Central,True
55139,Winnebago County,Wisconsin,36780,"Oshkosh-Neenah, WI",Central,True
21059,Daviess County,Kentucky,36980,"Owensboro, KY",Central,True
21149,McLean County,Kentucky,36980,"Owensboro, KY",Outlying,True
06111,Ventura County,California,37100,"Oxnard-Thousand Oaks-Ventura, CA",Central,True
17127,Massac County,Illinois,37140,"Paducah, KY-IL",Outlying,True
21007,Ballard County,Kentucky,37140,"Paducah, KY-IL",Outlying,True
21039,Carlisle County,Kentucky,37140,"Paducah, KY-IL",Outlying,True
21139,Livingston County,Kentucky,37140,"Paducah, KY-IL",Outlying,True
21145,McCracken County,Kentucky,37140,"Paducah, KY-IL",Central,True
12009,Brevard County,Florida,37340,"Palm Bay-Melbourne-Titusville, FL",Central,True
12005,Bay County,Florida,37460,"Panama City-Panama City Beach, FL",Central,True
12133,Washington County,Florida,37460,"Panama City-Panama City Beach, FL",Outlying,True
54105,Wirt County,West Virginia,37620,"Parkersburg-Vienna, WV",Outlying,True
54107,Wood County,West Virginia,37620,"Parkersburg-Vienna, WV",Central,True
12033,Escambia County,Florida,37860,"Pensacola-Ferry Pass-Brent, FL",Central,True
12113,Santa Rosa County,Florida,37860,"Pensacola-Ferry Pass-Brent, FL",Central,True
17123,Marshall County,Illinois,37900,"Peoria, IL",Outlying,True
17143,Peoria County,Illinois,37900,"Peoria, IL",Central,True
17175,Stark County,Illinois,37900,"Peoria, IL",Outlying,True
17179,Tazewell County,Illinois,37900,"Peoria, IL",Central,True
17203,Woodford County,Illinois,37900,"Peoria, IL",Central,True
34005,Burlington County,New Jersey,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Central,True
34007,Camden County,New Jersey,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Central,True
34015,Gloucester County,New Jersey,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Central,True
42017,Bucks County,Pennsylvania,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Central,True
42029,Chester County,Pennsylvania,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Central,True
42091,Montgomery County,Pennsylvania,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Central,True
42045,Delaware County,Pennsylvania,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Central,True
42101,Philadelphia County,Pennsylvania,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Central,True
10003,New Castle County,Delaware,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Central,True
24015,Cecil County,Maryland,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Central,True
34033,Salem County,New Jersey,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Central,True
04013,Maricopa County,Arizona,38060,"Phoenix-Mesa-Chandler, AZ",Central,True
04021,Pinal County,Arizona,38060,"Phoenix-Mesa-Chandler, AZ",Central,True
37125,Moore County,North Carolina,38240,"Pinehurst-Southern Pines, NC",Central,True
42003,Allegheny County,Pennsylvania,38300,"Pittsburgh, PA",Central,True
42005,Armstrong County,Pennsylvania,38300,"Pittsburgh, PA",Outlying,True
42007,Beaver County,Pennsylvania,38300,"Pittsburgh, PA",Central,True
42019,Butler County,Pennsylvania,38300,"Pittsburgh, PA",Central,True
42051,Fayette County,Pennsylvania,38300,"Pittsburgh, PA",Outlying,True
42073,Lawrence County,Pennsylvania,38300,"Pittsburgh, PA",Outlying,True
42125,Washington County,Pennsylvania,38300,"Pittsburgh, PA",Central,True
42129,Westmoreland County,Pennsylvania,38300,"Pittsburgh, PA",Central,True
25003,Berkshire County,Massachusetts,38340,"Pittsfield, MA",Central,True
16005,Bannock County,Idaho,38540,"Pocatello, ID",Central,True
72059,Guayanilla Municipio,Puerto Rico,38660,"Ponce, PR",Outlying,True
72075,Juana Díaz Municipio,Puerto Rico,38660,"Ponce, PR",Outlying,True
72111,Peñuelas Municipio,Puerto Rico,38660,"Ponce, PR",Outlying,True
72113,Ponce Municipio,Puerto Rico,38660,"Ponce, PR",Central,True
72149,Villalba Municipio,Puerto Rico,38660,"Ponce, PR",Outlying,True
72153,Yauco Municipio,Puerto Rico,38660,"Ponce, PR",Outlying,True
23005,Cumberland County,Maine,38860,"Portland-South Portland, ME",Central,True
23023,Sagadahoc County,Maine,38860,"Portland-South Portland, ME",Outlying,True
23031,York County,Maine,38860,"Portland-South Portland, ME",Central,True
41005,Clackamas County,Oregon,38900,"Portland-Vancouver-Hillsboro, OR-WA",Central,True
41009,Columbia County,Oregon,38900,"Portland-Vancouver-Hillsboro, OR-WA",Outlying,True
41051,Multnomah County,Oregon,38900,"Portland-Vancouver-Hillsboro, OR-WA",Central,True
41067,Washington County,Oregon,38900,"Portland-Vancouver-Hillsboro, OR-WA",Central,True
41071,Yamhill County,Oregon,38900,"Portland-Vancouver-Hillsboro, OR-WA",Outlying,True
53011,Clark County,Washington,38900,"Portland-Vancouver-Hillsboro, OR-WA",Central,True
53059,Skamania County,Washington,38900,"Portland-Vancouver-Hillsboro, OR-WA",Outlying,True
12085,Martin County,Florida,38940,"Port St. Lucie, FL",Central,True
12111,St. Lucie County,Florida,38940,"Port St. Lucie, FL",Central,True
04025,Yavapai County,Arizona,39150,"Prescott Valley-Prescott, AZ",Central,True
25005,Bristol County,Massachusetts,39300,"Providence-Warwick, RI-MA",Central,True
44001,Bristol County,Rhode Island,39300,"Providence-Warwick, RI-MA",Central,True
44003,Kent County,Rhode Island,39300,"Providence-Warwick, RI-MA",Central,True
44005,Newport County,Rhode Island,39300,"Providence-Warwick, RI-MA",Central,True
44007,Providence County,Rhode Island,39300,"Providence-Warwick, RI-MA",Central,True
44009,Washington County,Rhode Island,39300,"Providence-Warwick, RI-MA",Central,True
49023,Juab County,Utah,39340,"Provo-Orem-Lehi, UT",Outlying,True
49049,Utah County,Utah,39340,"Provo-Orem-Lehi, UT",Central,True
08101,Pueblo County,Colorado,39380,"Pueblo, CO",Central,True
12015,Charlotte County,Florida,39460,"Punta Gorda, FL",Central,True
55101,Racine County,Wisconsin,39540,"Racine-Mount Pleasant, WI",Central,True
37069,Franklin County,North Carolina,39580,"Raleigh-Cary, NC",Central,True
37101,Johnston County,North Carolina,39580,"Raleigh-Cary, NC",Outlying,True
37183,Wake County,North Carolina,39580,"Raleigh-Cary, NC",Central,True
46033,Custer County,South Dakota,39660,"Rapid City, SD",Outlying,True
46093,Meade County,South Dakota,39660,"Rapid City, SD",Outlying,True
46103,Pennington County,South Dakota,39660,"Rapid City, SD",Central,True
42011,Berks County,Pennsylvania,39740,"Reading, PA",Central,True
06089,Shasta County,California,39820,"Redding, CA",Central,True
32019,Lyon County,Nevada,39900,"Reno, NV",Outlying,True
32029,Storey County,Nevada,39900,"Reno, NV",Outlying,True
32031,Washoe County,Nevada,39900,"Reno, NV",Central,True
51007,Amelia County,Virginia,40060,"Richmond, VA",Outlying,True
51036,Charles City County,Virginia,40060,"Richmond, VA",Outlying,True
51041,Chesterfield County,Virginia,40060,"Richmond, VA",Central,True
51053,Dinwiddie County,Virginia,40060,"Richmond, VA",Central,True
51075,Goochland County,Virginia,40060,"Richmond, VA",Outlying,True
51085,Hanover County,Virginia,40060,"Richmond, VA",Central,True
51087,Henrico County,Virginia,40060,"Richmond, VA",Central,True
51097,King and Queen County,Virginia,40060,"Richmond, VA",Outlying,True
51101,King William County,Virginia,40060,"Richmond, VA",Outlying,True
51127,New Kent County,Virginia,40060,"Richmond, VA",Outlying,True
51145,Powhatan County,Virginia,40060,"Richmond, VA",Outlying,True
51149,Prince George County,Virginia,40060,"Richmond, VA",Central,True
51183,Sussex County,Virginia,40060,"Richmond, VA",Outlying,True
51570,Colonial Heights city,Virginia,40060,"Richmond, VA",Central,True
51670,Hopewell city,Virginia,40060,"Richmond, VA",Central,True
51730,Petersburg city,Virginia,40060,"Richmond, VA",Central,True
51760,Richmond city,Virginia,40060,"Richmond, VA",Central,True
06065,Riverside County,California,40140,"Riverside-San Bernardino-Ontario, CA",Central,True
06071,San Bernardino County,California,40140,"Riverside-San Bernardino-Ontario, CA",Central,True
51023,Botetourt County,Virginia,40220,"Roanoke, VA",Central,True
51045,Craig County,Virginia,40220,"Roanoke, VA",Outlying,True
51067,Franklin County,Virginia,40220,"Roanoke, VA",Outlying,True
51161,Roanoke County,Virginia,40220,"Roanoke, VA",Central,True
51770,Roanoke city,Virginia,40220,"Roanoke, VA",Central,True
51775,Salem city,Virginia,40220,"Roanoke, VA",Central,True
27039,Dodge County,Minnesota,40340,"Rochester, MN",Outlying,True
27045,Fillmore County,Minnesota,40340,"Rochester, MN",Outlying,True
27109,Olmsted County,Minnesota,40340,"Rochester, MN",Central,True
27157,Wabasha County,Minnesota,40340,"Rochester, MN",Outlying,True
36051,Livingston County,New York,40380,"Rochester, NY",Outlying,True
36055,Monroe County,New York,40380,"Rochester, NY",Central,True
36069,Ontario County,New York,40380,"Rochester, NY",Central,True
36073,Orleans County,New York,40380,"Rochester, NY",Outlying,True
36117,Wayne County,New York,40380,"Rochester, NY",Outlying,True
17007,Boone County,Illinois,40420,"Rockford, IL",Central,True
17201,Winnebago County,Illinois,40420,"Rockford, IL",Central,True
37065,Edgecombe County,North Carolina,40580,"Rocky Mount, NC",Central,True
37127,Nash County,North Carolina,40580,"Rocky Mount, NC",Central,True
13115,Floyd County,Georgia,40660,"Rome, GA",Central,True
06017,El Dorado County,California,40900,"Sacramento-Roseville-Folsom, CA",Central,True
06061,Placer County,California,40900,"Sacramento-Roseville-Folsom, CA",Central,True
06067,Sacramento County,California,40900,"Sacramento-Roseville-Folsom, CA",Central,True
06113,Yolo County,California,40900,"Sacramento-Roseville-Folsom, CA",Outlying,True
26145,Saginaw County,Michigan,40980,"Saginaw, MI",Central,True
27009,Benton County,Minnesota,41060,"St. Cloud, MN",Central,True
27145,Stearns County,Minnesota,41060,"St. Cloud, MN",Central,True
49053,Washington County,Utah,41100,"St. George, UT",Central,True
20043,Doniphan County,Kansas,41140,"St. Joseph, MO-KS",Outlying,True
29003,Andrew County,Missouri,41140,"St. Joseph, MO-KS",Outlying,True
29021,Buchanan County,Missouri,41140,"St. Joseph, MO-KS",Central,True
29063,DeKalb County,Missouri,41140,"St. Joseph, MO-KS",Outlying,True
17005,Bond County,Illinois,41180,"St. Louis, MO-IL",Outlying,True
17013,Calhoun County,Illinois,41180,"St. Louis, MO-IL",Outlying,True
17027,Clinton County,Illinois,41180,"St. Louis, MO-IL",Outlying,True
17083,Jersey County,Illinois,41180,"St. Louis, MO-IL",Outlying,True
17117,Macoupin County,Illinois,41180,"St. Louis, MO-IL",Outlying,True
17119,Madison County,Illinois,41180,"St. Louis, MO-IL",Central,True
17133,Monroe County,Illinois,41180,"St. Louis, MO-IL",Central,True
17163,St. Clair County,Illinois,41180,"St. Louis, MO-IL",Central,True
29071,Franklin County,Missouri,41180,"St. Louis, MO-IL",Outlying,True
29099,Jefferson County,Missouri,41180,"St. Louis, MO-IL",Central,True
29113,Lincoln County,Missouri,41180,"St. Louis, MO-IL",Outlying,True
29183,St. Charles County,Missouri,41180,"St. Louis, MO-IL",Central,True
29189,St. Louis County,Missouri,41180,"St. Louis, MO-IL",Central,True
29219,Warren County,Missouri,41180,"St. Louis, MO-IL",Outlying,True
29510,St. Louis city,Missouri,41180,"St. Louis, MO-IL",Central,True
41047,Marion County,Oregon,41420,"Salem, OR",Central,True
41053,Polk County,Oregon,41420,"Salem, OR",Central,True
06053,Monterey County,California,41500,"Salinas, CA",Central,True
24039,Somerset County,Maryland,41540,"Salisbury, MD",Outlying,True
24045,Wicomico County,Maryland,41540,"Salisbury, MD",Central,True
49035,Salt Lake County,Utah,41620,"Salt Lake City-Murray, UT",Central,True
49045,Tooele County,Utah,41620,"Salt Lake City-Murray, UT",Outlying,True
48235,Irion County,Texas,41660,"San Angelo, TX",Outlying,True
48451,Tom Green County,Texas,41660,"San Angelo, TX",Central,True
48013,Atascosa County,Texas,41700,"San Antonio-New Braunfels, TX",Outlying,True
48019,Bandera County,Texas,41700,"San Antonio-New Braunfels, TX",Outlying,True
48029,Bexar County,Texas,41700,"San Antonio-New Braunfels, TX",Central,True
48091,Comal County,Texas,41700,"San Antonio-New Braunfels, TX",Outlying,True
48187,Guadalupe County,Texas,41700,"San Antonio-New Braunfels, TX",Central,True
48259,Kendall County,Texas,41700,"San Antonio-New Braunfels, TX",Outlying,True
48325,Medina County,Texas,41700,"San Antonio-New Braunfels, TX",Outlying,True
48493,Wilson County,Texas,41700,"San Antonio-New Braunfels, TX",Outlying,True
06073,San Diego County,California,41740,"San Diego-Chula Vista-Carlsbad, CA",Central,True
39043,Erie County,Ohio,41780,"Sandusky, OH",Central,True
39123,Ottawa County,Ohio,41780,"Sandusky, OH",Central,True
06001,Alameda County,California,41860,"San Francisco-Oakland-Fremont, CA",Central,True
06013,Contra Costa County,California,41860,"San Francisco-Oakland-Fremont, CA",Outlying,True
06075,San Francisco County,California,41860,"San Francisco-Oakland-Fremont, CA",Central,True
06081,San Mateo County,California,41860,"San Francisco-Oakland-Fremont, CA",Central,True
06041,Marin County,California,41860,"San Francisco-Oakland-Fremont, CA",Central,True
06069,San Benito County,California,41940,"San Jose-Sunnyvale-Santa Clara, CA",Outlying,True
06085,Santa Clara County,California,41940,"San Jose-Sunnyvale-Santa Clara, CA",Central,True
72007,Aguas Buenas Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72009,Aibonito Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Outlying,True
72017,Barceloneta Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Outlying,True
72019,Barranquitas Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72021,Bayamón Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72025,Caguas Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72029,Canóvanas Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72031,Carolina Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72033,Cataño Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72035,Cayey Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72037,Ceiba Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Outlying,True
72039,Ciales Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Outlying,True
72041,Cidra Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72045,Comerío Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72047,Corozal Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72051,Dorado Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72053,Fajardo Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Outlying,True
72054,Florida Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Outlying,True
72061,Guaynabo Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72063,Gurabo Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72069,Humacao Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72077,Juncos Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72085,Las Piedras Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72087,Loíza Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Outlying,True
72089,Luquillo Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Outlying,True
72091,Manatí Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72095,Maunabo Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72101,Morovis Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72103,Naguabo Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Outlying,True
72105,Naranjito Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72107,Orocovis Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72119,Río Grande Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72127,San Juan Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72129,San Lorenzo Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72135,Toa Alta Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72137,Toa Baja Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72139,Trujillo Alto Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72143,Vega Alta Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72145,Vega Baja Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
72151,Yabucoa Municipio,Puerto Rico,41980,"San Juan-Bayamón-Caguas, PR",Central,True
06079,San Luis Obispo County,California,42020,"San Luis Obispo-Paso Robles, CA",Central,True
06087,Santa Cruz County,California,42100,"Santa Cruz-Watsonville, CA",Central,True
35049,Santa Fe County,New Mexico,42140,"Santa Fe, NM",Central,True
06083,Santa Barbara County,California,42200,"Santa Maria-Santa Barbara, CA",Central,True
06097,Sonoma County,California,42220,"Santa Rosa-Petaluma, CA",Central,True
13029,Bryan County,Georgia,42340,"Savannah, GA",Central,True
13051,Chatham County,Georgia,42340,"Savannah, GA",Central,True
13103,Effingham County,Georgia,42340,"Savannah, GA",Outlying,True
42069,Lackawanna County,Pennsylvania,42540,"Scranton--Wilkes-Barre, PA",Central,True
42079,Luzerne County,Pennsylvania,42540,"Scranton--Wilkes-Barre, PA",Central,True
42131,Wyoming County,Pennsylvania,42540,"Scranton--Wilkes-Barre, PA",Outlying,True
53061,Snohomish County,Washington,42660,"Seattle-Tacoma-Bellevue, WA",Central,True
53033,King County,Washington,42660,"Seattle-Tacoma-Bellevue, WA",Central,True
53053,Pierce County,Washington,42660,"Seattle-Tacoma-Bellevue, WA",Central,True
12061,Indian River County,Florida,42680,"Sebastian-Vero Beach-West Vero Corridor, FL",Central,True
12055,Highlands County,Florida,42700,"Sebring, FL",Central,True
55117,Sheboygan County,Wisconsin,43100,"Sheboygan, WI",Central,True
48181,Grayson County,Texas,43300,"Sherman-Denison, TX",Central,True
22015,Bossier Parish,Louisiana,43340,"Shreveport-Bossier City, LA",Central,True
22017,Caddo Parish,Louisiana,43340,"Shreveport-Bossier City, LA",Central,True
