county_fips,county_name,state_name,in_msa_1950,in_msa_1960,in_msa_1970,in_msa_1980,in_msa_1990,in_msa_2000,in_msa_2010,in_msa_2020,first_msa_decade
31181,Webster,Nebraska,False,False,False,False,False,False,False,False,0
31183,Wheeler,Nebraska,False,False,False,False,False,False,False,False,0
31185,York,Nebraska,False,False,False,False,False,False,False,False,0
32001,Churchill,Nevada,False,False,False,False,False,False,False,False,0
32003,Clark,Nevada,False,True,True,True,True,True,True,True,1960
32005,Douglas,Nevada,False,False,False,False,False,False,False,False,0
32007,Elko,Nevada,False,False,False,False,False,False,False,False,0
32009,Esmeralda,Nevada,False,False,False,False,False,False,False,False,0
32011,Eureka,Nevada,False,False,False,False,False,False,False,False,0
32013,Humboldt,Nevada,False,False,False,False,False,False,False,False,0
32015,Lander,Nevada,False,False,False,False,False,False,False,False,0
32017,Lincoln,Nevada,False,False,False,False,False,False,False,False,0
32019,Lyon,Nevada,False,False,False,False,False,False,False,True,2020
32021,Mineral,Nevada,False,False,False,False,False,False,False,False,0
32023,Nye,Nevada,False,False,False,False,True,True,False,False,1990
32025,Ormsby,Nevada,False,False,False,False,False,False,False,False,0
32027,Pershing,Nevada,False,False,False,False,False,False,False,False,0
32029,Storey,Nevada,False,False,False,False,False,False,True,True,2010
32031,Washoe,Nevada,False,True,True,True,True,True,True,True,1960
32033,White Pine,Nevada,False,False,False,False,False,False,False,False,0
32510,Carson City,Nevada,False,False,False,False,False,False,True,True,2010
33001,Belknap,New Hampshire,False,False,False,False,False,False,False,False,0
33003,Carroll,New Hampshire,False,False,False,False,False,False,False,False,0
33005,Cheshire,New Hampshire,False,False,False,False,False,False,False,False,0
33007,Coos,New Hampshire,False,False,False,False,False,False,False,False,0
33009,Grafton,New Hampshire,False,False,False,False,False,False,False,False,0
33011,Hillsborough,New Hampshire,True,True,True,True,True,True,True,True,1950
33013,Merrimack,New Hampshire,False,False,True,True,True,True,False,False,1970
33015,Rockingham,New Hampshire,False,True,True,True,True,True,True,True,1960
33017,Strafford,New Hampshire,False,False,False,True,True,True,True,True,1980
33019,Sullivan,New Hampshire,False,False,False,False,False,False,False,False,0
34001,Atlantic,New Jersey,True,True,True,True,True,True,True,True,1950
34003,Bergen,New Jersey,True,True,True,True,True,True,True,True,1950
34005,Burlington,New Jersey,True,True,True,True,True,True,True,True,1950
34007,Camden,New Jersey,True,True,True,True,True,True,True,True,1950
34009,Cape May,New Jersey,False,False,False,True,True,True,True,True,1980
34011,Cumberland,New Jersey,False,False,True,True,True,True,True,True,1970
34013,Essex,New Jersey,True,True,True,True,True,True,True,True,1950
34015,Gloucester,New Jersey,True,True,True,True,True,True,True,True,1950
34017,Hudson,New Jersey,True,True,True,True,True,True,True,True,1950
34019,Hunterdon,New Jersey,False,False,False,True,True,True,True,True,1980
34021,Mercer,New Jersey,True,True,True,True,True,True,True,True,1950
34023,Middlesex,New Jersey,True,False,True,True,True,True,True,True,1950
34025,Monmouth,New Jersey,False,False,True,True,True,True,True,True,1970
34027,Morris,New Jersey,True,True,True,True,True,True,True,True,1950
34029,Ocean,New Jersey,False,False,False,True,True,True,True,True,1980
34031,Passaic,New Jersey,True,True,True,True,True,True,True,True,1950
34033,Salem,New Jersey,True,True,True,True,True,True,True,True,1950
34035,Somerset,New Jersey,True,False,True,True,True,True,True,True,1950
34037,Sussex,New Jersey,False,False,False,True,True,True,True,True,1980
34039,Union,New Jersey,True,True,True,True,True,True,True,True,1950
34041,Warren,New Jersey,True,True,True,True,True,True,True,True,1950
35001,Bernalillo,New Mexico,True,True,True,True,True,True,True,True,1950
35003,Catron,New Mexico,False,False,False,False,False,False,False,False,0
35005,Chaves,New Mexico,False,False,False,False,False,False,False,False,0
35006,Cibola,New Mexico,False,False,False,False,False,False,False,False,0
35007,Colfax,New Mexico,False,False,False,False,False,False,False,False,0
35009,Curry,New Mexico,False,False,False,False,False,False,False,False,0
35011,De Baca,New Mexico,False,False,False,False,False,False,False,False,0
35013,Dona Ana,New Mexico,False,False,False,True,True,True,True,True,1980
35015,Eddy,New Mexico,False,False,False,False,False,False,False,False,0
35017,Grant,New Mexico,False,False,False,False,False,False,False,False,0
35019,Guadalupe,New Mexico,False,False,False,False,False,False,False,False,0
35021,Harding,New Mexico,False,False,False,False,False,False,False,False,0
35023,Hidalgo,New Mexico,False,False,False,False,False,False,False,False,0
35025,Lea,New Mexico,False,False,False,False,False,False,False,False,0
35027,Lincoln,New Mexico,False,False,False,False,False,False,False,False,0
35028,Los Alamos,New Mexico,False,False,False,False,True,True,False,False,1990
35029,Luna,New Mexico,False,False,False,False,False,False,False,False,0
35031,McKinley,New Mexico,False,False,False,False,False,False,False,False,0
35033,Mora,New Mexico,False,False,False,False,False,False,False,False,0
35035,Otero,New Mexico,False,False,False,False,False,False,False,False,0
35037,Quay,New Mexico,False,False,False,False,False,False,False,False,0
35039,Rio Arriba,New Mexico,False,False,False,False,False,False,False,False,0
35041,Roosevelt,New Mexico,False,False,False,False,False,False,False,False,0
35043,Sandoval,New Mexico,False,False,True,False,True,True,True,True,1970
35045,San Juan,New Mexico,False,False,False,False,False,False,True,True,2010
35047,San Miguel,New Mexico,False,False,False,False,False,False,False,False,0
35049,Santa Fe,New Mexico,False,False,False,False,True,True,True,True,1990
35051,Sierra,New Mexico,False,False,False,False,False,False,False,False,0
35053,Socorro,New Mexico,False,False,False,False,False,False,False,False,0
35055,Taos,New Mexico,False,False,False,False,False,False,False,False,0
35057,Torrance,New Mexico,False,False,False,False,False,False,True,True,2010
35059,Union,New Mexico,False,False,False,False,False,False,False,False,0
35061,Valencia,New Mexico,False,False,False,False,True,True,True,True,1990
36001,Albany,New York,True,True,True,True,True,True,True,True,1950
36003,Allegany,New York,False,False,False,False,False,False,False,False,0
36005,Bronx,New York,True,True,True,True,True,True,True,True,1950
36007,Broome,New York,True,True,True,True,True,True,True,True,1950
36009,Cattaraugus,New York,False,False,False,False,False,False,False,False,0
36011,Cayuga,New York,False,False,False,False,True,True,False,False,1990
36013,Chautauqua,New York,False,False,False,False,True,True,False,False,1990
36015,Chemung,New York,False,False,True,True,True,True,True,True,1970
36017,Chenango,New York,False,False,False,False,False,False,False,False,0
36019,Clinton,New York,False,False,False,False,False,False,False,False,0
36021,Columbia,New York,False,False,False,False,False,False,False,False,0
36023,Cortland,New York,False,False,False,False,False,False,False,False,0
36025,Delaware,New York,False,False,False,False,False,False,False,False,0
36027,Dutchess,New York,False,False,True,True,True,True,True,True,1970
36029,Erie,New York,True,True,True,True,True,True,True,True,1950
36031,Essex,New York,False,False,False,False,False,False,False,False,0
36033,Franklin,New York,False,False,False,False,False,False,False,False,0
36035,Fulton,New York,False,False,False,False,False,False,False,False,0
36037,Genesee,New York,False,False,False,False,True,True,False,False,1990
36039,Greene,New York,False,False,False,True,False,False,False,False,1980
36041,Hamilton,New York,False,False,False,False,False,False,False,False,0
36043,Herkimer,New York,True,True,True,True,True,True,True,True,1950
36045,Jefferson,New York,False,False,False,False,False,False,True,True,2010
36047,Kings,New York,True,True,True,True,True,True,True,True,1950
36049,Lewis,New York,False,False,False,False,False,False,False,False,0
36051,Livingston,New York,False,False,True,True,True,True,True,True,1970
36053,Madison,New York,False,True,True,True,True,True,True,True,1960
36055,Monroe,New York,True,True,True,True,True,True,True,True,1950
36057,Montgomery,New York,False,False,True,True,True,True,False,False,1970
36059,Nassau,New York,True,True,True,True,True,True,True,True,1950
36061,New York,New York,True,True,True,True,True,True,True,True,1950
36063,Niagara,New York,True,True,True,True,True,True,True,True,1950
36065,Oneida,New York,True,True,True,True,True,True,True,True,1950
36067,Onondaga,New York,True,True,True,True,True,True,True,True,1950
36069,Ontario,New York,False,False,True,True,True,True,True,True,1970
36071,Orange,New York,False,False,False,True,True,True,True,True,1980
36073,Orleans,New York,False,False,True,True,True,True,True,True,1970
36075,Oswego,New York,False,True,True,True,True,True,True,True,1960
36077,Otsego,New York,False,False,False,False,False,False,False,False,0
36079,Putnam,New York,False,False,True,True,True,True,True,True,1970
36081,Queens,New York,True,True,True,True,True,True,True,True,1950
36083,Rensselaer,New York,True,True,True,True,True,True,True,True,1950
36085,Richmond,New York,True,True,True,True,True,True,True,True,1950
36087,Rockland,New York,True,True,True,True,True,True,True,True,1950
36089,St Lawrence,New York,False,False,False,False,False,False,False,False,0
36091,Saratoga,New York,False,True,True,True,True,True,True,True,1960
36093,Schenectady,New York,True,True,True,True,True,True,True,True,1950
36095,Schoharie,New York,False,False,False,False,True,True,True,True,1990
36097,Schuyler,New York,False,False,False,False,False,False,False,False,0
36099,Seneca,New York,False,False,False,False,False,False,False,False,0
36101,Steuben,New York,False,False,False,False,False,False,False,False,0
36103,Suffolk,New York,True,True,True,True,True,True,True,True,1950
36105,Sullivan,New York,False,False,False,False,False,False,False,False,0
36107,Tioga,New York,False,False,True,True,True,True,True,True,1970
36109,Tompkins,New York,False,False,False,False,False,False,True,True,2010
36111,Ulster,New York,False,False,False,False,False,False,True,True,2010
36113,Warren,New York,False,False,False,True,True,True,True,True,1980
36115,Washington,New York,False,False,False,True,True,True,True,True,1980
36117,Wayne,New York,False,False,True,True,True,True,True,True,1970
36119,Westchester,New York,True,True,True,True,True,True,True,True,1950
36121,Wyoming,New York,False,False,False,False,False,False,False,False,0
36123,Yates,New York,False,False,False,False,False,False,True,False,2010
37001,Alamance,North Carolina,False,False,True,True,True,True,True,True,1970
37003,Alexander,North Carolina,False,False,False,True,True,True,True,True,1980
37005,Alleghany,North Carolina,False,False,False,False,False,False,False,False,0
37007,Anson,North Carolina,False,False,False,False,False,False,False,True,2020
37009,Ashe,North Carolina,False,False,False,False,False,False,False,False,0
37011,Avery,North Carolina,False,False,False,False,False,False,False,False,0
37013,Beaufort,North Carolina,False,False,False,False,False,False,False,False,0
37015,Bertie,North Carolina,False,False,False,False,False,False,False,False,0
37017,Bladen,North Carolina,False,False,False,False,False,False,False,False,0
37019,Brunswick,North Carolina,False,False,True,False,True,True,True,True,1970
37021,Buncombe,North Carolina,True,True,True,True,True,True,True,True,1950
37023,Burke,North Carolina,False,False,False,True,True,True,True,True,1980
37025,Cabarrus,North Carolina,False,False,False,True,True,True,True,True,1980
37027,Caldwell,North Carolina,False,False,False,False,True,True,True,True,1990
37029,Camden,North Carolina,False,False,False,False,False,False,False,True,2020
37031,Carteret,North Carolina,False,False,False,False,False,False,False,False,0
37033,Caswell,North Carolina,False,False,False,False,False,False,False,False,0
37035,Catawba,North Carolina,False,False,False,True,True,True,True,True,1980
37037,Chatham,North Carolina,False,False,False,False,True,True,True,True,1990
37039,Cherokee,North Carolina,False,False,False,False,False,False,False,False,0
37041,Chowan,North Carolina,False,False,False,False,False,False,False,False,0
37043,Clay,North Carolina,False,False,False,False,False,False,False,False,0
37045,Cleveland,North Carolina,False,False,False,False,False,False,False,False,0
37047,Columbus,North Carolina,False,False,False,False,False,False,False,False,0
37049,Craven,North Carolina,False,False,False,False,False,False,True,False,2010
37051,Cumberland,North Carolina,False,False,True,True,True,True,True,True,1970
37053,Currituck,North Carolina,False,False,True,False,True,True,True,True,1970
37055,Dare,North Carolina,False,False,False,False,False,False,False,False,0
37057,Davidson,North Carolina,False,False,True,True,True,True,True,True,1970
37059,Davie,North Carolina,False,False,False,True,True,True,True,True,1980
37061,Duplin,North Carolina,False,False,False,False,False,False,False,False,0
37063,Durham,North Carolina,True,True,True,True,True,True,True,True,1950
37065,Edgecombe,North Carolina,False,False,False,False,True,True,True,True,1990
37067,Forsyth,North Carolina,True,True,True,True,True,True,True,True,1950
37069,Franklin,North Carolina,False,False,False,True,True,True,True,True,1980
37071,Gaston,North Carolina,False,False,True,True,True,True,True,True,1970
37073,Gates,North Carolina,False,False,False,False,False,False,True,True,2010
37075,Graham,North Carolina,False,False,False,False,False,False,False,False,0
37077,Granville,North Carolina,False,False,False,False,False,False,False,False,0
37079,Greene,North Carolina,False,False,False,False,False,False,False,False,0
37081,Guilford,North Carolina,True,True,True,True,True,True,True,True,1950
37083,Halifax,North Carolina,False,False,False,False,False,False,False,False,0
37085,Harnett,North Carolina,False,False,False,False,False,False,False,False,0
37087,Haywood,North Carolina,False,False,False,False,False,False,True,False,2010
37089,Henderson,North Carolina,False,False,False,False,False,False,True,True,2010
37091,Hertford,North Carolina,False,False,False,False,False,False,False,False,0
37093,Hoke,North Carolina,False,False,False,False,False,False,True,True,2010
37095,Hyde,North Carolina,False,False,False,False,False,False,False,False,0
37097,Iredell,North Carolina,False,False,False,False,False,False,True,True,2010
37099,Jackson,North Carolina,False,False,False,False,False,False,False,False,0
37101,Johnston,North Carolina,False,False,False,False,True,True,True,True,1990
37103,Jones,North Carolina,False,False,False,False,False,False,True,False,2010
37105,Lee,North Carolina,False,False,False,False,False,False,False,False,0
37107,Lenoir,North Carolina,False,False,False,False,False,False,False,False,0
37109,Lincoln,North Carolina,False,False,False,True,True,True,True,True,1980
37111,McDowell,North Carolina,False,False,False,False,False,False,False,False,0
37113,Macon,North Carolina,False,False,False,False,False,False,False,False,0
37115,Madison,North Carolina,False,False,True,False,True,True,True,True,1970
37117,Martin,North Carolina,False,False,False,False,False,False,False,False,0
37119,Mecklenburg,North Carolina,True,True,True,True,True,True,True,True,1950
37121,Mitchell,North Carolina,False,False,False,False,False,False,False,False,0
37123,Montgomery,North Carolina,False,False,False,False,False,False,False,False,0
37125,Moore,North Carolina,False,False,False,False,False,False,False,True,2020
37127,Nash,North Carolina,False,False,False,False,True,True,True,True,1990
37129,New Hanover,North Carolina,False,False,True,True,True,True,True,True,1970
37131,Northampton,North Carolina,False,False,False,False,False,False,False,False,0
37133,Onslow,North Carolina,False,False,False,True,True,True,True,True,1980
37135,Orange,North Carolina,False,False,True,True,True,True,True,True,1970
37137,Pamlico,North Carolina,False,False,False,False,False,False,True,False,2010
37139,Pasquotank,North Carolina,False,False,False,False,False,False,False,False,0
37141,Pender,North Carolina,False,False,False,False,False,False,True,True,2010
37143,Perquimans,North Carolina,False,False,False,False,False,False,False,False,0
37145,Person,North Carolina,False,False,False,False,False,False,True,True,2010
37147,Pitt,North Carolina,False,False,False,False,True,True,True,True,1990
37149,Polk,North Carolina,False,False,False,False,False,False,False,False,0
37151,Randolph,North Carolina,False,False,True,True,True,True,True,True,1970
37153,Richmond,North Carolina,False,False,False,False,False,False,False,False,0
37155,Robeson,North Carolina,False,False,False,False,False,False,False,False,0
37157,Rockingham,North Carolina,False,False,False,False,False,False,True,True,2010
37159,Rowan,North Carolina,False,False,False,True,True,True,True,True,1980
37161,Rutherford,North Carolina,False,False,False,False,False,False,False,False,0
37163,Sampson,North Carolina,False,False,False,False,False,False,False,False,0
37165,Scotland,North Carolina,False,False,False,False,False,False,False,False,0
37167,Stanly,North Carolina,False,False,False,False,False,False,False,False,0
37169,Stokes,North Carolina,False,False,True,True,True,True,True,True,1970
37171,Surry,North Carolina,False,False,False,False,False,False,False,False,0
37173,Swain,North Carolina,False,False,False,False,False,False,False,False,0
37175,Transylvania,North Carolina,False,False,False,False,False,False,False,False,0
37177,Tyrrell,North Carolina,False,False,False,False,False,False,False,False,0
37179,Union,North Carolina,False,False,True,True,True,True,True,True,1970
37181,Vance,North Carolina,False,False,False,False,False,False,False,False,0
37183,Wake,North Carolina,True,True,True,True,True,True,True,True,1950
37185,Warren,North Carolina,False,False,False,False,False,False,False,False,0
37187,Washington,North Carolina,False,False,False,False,False,False,False,False,0
37189,Watauga,North Carolina,False,False,False,False,False,False,False,False,0
37191,Wayne,North Carolina,False,False,False,False,True,True,True,True,1990
37193,Wilkes,North Carolina,False,False,False,False,False,False,False,False,0
37195,Wilson,North Carolina,False,False,False,False,False,False,False,False,0
37197,Yadkin,North Carolina,False,False,True,True,True,True,True,True,1970
37199,Yancey,North Carolina,False,False,False,False,False,False,False,False,0
38001,Adams,North Dakota,False,False,False,False,False,False,False,False,0
38003,Barnes,North Dakota,False,False,False,False,False,False,False,False,0
38005,Benson,North Dakota,False,False,False,False,False,False,False,False,0
38007,Billings,North Dakota,False,False,False,False,False,False,False,False,0
38009,Bottineau,North Dakota,False,False,False,False,False,False,False,False,0
38011,Bowman,North Dakota,False,False,False,False,False,False,False,False,0
38013,Burke,North Dakota,False,False,False,False,False,False,False,False,0
38015,Burleigh,North Dakota,False,False,False,True,True,True,True,True,1980
38017,Cass,North Dakota,False,True,True,True,True,True,True,True,1960
38019,Cavalier,North Dakota,False,False,False,False,False,False,False,False,0
38021,Dickey,North Dakota,False,False,False,False,False,False,False,False,0
38023,Divide,North Dakota,False,False,False,False,False,False,False,False,0
38025,Dunn,North Dakota,False,False,False,False,False,False,False,False,0
38027,Eddy,North Dakota,False,False,False,False,False,False,False,False,0
38029,Emmons,North Dakota,False,False,False,False,False,False,False,False,0
38031,Foster,North Dakota,False,False,False,False,False,False,False,False,0
38033,Golden Valley,North Dakota,False,False,False,False,False,False,False,False,0
38035,Grand Forks,North Dakota,False,False,False,True,True,True,True,True,1980
38037,Grant,North Dakota,False,False,False,False,False,False,False,False,0
38039,Griggs,North Dakota,False,False,False,False,False,False,False,False,0
38041,Hettinger,North Dakota,False,False,False,False,False,False,False,False,0
38043,Kidder,North Dakota,False,False,False,False,False,False,False,False,0
38045,LaMoure,North Dakota,False,False,False,False,False,False,False,False,0
38047,Logan,North Dakota,False,False,False,False,False,False,False,False,0
38049,McHenry,North Dakota,False,False,False,False,False,False,False,True,2020
38051,McIntosh,North Dakota,False,False,False,False,False,False,False,False,0
38053,McKenzie,North Dakota,False,False,False,False,False,False,False,False,0
38055,McLean,North Dakota,False,False,False,False,False,False,False,False,0
38057,Mercer,North Dakota,False,False,False,False,False,False,False,False,0
38059,Morton,North Dakota,False,False,False,True,True,True,True,True,1980
38061,Mountrail,North Dakota,False,False,False,False,False,False,False,False,0
38063,Nelson,North Dakota,False,False,False,False,False,False,False,False,0
38065,Oliver,North Dakota,False,False,False,False,False,False,True,True,2010
38067,Pembina,North Dakota,False,False,False,False,False,False,False,False,0
38069,Pierce,North Dakota,False,False,False,False,False,False,False,False,0
38071,Ramsey,North Dakota,False,False,False,False,False,False,False,False,0
38073,Ransom,North Dakota,False,False,False,False,False,False,False,False,0
38075,Renville,North Dakota,False,False,False,False,False,False,False,True,2020
38077,Richland,North Dakota,False,False,False,False,False,False,False,False,0
38079,Rolette,North Dakota,False,False,False,False,False,False,False,False,0
38081,Sargent,North Dakota,False,False,False,False,False,False,False,False,0
38083,Sheridan,North Dakota,False,False,False,False,False,False,False,False,0
38085,Sioux,North Dakota,False,False,False,False,False,False,True,False,2010
38087,Slope,North Dakota,False,False,False,False,False,False,False,False,0
38089,Stark,North Dakota,False,False,False,False,False,False,False,False,0
38091,Steele,North Dakota,False,False,False,False,False,False,False,False,0
38093,Stutsman,North Dakota,False,False,False,False,False,False,False,False,0
38095,Towner,North Dakota,False,False,False,False,False,False,False,False,0
38097,Traill,North Dakota,False,False,False,False,False,False,False,False,0
38099,Walsh,North Dakota,False,False,False,False,False,False,False,False,0
38101,Ward,North Dakota,False,False,False,False,False,False,False,True,2020
38103,Wells,North Dakota,False,False,False,False,False,False,False,False,0
38105,Williams,North Dakota,False,False,False,False,False,False,False,False,0
39001,Adams,Ohio,False,False,False,False,False,False,False,False,0
39003,Allen,Ohio,True,True,True,True,True,True,True,True,1950
39005,Ashland,Ohio,False,False,False,False,False,False,False,False,0
39007,Ashtabula,Ohio,False,False,False,False,True,True,False,True,1990
39009,Athens,Ohio,False,False,False,False,False,False,False,False,0
39011,Auglaize,Ohio,False,False,True,True,True,True,False,False,1970
39013,Belmont,Ohio,True,True,True,True,True,True,True,True,1950
39015,Brown,Ohio,False,False,False,False,True,True,True,True,1990
39017,Butler,Ohio,True,True,True,True,True,True,True,True,1950
39019,Carroll,Ohio,False,False,True,True,True,True,True,True,1970
39021,Champaign,Ohio,False,False,True,False,False,False,False,False,1970
39023,Clark,Ohio,True,True,True,True,True,True,True,True,1950
39025,Clermont,Ohio,False,False,True,True,True,True,True,True,1970
39027,Clinton,Ohio,False,False,False,False,False,False,False,False,0
39029,Columbiana,Ohio,False,False,False,False,True,True,False,False,1990
39031,Coshocton,Ohio,False,False,False,False,False,False,False,False,0
39033,Crawford,Ohio,False,False,False,False,True,True,False,False,1990
39035,Cuyahoga,Ohio,True,True,True,True,True,True,True,True,1950
39037,Darke,Ohio,False,False,False,False,False,False,False,False,0
39039,Defiance,Ohio,False,False,False,False,False,False,False,False,0
39041,Delaware,Ohio,False,False,True,True,True,True,True,True,1970
39043,Erie,Ohio,False,False,False,False,False,False,False,True,2020
39045,Fairfield,Ohio,False,False,True,True,True,True,True,True,1970
39047,Fayette,Ohio,False,False,False,False,False,False,False,False,0
39049,Franklin,Ohio,True,True,True,True,True,True,True,True,1950
39051,Fulton,Ohio,False,False,True,True,True,True,True,True,1970
39053,Gallia,Ohio,False,False,False,False,False,False,False,False,0
39055,Geauga,Ohio,False,False,True,True,True,True,True,True,1970
39057,Greene,Ohio,True,True,True,True,True,True,True,True,1950
39059,Guernsey,Ohio,False,False,False,False,False,False,False,False,0
39061,Hamilton,Ohio,True,True,True,True,True,True,True,True,1950
39063,Hancock,Ohio,False,False,False,False,False,False,False,False,0
39065,Hardin,Ohio,False,False,False,False,False,False,False,False,0
39067,Harrison,Ohio,False,False,False,False,False,False,False,False,0
39069,Henry,Ohio,False,False,False,False,False,False,False,False,0
39071,Highland,Ohio,False,False,False,False,False,False,False,False,0
39073,Hocking,Ohio,False,False,False,False,False,False,True,True,2010
39075,Holmes,Ohio,False,False,False,False,False,False,False,False,0
39077,Huron,Ohio,False,False,False,False,False,False,False,False,0
39079,Jackson,Ohio,False,False,False,False,False,False,False,False,0
39081,Jefferson,Ohio,True,True,True,True,True,True,True,True,1950
39083,Knox,Ohio,False,False,False,False,False,False,False,False,0
39085,Lake,Ohio,True,True,True,True,True,True,True,True,1950
39087,Lawrence,Ohio,True,True,True,True,True,True,True,True,1950
39089,Licking,Ohio,False,False,False,True,True,True,True,True,1980
39091,Logan,Ohio,False,False,False,False,False,False,False,False,0
39093,Lorain,Ohio,True,True,True,True,True,True,True,True,1950
39095,Lucas,Ohio,True,True,True,True,True,True,True,True,1950
39097,Madison,Ohio,False,False,True,True,True,True,True,True,1970
39099,Mahoning,Ohio,True,True,True,True,True,True,True,True,1950
39101,Marion,Ohio,False,False,False,False,False,False,False,False,0
39103,Medina,Ohio,False,False,True,True,True,True,True,True,1970
39105,Meigs,Ohio,False,False,False,False,False,False,False,False,0
39107,Mercer,Ohio,False,False,False,False,False,False,False,False,0
39109,Miami,Ohio,False,True,True,True,True,True,True,True,1960
39111,Monroe,Ohio,False,False,False,False,False,False,False,False,0
39113,Montgomery,Ohio,True,True,True,True,True,True,True,True,1950
39115,Morgan,Ohio,False,False,False,False,False,False,False,False,0
39117,Morrow,Ohio,False,False,False,False,False,False,True,True,2010
39119,Muskingum,Ohio,False,False,False,False,False,False,False,False,0
39121,Noble,Ohio,False,False,False,False,False,False,False,False,0
39123,Ottawa,Ohio,False,False,True,False,False,False,False,True,1970
39125,Paulding,Ohio,False,False,False,False,False,False,False,False,0
39127,Perry,Ohio,False,False,False,False,False,False,True,True,2010
39129,Pickaway,Ohio,False,False,True,True,True,True,True,True,1970
39131,Pike,Ohio,False,False,False,False,False,False,False,False,0
39133,Portage,Ohio,False,False,True,True,True,True,True,True,1970
39135,Preble,Ohio,False,False,True,False,False,False,False,False,1970
39137,Putnam,Ohio,False,False,True,False,False,False,False,False,1970
39139,Richland,Ohio,False,False,True,True,True,True,True,True,1970
39141,Ross,Ohio,False,False,False,False,False,False,False,False,0
39143,Sandusky,Ohio,False,False,False,False,False,False,False,False,0
39145,Scioto,Ohio,False,False,False,False,False,False,False,False,0
39147,Seneca,Ohio,False,False,False,False,False,False,False,False,0
39149,Shelby,Ohio,False,False,False,False,False,False,False,False,0
39151,Stark,Ohio,True,True,True,True,True,True,True,True,1950
39153,Summit,Ohio,True,True,True,True,True,True,True,True,1950
39155,Trumbull,Ohio,True,True,True,True,True,True,True,True,1950
39157,Tuscarawas,Ohio,False,False,False,False,False,False,False,False,0
39159,Union,Ohio,False,False,False,True,False,False,True,True,1980
39161,Van Wert,Ohio,False,False,True,False,False,False,False,False,1970
39163,Vinton,Ohio,False,False,False,False,False,False,False,False,0
39165,Warren,Ohio,False,False,True,True,True,True,True,True,1970
39167,Washington,Ohio,False,False,True,True,True,True,False,False,1970
39169,Wayne,Ohio,False,False,False,False,False,False,False,False,0
39171,Williams,Ohio,False,False,False,False,False,False,False,False,0
39173,Wood,Ohio,False,False,True,True,True,True,True,True,1970
39175,Wyandot,Ohio,False,False,False,False,False,False,False,False,0
40001,Adair,Oklahoma,False,False,False,False,False,False,False,False,0
40003,Alfalfa,Oklahoma,False,False,False,False,False,False,False,False,0
40005,Atoka,Oklahoma,False,False,False,False,False,False,False,False,0
40007,Beaver,Oklahoma,False,False,False,False,False,False,False,False,0
40009,Beckham,Oklahoma,False,False,False,False,False,False,False,False,0
40011,Blaine,Oklahoma,False,False,False,False,False,False,False,False,0
40013,Bryan,Oklahoma,False,False,False,False,False,False,False,False,0
40015,Caddo,Oklahoma,False,False,False,False,False,False,False,False,0
40017,Canadian,Oklahoma,False,True,True,True,True,True,True,True,1960
40019,Carter,Oklahoma,False,False,False,False,False,False,False,False,0
40021,Cherokee,Oklahoma,False,False,False,False,False,False,False,False,0
40023,Choctaw,Oklahoma,False,False,False,False,False,False,False,False,0
40025,Cimarron,Oklahoma,False,False,False,False,False,False,False,False,0
40027,Cleveland,Oklahoma,False,True,True,True,True,True,True,True,1960
40029,Coal,Oklahoma,False,False,False,False,False,False,False,False,0
40031,Comanche,Oklahoma,False,True,True,True,True,True,True,True,1960
40033,Cotton,Oklahoma,False,False,False,False,False,False,True,True,2010
40035,Craig,Oklahoma,False,False,False,False,False,False,False,False,0
40037,Creek,Oklahoma,False,True,True,True,True,True,True,True,1960
40039,Custer,Oklahoma,False,False,False,False,False,False,False,False,0
40041,Delaware,Oklahoma,False,False,False,False,False,False,False,False,0
40043,Dewey,Oklahoma,False,False,False,False,False,False,False,False,0
40045,Ellis,Oklahoma,False,False,False,False,False,False,False,False,0
40047,Garfield,Oklahoma,False,False,False,True,True,True,False,True,1980
40049,Garvin,Oklahoma,False,False,False,False,False,False,False,False,0
40051,Grady,Oklahoma,False,False,False,False,False,False,True,True,2010
40053,Grant,Oklahoma,False,False,False,False,False,False,False,False,0
40055,Greer,Oklahoma,False,False,False,False,False,False,False,False,0
40057,Harmon,Oklahoma,False,False,False,False,False,False,False,False,0
40059,Harper,Oklahoma,False,False,False,False,False,False,False,False,0
40061,Haskell,Oklahoma,False,False,False,False,False,False,False,False,0
40063,Hughes,Oklahoma,False,False,False,False,False,False,False,False,0
40065,Jackson,Oklahoma,False,False,False,False,False,False,False,False,0
40067,Jefferson,Oklahoma,False,False,False,False,False,False,False,False,0
40069,Johnston,Oklahoma,False,False,False,False,False,False,False,False,0
40071,Kay,Oklahoma,False,False,False,False,False,False,False,False,0
40073,Kingfisher,Oklahoma,False,False,False,False,False,False,False,False,0
40075,Kiowa,Oklahoma,False,False,False,False,False,False,False,False,0
40077,Latimer,Oklahoma,False,False,False,False,False,False,False,False,0
40079,Le Flore,Oklahoma,False,False,True,False,False,False,True,False,1970
40081,Lincoln,Oklahoma,False,False,False,False,False,False,True,True,2010
40083,Logan,Oklahoma,False,False,False,True,True,True,True,True,1980
40085,Love,Oklahoma,False,False,False,False,False,False,False,False,0
40087,McClain,Oklahoma,False,False,True,True,True,True,True,True,1970
40089,McCurtain,Oklahoma,False,False,False,False,False,False,False,False,0
40091,McIntosh,Oklahoma,False,False,False,False,False,False,False,False,0
40093,Major,Oklahoma,False,False,False,False,False,False,False,False,0
