fips_5,year_2011,hh_weighted_2011,pct_burdened_2011,pct_severely_2011,year_2023,hh_weighted_2023,pct_burdened_2023,pct_severely_2023,pct_burdened_delta,msa_name_short,County/County Equivalent,pop_under18,pop_under18_2024,delta_under18,delta_under18_pct
21093,,,,,2023.0,44525.0,25.864121280179674,11.914654688377317,,,,,,,
21111,2011.0,289723.0,33.47335213289935,14.68126451817771,2023.0,321743.0,32.08710057406066,14.472731341474407,-1.386251558838687,,,,,,
21117,2011.0,58883.0,32.321722738311564,15.104529320856614,2023.0,65899.0,26.234085494468808,9.736111321871348,-6.087637243842757,,,,,,
21227,,,,,2023.0,56851.0,33.10935603595364,17.50013192380081,,,,,,,
22005,,,,,2023.0,46640.0,23.79931389365352,9.352487135506003,,,,,,,
22017,2011.0,94977.0,34.168272318561336,17.78746433347021,2023.0,91696.0,33.155208515093356,16.866602687140116,-1.013063803467979,,,,,,
22019,2011.0,67616.0,29.67049219119735,14.289517274017985,,,,,,,,,,,
22033,,,,,2023.0,168548.0,37.557253720008546,19.468638014096875,,,,,,,
22055,,,,,2023.0,99028.0,31.08615745041806,14.541341842711153,,,,,,,
22071,,,,,2023.0,148444.0,44.51712430276737,23.065937323165638,,,,,,,
22073,2011.0,55252.0,36.96336784188808,17.429233330920148,2023.0,60007.0,32.441215191560985,17.57461629476561,-4.522152650327094,,,,,,
22079,2011.0,42408.0,30.814940577249576,11.886908130541407,,,,,,,,,,,
22103,,,,,2023.0,103660.0,32.231333204707695,16.721975689754967,,,,,,,
22105,2011.0,42783.0,31.26942944627539,18.925741532851834,,,,,,,,,,,
22109,2011.0,38858.0,27.837253589994337,9.861547171753564,,,,,,,,,,,
23001,2011.0,43926.0,39.39124891863589,14.226198606747712,2023.0,47210.0,36.606651133234486,14.32959118830756,-2.7845977854014023,,,,,,
23011,2011.0,50297.0,34.47720539992445,15.464142990635624,2023.0,54377.0,27.23761884620336,12.402302444048036,-7.2395865537210895,,,,,,
24003,2011.0,195402.0,34.26218769511059,13.256773216241388,2023.0,223102.0,28.443940439798837,11.466952335702953,-5.8182472553117535,,,,,,
24005,2011.0,305893.0,37.60236422539908,16.943833301187016,2023.0,324797.0,33.62100019396731,16.201196439622287,-3.9813640314317666,,,,,,
24013,2011.0,58719.0,33.958343977247566,13.90180350482808,2023.0,63015.0,22.778703483297626,10.06744425930334,-11.17964049394994,,,,,,
24015,,,,,2023.0,40385.0,23.753869010771325,9.867525071189798,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cecil County,24964.0,23312.0,-1652.0,-6.617529242108637
24017,2011.0,50868.0,37.070456868758356,14.236848313281433,2023.0,61567.0,32.39560153978592,16.019945750158364,-4.674855328972434,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Charles County,38712.0,40860.0,2148.0,5.548667079975202
