SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,36,093,New York,Schenectady County,4,159846,78544,81302,9232,4774,4458,17103,8888,8215,7887,4067,3820,15277,7785,7492,129618,62885,66733,125624,60815,64809,63115,31684,31431,41887,20821,21066,39911,19537,20374,28549,12672,15877,9232,4774,4458,9387,4872,4515,9652,5005,4647,10608,5465,5143,10620,5398,5222,10335,5123,5212,11008,5489,5519,10499,5238,5261,10045,4971,5074,8990,4468,4522,9849,4911,4938,10569,5086,5483,10503,5072,5431,9164,4441,4723,7379,3416,3963,5167,2348,2819,3136,1257,1879,3703,1210,2493,39.3,37.9,40.6
050,36,093,New York,Schenectady County,5,160378,78887,81491,9051,4624,4427,17177,8974,8203,7858,4062,3796,15314,7867,7447,130261,63279,66982,126292,61227,65065,63596,32000,31596,42396,21091,21305,39377,19268,20109,29205,13001,16204,9051,4624,4427,9509,4989,4520,9640,5005,4635,10592,5478,5114,10608,5431,5177,10162,5052,5110,11182,5545,5637,10829,5437,5392,10223,5057,5166,9025,4458,4567,9616,4793,4823,10210,4954,5256,10526,5063,5463,9385,4569,4816,7491,3468,4023,5366,2429,2937,3334,1339,1995,3629,1196,2433,39.3,38.0,40.7
050,36,093,New York,Schenectady County,6,162261,79979,82282,9068,4652,4416,17369,9048,8321,7889,4113,3776,15547,8009,7538,131874,64222,67652,127935,62166,65769,64851,32748,32103,43392,21663,21729,39112,19200,19912,29884,13294,16590,9068,4652,4416,9633,5030,4603,9713,5055,4658,10629,5512,5117,10830,5573,5257,10076,5002,5074,11603,5742,5861,11230,5688,5542,10483,5231,5252,9213,4560,4653,9348,4663,4685,9908,4833,5075,10643,5144,5499,9518,4598,4920,7632,3562,4070,5666,2544,3122,3503,1434,2069,3565,1156,2409,39.3,38.0,40.6
050,36,095,New York,Schoharie County,1,29726,14959,14767,1298,654,644,2672,1398,1274,1315,668,647,2988,1514,1474,25114,12580,12534,24441,12239,12202,10270,5208,5062,6275,3184,3091,8441,4252,4189,6737,3289,3448,1298,654,644,1411,739,672,1569,817,752,2142,1066,1076,1853,958,895,1549,773,776,1554,804,750,1623,818,805,1549,789,760,1691,861,830,2024,1039,985,2359,1169,1190,2367,1183,1184,2189,1076,1113,1860,940,920,1272,630,642,724,355,369,692,288,404,46.1,45.4,46.7
050,36,095,New York,Schoharie County,2,29761,14976,14785,1299,647,652,2669,1396,1273,1306,669,637,2995,1517,1478,25158,12605,12553,24487,12264,12223,10283,5220,5063,6287,3194,3093,8398,4228,4170,6807,3325,3482,1299,647,652,1400,734,666,1574,822,752,2134,1066,1068,1862,960,902,1555,779,776,1563,806,757,1623,821,802,1546,788,758,1675,847,828,2011,1032,979,2339,1163,1176,2373,1186,1187,2211,1094,1117,1881,946,935,1280,632,648,734,362,372,701,291,410,46.1,45.4,46.7
050,36,095,New York,Schoharie County,3,30144,15199,14945,1321,668,653,2688,1401,1287,1265,646,619,3174,1611,1563,25532,12812,12720,24870,12484,12386,10563,5370,5193,6418,3267,3151,8292,4191,4101,6986,3415,3571,1321,668,653,1392,719,673,1590,836,754,2202,1099,1103,1943,1004,939,1557,776,781,1612,826,786,1678,861,817,1571,804,767,1604,809,795,1971,1014,957,2281,1139,1142,2436,1229,1207,2238,1118,1120,1969,970,999,1303,640,663,775,386,389,701,301,400,45.6,45.0,46.2
050,36,095,New York,Schoharie County,4,30062,15120,14942,1308,658,650,2638,1355,1283,1230,651,579,3200,1619,1581,25504,12776,12728,24886,12456,12430,10610,5420,5190,6500,3327,3173,8033,4044,3989,7153,3466,3687,1308,658,650,1397,717,680,1561,815,746,2169,1098,1071,1941,995,946,1560,795,765,1635,825,810,1692,888,804,1613,819,794,1582,790,792,1861,950,911,2191,1107,1084,2399,1197,1202,2288,1133,1155,1920,920,1000,1442,710,732,806,395,411,697,308,389,45.5,44.6,46.3
050,36,095,New York,Schoharie County,5,30126,15166,14960,1276,653,623,2617,1352,1265,1246,650,596,3214,1623,1591,25591,12826,12765,24987,12511,12476,10672,5488,5184,6531,3367,3164,7824,3910,3914,7418,3611,3807,1276,653,623,1414,726,688,1522,778,744,2211,1141,1070,1930,980,950,1529,786,743,1648,832,816,1682,898,784,1672,851,821,1569,769,800,1790,912,878,2119,1075,1044,2346,1154,1192,2318,1154,1164,1998,967,1031,1494,736,758,899,437,462,709,317,392,45.6,44.6,46.5
050,36,095,New York,Schoharie County,6,30151,15174,14977,1265,664,601,2537,1308,1229,1284,670,614,3199,1625,1574,25707,12884,12823,25065,12532,12533,10730,5491,5239,6567,3366,3201,7660,3830,3830,7639,3711,3928,1265,664,601,1390,716,674,1467,762,705,2219,1130,1089,1944,995,949,1498,775,723,1661,824,837,1685,872,813,1723,895,828,1622,806,816,1724,884,840,2035,1024,1011,2279,1116,1163,2339,1168,1171,2041,983,1058,1545,755,790,975,470,505,739,335,404,45.7,44.8,46.7
050,36,097,New York,Schuyler County,1,17890,8987,8903,869,457,412,1734,879,855,787,423,364,1156,577,579,14893,7444,7449,14500,7228,7272,5767,2905,2862,4017,2000,2017,5416,2760,2656,3911,1891,2020,869,457,412,947,478,469,980,496,484,928,496,432,822,409,413,984,519,465,982,493,489,1032,498,534,1019,490,529,1085,558,527,1318,692,626,1485,743,742,1528,767,761,1376,700,676,1051,531,520,685,342,343,391,185,206,408,133,275,46.9,46.6,47.2
050,36,097,New York,Schuyler County,2,17861,8976,8885,861,445,416,1733,884,849,788,420,368,1153,582,571,14875,7443,7432,14479,7227,7252,5746,2902,2844,3997,1995,2002,5392,2747,2645,3937,1903,2034,861,445,416,950,484,466,975,495,480,920,492,428,829,415,414,968,511,457,978,492,486,1033,501,532,1018,491,527,1075,552,523,1315,690,625,1474,738,736,1528,767,761,1379,699,680,1068,539,529,680,339,341,397,191,206,413,135,278,47.0,46.6,47.3
050,36,097,New York,Schuyler County,3,17789,8942,8847,854,426,428,1755,913,842,776,405,371,1133,586,547,14798,7408,7390,14404,7198,7206,5694,2875,2819,3973,1981,1992,5292,2698,2594,4006,1933,2073,854,426,428,961,501,460,982,509,473,890,470,420,831,424,407,927,494,433,998,496,502,1033,512,521,1015,479,536,1019,513,506,1301,678,623,1425,730,695,1547,777,770,1378,691,687,1152,577,575,677,336,341,395,192,203,404,137,267,47.0,46.6,47.4
050,36,097,New York,Schuyler County,4,17591,8840,8751,854,422,432,1702,866,836,771,397,374,1091,576,515,14648,7351,7297,14264,7155,7109,5590,2832,2758,3930,1962,1968,5150,2630,2520,4093,1987,2106,854,422,432,946,484,462,958,485,473,852,450,402,808,420,388,922,479,443,985,505,480,1005,493,512,1018,485,533,985,496,489,1246,649,597,1401,732,669,1518,753,765,1391,699,692,1164,587,577,732,359,373,435,213,222,371,129,242,47.3,47.0,47.6
050,36,097,New York,Schuyler County,5,17446,8725,8721,820,401,419,1674,849,825,768,394,374,1073,572,501,14568,7279,7289,14184,7081,7103,5585,2835,2750,3935,1968,1967,5003,2528,2475,4173,2013,2160,820,401,419,935,477,458,930,471,459,861,451,410,789,416,373,878,459,419,1026,514,512,1017,505,512,1014,490,524,978,484,494,1195,619,576,1369,719,650,1461,706,755,1409,692,717,1191,603,588,752,362,390,449,225,224,372,131,241,47.3,46.8,47.7
050,36,097,New York,Schuyler County,6,17121,8527,8594,760,358,402,1598,801,797,762,398,364,1070,585,485,14386,7172,7214,14001,6970,7031,5447,2784,2663,3800,1898,1902,4872,2449,2423,4259,2038,2221,760,358,402,878,433,445,905,465,440,859,452,407,788,434,354,801,405,396,980,513,467,1008,493,515,1011,487,524,1011,508,503,1112,564,548,1332,685,647,1417,692,725,1433,697,736,1204,604,600,782,368,414,481,241,240,359,128,231,47.8,47.2,48.4
050,36,099,New York,Seneca County,1,33806,17675,16131,1813,967,846,3492,1819,1673,1601,802,799,2663,1512,1151,27707,14497,13210,26900,14087,12813,12162,6739,5423,8313,4632,3681,9190,4745,4445,6734,3198,3536,1813,967,846,1876,965,911,2031,1061,970,1827,953,874,2022,1154,868,2263,1305,958,2170,1198,972,2077,1131,946,1803,998,805,1939,1025,914,2127,1096,1031,2470,1272,1198,2654,1352,1302,2264,1134,1130,1844,889,955,1179,560,619,732,345,387,715,270,445,42.2,40.5,44.5
050,36,099,New York,Seneca County,2,33512,17392,16120,1813,961,852,3485,1820,1665,1591,794,797,2624,1468,1156,27419,14218,13201,26623,13817,12806,11963,6529,5434,8157,4470,3687,9077,4656,4421,6765,3223,3542,1813,961,852,1873,966,907,2021,1057,964,1815,943,872,1991,1116,875,2198,1239,959,2130,1155,975,2048,1103,945,1781,973,808,1883,982,901,2103,1076,1027,2442,1253,1189,2649,1345,1304,2279,1150,1129,1857,889,968,1192,572,620,730,344,386,707,268,439,42.3,40.8,44.4
050,36,099,New York,Seneca County,3,33411,17367,16044,1818,940,878,3418,1810,1608,1588,791,797,2644,1508,1136,27363,14209,13154,26587,13826,12761,12092,6640,5452,8262,4544,3718,8787,4482,4305,6894,3292,3602,1818,940,878,1849,975,874,1971,1038,933,1842,959,883,1988,1137,851,2185,1228,957,2165,1174,991,2068,1127,941,1844,1015,829,1775,917,858,2078,1061,1017,2332,1197,1135,2602,1307,1295,2312,1187,1125,1936,922,1014,1232,586,646,746,340,406,668,257,411,42.1,40.5,44.1
050,36,099,New York,Seneca County,4,32610,16717,15893,1787,922,865,3369,1775,1594,1624,831,793,2408,1328,1080,26622,13579,13043,25830,13189,12641,11539,6147,5392,7937,4224,3713,8407,4254,4153,7078,3383,3695,1787,922,865,1836,965,871,1963,1046,917,1794,925,869,1808,998,810,1965,1069,896,2076,1104,972,2043,1078,965,1853,973,880,1670,862,808,2001,1020,981,2189,1094,1095,2547,1278,1269,2366,1196,1170,1902,917,985,1392,664,728,767,351,416,651,255,396,42.7,41.2,44.4
050,36,099,New York,Seneca County,5,32416,16654,15762,1719,880,839,3316,1734,1582,1603,842,761,2461,1354,1107,26559,13592,12967,25778,13198,12580,11546,6209,5337,7877,4225,3652,8147,4139,4008,7293,3480,3813,1719,880,839,1814,967,847,1897,979,918,1811,955,856,1858,1029,829,1905,1034,871,2062,1128,934,2062,1099,963,1848,964,884,1654,864,790,1934,997,937,2064,1038,1026,2495,1240,1255,2411,1209,1202,1927,927,1000,1479,700,779,800,379,421,676,265,411,42.8,41.3,44.6
050,36,099,New York,Seneca County,6,32650,16850,15800,1659,835,824,3332,1763,1569,1602,851,751,2553,1410,1143,26875,13836,13039,26057,13401,12656,11837,6437,5400,8066,4379,3687,7906,4006,3900,7532,3606,3926,1659,835,824,1845,987,858,1871,979,892,1845,986,859,1926,1072,854,1911,1063,848,2109,1156,953,2138,1150,988,1908,1010,898,1634,865,769,1888,962,926,1985,1008,977,2399,1171,1228,2489,1253,1236,1971,953,1018,1534,722,812,829,389,440,709,289,420,42.6,40.9,44.6
050,36,101,New York,Steuben County,1,93576,46889,46687,5153,2635,2518,10337,5306,5031,4879,2551,2328,6807,3513,3294,75676,37718,37958,73207,36397,36810,32195,16454,15741,21712,11011,10701,26141,13177,12964,18547,8696,9851,5153,2635,2518,5567,2862,2705,5973,3065,2908,5613,2963,2650,4870,2480,2390,5408,2732,2676,5466,2784,2682,5550,2803,2747,5288,2692,2596,5540,2748,2792,6358,3222,3136,7167,3597,3570,7076,3610,3466,6104,3063,3041,4869,2319,2550,3305,1584,1721,2134,948,1186,2135,782,1353,42.9,42.0,43.9
050,36,101,New York,Steuben County,2,93321,46764,46557,5133,2618,2515,10299,5292,5007,4859,2534,2325,6764,3497,3267,75484,37624,37860,73030,36320,36710,32115,16416,15699,21696,11005,10691,26007,13103,12904,18563,8715,9848,5133,2618,2515,5541,2852,2689,5962,3060,2902,5556,2936,2620,4863,2475,2388,5377,2724,2653,5484,2778,2706,5518,2792,2726,5317,2711,2606,5450,2703,2747,6339,3211,3128,7126,3579,3547,7092,3610,3482,6108,3068,3040,4907,2337,2570,3298,1582,1716,2125,945,1180,2125,783,1342,42.9,42.0,43.9
050,36,101,New York,Steuben County,3,93099,46624,46475,5089,2608,2481,10209,5265,4944,4828,2482,2346,6835,3560,3275,75381,37514,37867,72973,36269,36704,32261,16468,15793,21817,11051,10766,25400,12770,12630,18921,8888,10033,5089,2608,2481,5522,2856,2666,5906,3034,2872,5497,2887,2610,4947,2530,2417,5314,2720,2594,5579,2777,2802,5441,2746,2695,5483,2808,2675,5152,2570,2582,6231,3131,3100,6880,3461,3419,7137,3608,3529,6129,3075,3054,5124,2464,2660,3359,1588,1771,2168,960,1208,2141,801,1340,42.9,42.0,43.9
050,36,101,New York,Steuben County,4,92420,46291,46129,5023,2620,2403,10021,5160,4861,4835,2490,2345,6762,3537,3225,74919,37239,37680,72541,36021,36520,32129,16385,15744,21761,10999,10762,24861,12483,12378,19157,9002,10155,5023,2620,2403,5398,2810,2588,5852,2991,2861,5439,2849,2590,4929,2537,2392,5174,2650,2524,5609,2784,2825,5454,2761,2693,5524,2804,2720,5065,2543,2522,6066,3040,3026,6705,3350,3355,7025,3550,3475,6147,3085,3062,5120,2477,2643,3611,1689,1922,2180,956,1224,2099,795,1304,43.0,42.0,44.0
050,36,101,New York,Steuben County,5,92087,46107,45980,4986,2627,2359,9943,5113,4830,4802,2470,2332,6701,3489,3212,74766,37121,37645,72356,35897,36459,32103,16351,15752,21758,10990,10768,24326,12192,12134,19571,9226,10345,4986,2627,2359,5367,2786,2581,5734,2925,2809,5458,2838,2620,4887,2523,2364,5164,2660,2504,5611,2794,2817,5394,2730,2664,5589,2806,2783,5077,2568,2509,5880,2920,2960,6460,3229,3231,6909,3475,3434,6268,3174,3094,5214,2511,2703,3718,1741,1977,2257,986,1271,2114,814,1300,43.1,42.1,44.0
050,36,101,New York,Steuben County,6,92015,46104,45911,4881,2617,2264,9867,5055,4812,4829,2487,2342,6747,3514,3233,74923,37220,37703,72438,35945,36493,32123,16370,15753,21733,10981,10752,23962,12024,11938,19996,9426,10570,4881,2617,2264,5329,2758,2571,5724,2909,2815,5447,2825,2622,4943,2564,2379,5104,2629,2475,5566,2786,2780,5454,2739,2715,5609,2827,2782,5216,2658,2558,5638,2802,2836,6283,3157,3126,6825,3407,3418,6384,3234,3150,5320,2569,2751,3859,1803,2056,2285,1002,1283,2148,818,1330,43.2,42.2,44.2
050,36,103,New York,Suffolk County,1,1525913,756584,769329,81832,41707,40125,160913,82128,78785,81271,41833,39438,133836,68353,65483,1243323,612250,631073,1201897,590916,610981,559156,285583,273573,363747,185580,178167,444700,221461,223239,259614,115522,144092,81832,41707,40125,85787,43551,42236,94824,48760,46064,99191,51275,47916,96218,48728,47490,94454,48518,45936,88499,45311,43188,88988,45325,43663,91806,46426,45380,100032,49883,50149,115246,57487,57759,122605,61160,61445,106817,52931,53886,81926,39538,42388,67684,31315,36369,47226,20782,26444,30141,12552,17589,32637,11335,21302,41.8,40.5,43.1
050,36,103,New York,Suffolk County,2,1522175,754798,767377,81685,41593,40092,160304,81796,78508,81033,41729,39304,133698,68248,65450,1240472,610954,629518,1199153,589680,609473,559080,285508,273572,364009,185695,178314,443078,220604,222474,258368,115133,143235,81685,41593,40092,85645,43489,42156,94319,48471,45848,98891,51142,47749,96180,48671,47509,94543,48508,46035,88774,45459,43315,88906,45289,43617,91786,46439,45347,98992,49414,49578,114512,57105,57407,122238,60931,61307,107336,53154,54182,82293,39705,42588,67783,31338,36445,47058,20686,26372,29841,12428,17413,31393,10976,20417,41.7,40.5,43.0
050,36,103,New York,Suffolk County,3,1534053,760918,773135,80831,41136,39695,159007,81024,77983,80013,41233,38780,138417,70831,67586,1254918,618484,636434,1214202,597525,616677,570279,291494,278785,371349,189506,181843,438633,218526,220107,265803,118662,147141,80831,41136,39695,85847,43548,42299,92660,47552,45108,99874,51824,48050,99056,50164,48892,96143,49214,46929,91954,47068,44886,90307,46068,44239,92945,47156,45789,95156,47797,47359,112612,56110,56502,120493,59920,60573,110372,54699,55673,84961,41144,43817,70116,32476,37640,48194,21168,27026,30794,12836,17958,31738,11038,20700,41.6,40.4,42.9
050,36,103,New York,Suffolk County,4,1529565,758753,770812,80677,41049,39628,157553,80246,77307,78779,40417,38362,136865,70279,66586,1252475,617490,634985,1212556,597041,615515,567758,290397,277361,371408,189586,181822,431147,214882,216265,273136,122294,150842,80677,41049,39628,85929,43565,42364,90918,46566,44352,98300,51018,47282,98050,49793,48257,94528,48179,46349,93321,47897,45424,90638,46175,44463,92921,47335,45586,93057,46790,46267,108892,54315,54577,117719,58485,59234,111479,55292,56187,87661,42415,45246,68929,32033,36896,52380,23254,29126,32269,13479,18790,31897,11113,20784,41.7,40.5,43.0
050,36,103,New York,Suffolk County,5,1529029,758461,770568,80920,41170,39750,156725,79893,76832,77419,39674,37745,136589,70131,66458,1253633,618111,635522,1213965,597724,616241,567242,290187,277055,371614,189762,181852,424219,211408,212811,281543,126423,155120,80920,41170,39750,86129,43702,42427,88976,45571,43405,97714,50729,46985,97914,49696,48218,93697,47811,45886,94107,48283,45824,91220,46507,44713,92590,47161,45429,92508,46525,45983,104891,52298,52593,114616,56958,57658,112204,55627,56577,90741,43965,46776,69565,32432,37133,54189,24183,30006,34528,14411,20117,32520,11432,21088,41.8,40.6,43.1
050,36,103,New York,Suffolk County,6,1535909,761854,774055,81649,41512,40137,156570,79812,76758,76269,39015,37254,137415,70586,66829,1260878,621771,639107,1221421,601515,619906,569714,291429,278285,374385,191181,183204,418172,208504,209668,291449,131244,160205,81649,41512,40137,86405,43909,42496,88520,45256,43264,96507,50015,46492,98822,50233,48589,93844,47751,46093,95360,48937,46423,92720,47452,45268,92461,47041,45420,92384,46471,45913,100880,50398,50482,111713,55497,56216,113195,56138,57057,94007,45701,48306,71322,33344,37978,56471,25255,31216,36267,15086,21181,33382,11858,21524,41.9,40.6,43.1
050,36,105,New York,Sullivan County,1,78619,40864,37755,4622,2414,2208,8336,4318,4018,3830,1991,1839,6467,3390,3077,63761,33161,30600,61831,32141,29690,27990,14819,13171,18625,9901,8724,21995,11673,10322,14744,7177,7567,4622,2414,2208,4534,2340,2194,4734,2441,2293,4662,2484,2178,4703,2434,2269,4653,2432,2221,4697,2529,2168,4734,2467,2267,4541,2473,2068,4792,2663,2129,5475,2915,2560,6071,3137,2934,5657,2958,2699,4877,2441,2436,4150,2040,2110,2778,1364,1414,1650,807,843,1289,525,764,42.1,41.7,42.5
050,36,105,New York,Sullivan County,2,78465,40746,37719,4621,2419,2202,8340,4326,4014,3855,1997,1858,6461,3380,3081,63595,33028,30567,61649,32004,29645,27987,14767,13220,18618,9865,8753,21843,11584,10259,14727,7175,7552,4621,2419,2202,4560,2358,2202,4727,2443,2284,4655,2470,2185,4714,2432,2282,4631,2421,2210,4691,2517,2174,4738,2457,2281,4558,2470,2088,4720,2629,2091,5409,2873,2536,6053,3122,2931,5661,2960,2701,4902,2456,2446,4148,2034,2114,2773,1359,1414,1642,808,834,1262,518,744,42.0,41.6,42.4
050,36,105,New York,Sullivan County,3,79731,41365,38366,4664,2388,2276,8447,4400,4047,3936,2010,1926,6480,3422,3058,64667,33598,31069,62684,32567,30117,28870,15182,13688,19439,10244,9195,21727,11537,10190,15038,7364,7674,4664,2388,2276,4685,2422,2263,4747,2472,2275,4661,2466,2195,4770,2472,2298,4639,2410,2229,5029,2715,2314,4946,2540,2406,4825,2579,2246,4617,2597,2020,5342,2827,2515,5994,3091,2903,5774,3022,2752,4961,2506,2455,4296,2106,2190,2799,1359,1440,1743,865,878,1239,528,711,41.7,41.5,42.0
050,36,105,New York,Sullivan County,4,79768,41474,38294,4810,2508,2302,8386,4336,4050,3932,1997,1935,6446,3407,3039,64632,33637,30995,62640,32633,30007,29019,15264,13755,19602,10353,9249,21290,11346,9944,15302,7527,7775,4810,2508,2302,4748,2425,2323,4599,2404,2195,4711,2479,2232,4706,2432,2274,4565,2381,2184,5142,2765,2377,4950,2577,2373,4945,2630,2315,4535,2565,1970,5213,2784,2429,5815,3015,2800,5727,2982,2745,4979,2546,2433,4261,2080,2181,3016,1469,1547,1814,900,914,1232,532,700,41.6,41.4,41.9
050,36,105,New York,Sullivan County,5,80190,41603,38587,4901,2547,2354,8440,4339,4101,3946,2006,1940,6446,3372,3074,64949,33734,31215,62903,32711,30192,29204,15338,13866,19746,10448,9298,21053,11187,9866,15658,7704,7954,4901,2547,2354,4718,2419,2299,4656,2408,2248,4777,2490,2287,4681,2400,2281,4492,2382,2110,5169,2771,2398,5032,2614,2418,5053,2681,2372,4580,2523,2057,5087,2742,2345,5683,2959,2724,5703,2963,2740,5034,2567,2467,4303,2123,2180,3116,1526,1590,1912,913,999,1293,575,718,41.6,41.4,41.8
050,36,105,New York,Sullivan County,6,80450,41856,38594,4965,2613,2352,8370,4325,4045,3888,1977,1911,6478,3380,3098,65259,33941,31318,63227,32941,30286,29299,15462,13837,19844,10595,9249,20847,11046,9801,16058,7920,8138,4965,2613,2352,4657,2409,2248,4624,2406,2218,4748,2437,2311,4707,2430,2277,4431,2371,2060,5176,2802,2374,5101,2702,2399,5136,2720,2416,4702,2580,2122,4985,2707,2278,5403,2803,2600,5757,2956,2801,5174,2665,2509,4303,2132,2171,3230,1563,1667,1991,948,1043,1360,612,748,41.7,41.4,42.1
050,36,107,New York,Tioga County,1,48458,24290,24168,2293,1174,1119,5214,2710,2504,2569,1313,1256,3545,1847,1698,39690,19759,19931,38382,19093,19289,16346,8379,7967,10862,5545,5317,13967,6965,7002,10008,4736,5272,2293,1174,1119,2746,1406,1340,3098,1630,1468,2933,1519,1414,2551,1315,1236,2575,1345,1230,2652,1330,1322,2839,1435,1404,2796,1435,1361,2767,1384,1383,3237,1628,1609,3934,1935,1999,4029,2018,2011,3110,1587,1523,2629,1256,1373,1828,887,941,1222,547,675,1219,459,760,44.5,43.4,45.7
050,36,107,New York,Tioga County,2,48354,24242,24112,2289,1170,1119,5187,2692,2495,2570,1312,1258,3543,1849,1694,39614,19732,19882,38308,19068,19240,16345,8374,7971,10866,5541,5325,13882,6924,6958,10017,4754,5263,2289,1170,1119,2737,1397,1340,3084,1623,1461,2933,1517,1416,2546,1316,1230,2570,1336,1234,2658,1334,1324,2832,1428,1404,2806,1443,1363,2746,1376,1370,3211,1612,1599,3905,1926,1979,4020,2010,2010,3145,1611,1534,2643,1267,1376,1824,882,942,1199,543,656,1206,451,755,44.5,43.4,45.6
050,36,107,New York,Tioga County,3,48090,24156,23934,2256,1169,1087,5009,2579,2430,2537,1299,1238,3497,1848,1649,39551,19752,19799,38288,19109,19179,16321,8409,7912,10941,5600,5341,13544,6745,6799,10306,4916,5390,2256,1169,1087,2654,1332,1322,3009,1585,1424,2879,1501,1378,2501,1308,1193,2566,1328,1238,2675,1357,1318,2858,1425,1433,2842,1490,1352,2695,1358,1337,3097,1545,1552,3729,1852,1877,4023,1990,2033,3260,1665,1595,2728,1328,1400,1850,887,963,1215,568,647,1253,468,785,44.6,43.6,45.8
050,36,107,New York,Tioga County,4,47708,23943,23765,2323,1209,1114,4859,2482,2377,2477,1293,1184,3463,1834,1629,39273,19585,19688,38049,18959,19090,16325,8412,7913,11003,5614,5389,13085,6517,6568,10498,4994,5504,2323,1209,1114,2605,1300,1305,2872,1511,1361,2830,1483,1347,2492,1315,1177,2558,1315,1243,2702,1366,1336,2892,1439,1453,2851,1494,1357,2653,1348,1305,2980,1497,1483,3502,1719,1783,3950,1953,1997,3383,1715,1668,2647,1298,1349,2010,949,1061,1204,566,638,1254,466,788,44.5,43.4,45.7
050,36,107,New York,Tioga County,5,47593,23832,23761,2345,1199,1146,4777,2438,2339,2508,1316,1192,3422,1807,1615,39232,19542,19690,37963,18879,19084,16365,8416,7949,11057,5623,5434,12683,6302,6381,10801,5147,5654,2345,1199,1146,2571,1309,1262,2828,1459,1369,2818,1480,1338,2490,1313,1177,2539,1295,1244,2754,1398,1356,2847,1417,1430,2917,1513,1404,2654,1345,1309,2880,1448,1432,3279,1599,1680,3870,1910,1960,3492,1759,1733,2647,1312,1335,2106,994,1112,1283,603,680,1273,479,794,44.5,43.5,45.6
050,36,107,New York,Tioga County,6,47574,23801,23773,2382,1187,1195,4763,2421,2342,2402,1250,1152,3394,1814,1580,39275,19601,19674,38027,18943,19084,16339,8440,7899,11091,5652,5439,12453,6186,6267,11089,5291,5798,2382,1187,1195,2566,1286,1280,2745,1411,1334,2766,1458,1308,2482,1330,1152,2550,1350,1200,2785,1398,1387,2848,1418,1430,2908,1486,1422,2742,1402,1340,2758,1375,1383,3181,1564,1617,3772,1845,1927,3586,1793,1793,2702,1343,1359,2198,1029,1169,1327,631,696,1276,495,781,44.6,43.7,45.6
050,36,109,New York,Tompkins County,1,105734,52103,53631,3869,1991,1878,7872,3992,3880,3694,1922,1772,28057,14131,13926,92260,45212,47048,90299,44198,46101,55374,27746,27628,24450,12125,12325,21896,10654,11242,15896,7288,8608,3869,1991,1878,4385,2202,2183,4314,2222,2092,12387,6085,6302,18537,9536,9001,7239,3698,3541,5915,2928,2987,5875,2835,3040,5421,2664,2757,4952,2447,2505,5399,2671,2728,5692,2736,2956,5853,2800,3053,5526,2655,2871,4310,2075,2235,2665,1224,1441,1576,695,881,1819,639,1180,31.8,30.5,33.0
050,36,109,New York,Tompkins County,2,99778,49129,50649,3832,1974,1858,7843,3975,3868,3649,1901,1748,22322,11266,11056,86375,42275,44100,84454,41279,43175,49436,24772,24664,24297,12038,12259,21802,10624,11178,16033,7351,8682,3832,1974,1858,4361,2186,2175,4314,2222,2092,9011,4502,4509,16128,8232,7896,7092,3623,3469,5896,2918,2978,5854,2819,3035,5455,2678,2777,4936,2449,2487,5380,2660,2720,5662,2727,2935,5824,2788,3036,5545,2665,2880,4359,2098,2261,2685,1238,1447,1602,706,896,1842,644,1198,34.4,33.1,35.6
