state,year,bin,share
North Dakota,2013,3+ kids,2.8376681614349777
North Dakota,2014,0 kids,82.32750224023064
North Dakota,2014,1 kid,8.057038220282854
North Dakota,2014,2 kids,4.612927104842794
North Dakota,2014,3+ kids,5.002532434643706
North Dakota,2015,0 kids,79.57604629600026
North Dakota,2015,1 kid,11.855356971576558
North Dakota,2015,2 kids,5.006874060811459
North Dakota,2015,3+ kids,3.561722671611727
North Dakota,2016,0 kids,83.83767563171327
North Dakota,2016,1 kid,8.923913957988614
North Dakota,2016,2 kids,5.43511792915837
North Dakota,2016,3+ kids,1.8032924811397484
North Dakota,2017,0 kids,83.34806174148697
North Dakota,2017,1 kid,6.657240485448333
North Dakota,2017,2 kids,6.1240721102863205
North Dakota,2017,3+ kids,3.870625662778367
North Dakota,2018,0 kids,77.97081685531161
North Dakota,2018,1 kid,8.959498159007227
North Dakota,2018,2 kids,5.394790672303286
North Dakota,2018,3+ kids,7.674894313377881
North Dakota,2019,0 kids,71.48641187657199
North Dakota,2019,1 kid,11.379669958898226
North Dakota,2019,2 kids,7.4167229004355555
North Dakota,2019,3+ kids,9.717195264094228
North Dakota,2021,0 kids,73.99112325025607
North Dakota,2021,1 kid,14.411061795834756
North Dakota,2021,2 kids,8.497780812564015
North Dakota,2021,3+ kids,3.100034141345169
North Dakota,2022,0 kids,84.45868537877703
North Dakota,2022,1 kid,6.161391951883145
North Dakota,2022,2 kids,6.784333381068308
North Dakota,2022,3+ kids,2.595589288271517
North Dakota,2023,0 kids,82.03205214052944
North Dakota,2023,1 kid,4.9060309807597875
North Dakota,2023,2 kids,8.521940984777466
North Dakota,2023,3+ kids,4.539975893933307
North Dakota,2024,0 kids,81.22320663046585
North Dakota,2024,1 kid,10.321996760979328
North Dakota,2024,2 kids,4.682290178146137
North Dakota,2024,3+ kids,3.772506430408688
Ohio,2005,0 kids,76.14125714285714
Ohio,2005,1 kid,12.092799999999999
Ohio,2005,2 kids,7.344914285714285
Ohio,2005,3+ kids,4.421028571428572
Ohio,2006,0 kids,77.41683846882488
Ohio,2006,1 kid,10.67673620189361
Ohio,2006,2 kids,7.523862998315553
Ohio,2006,3+ kids,4.382562330965964
Ohio,2007,0 kids,79.37546023564065
Ohio,2007,1 kid,9.56921944035346
Ohio,2007,2 kids,5.7488033873343145
Ohio,2007,3+ kids,5.306516936671576
Ohio,2008,0 kids,78.50582379803993
Ohio,2008,1 kid,10.657293858073785
Ohio,2008,2 kids,6.850484422448094
Ohio,2008,3+ kids,3.9863979214382006
Ohio,2009,0 kids,78.49845434667873
Ohio,2009,1 kid,8.901643670361155
Ohio,2009,2 kids,8.986937344492196
Ohio,2009,3+ kids,3.6129646384679184
Ohio,2010,0 kids,80.07884491652035
Ohio,2010,1 kid,11.036107263983249
Ohio,2010,2 kids,5.9864338760509925
Ohio,2010,3+ kids,2.898613943445403
Ohio,2011,0 kids,80.24480434375585
Ohio,2011,1 kid,10.549522561318105
Ohio,2011,2 kids,7.228047182175623
Ohio,2011,3+ kids,1.9776259127504212
Ohio,2012,0 kids,79.2611715833717
Ohio,2012,1 kid,11.925010042423114
Ohio,2012,2 kids,5.618858200985627
Ohio,2012,3+ kids,3.194960173219552
Ohio,2013,0 kids,80.92806909076857
Ohio,2013,1 kid,9.697051663510955
Ohio,2013,2 kids,6.79556783492407
Ohio,2013,3+ kids,2.579311410796399
Ohio,2014,0 kids,80.74661444027801
Ohio,2014,1 kid,9.554085361484631
Ohio,2014,2 kids,5.427404523633237
Ohio,2014,3+ kids,4.271895674604123
Ohio,2015,0 kids,79.90746642116942
Ohio,2015,1 kid,10.162169818001558
Ohio,2015,2 kids,6.437221159974506
Ohio,2015,3+ kids,3.493142600854519
Ohio,2016,0 kids,79.44488804197141
Ohio,2016,1 kid,8.691626783711099
Ohio,2016,2 kids,7.684469895512372
Ohio,2016,3+ kids,4.179015278805128
Ohio,2017,0 kids,81.11680846933606
Ohio,2017,1 kid,8.947535379647647
Ohio,2017,2 kids,5.948136679781638
Ohio,2017,3+ kids,3.987519471234654
Ohio,2018,0 kids,82.60762938848522
Ohio,2018,1 kid,7.679879206959065
Ohio,2018,2 kids,6.63015305901644
Ohio,2018,3+ kids,3.082338345539265
Ohio,2019,0 kids,82.03045530373927
Ohio,2019,1 kid,9.811510762094642
Ohio,2019,2 kids,5.210664442364813
Ohio,2019,3+ kids,2.9473694918012776
Ohio,2021,0 kids,83.88997718172816
Ohio,2021,1 kid,9.564838334696688
Ohio,2021,2 kids,4.074998923666423
Ohio,2021,3+ kids,2.470185559908727
Ohio,2022,0 kids,81.59511891081202
Ohio,2022,1 kid,9.399407880641203
Ohio,2022,2 kids,5.711322334975945
Ohio,2022,3+ kids,3.29415087357083
Ohio,2023,0 kids,83.00710430896365
Ohio,2023,1 kid,8.965237372459734
Ohio,2023,2 kids,5.1353402479129775
Ohio,2023,3+ kids,2.8923180706636313
Ohio,2024,0 kids,83.1934138233127
Ohio,2024,1 kid,7.844001833361375
Ohio,2024,2 kids,4.4766507504597906
Ohio,2024,3+ kids,4.485933592866136
South Dakota,2005,0 kids,77.87886476494255
South Dakota,2005,1 kid,7.539236652288955
South Dakota,2005,2 kids,8.191670593352423
South Dakota,2005,3+ kids,6.390227989416071
South Dakota,2006,0 kids,80.54364871928908
South Dakota,2006,1 kid,9.36748562467329
South Dakota,2006,2 kids,5.805889527792298
South Dakota,2006,3+ kids,4.2829761282453385
South Dakota,2007,0 kids,85.60579091016969
South Dakota,2007,1 kid,3.5441636011233735
South Dakota,2007,2 kids,6.309085874767612
South Dakota,2007,3+ kids,4.5409596139393225
South Dakota,2008,0 kids,74.50545387317435
South Dakota,2008,1 kid,12.449621002033648
South Dakota,2008,2 kids,8.182658532076168
South Dakota,2008,3+ kids,4.862266592715844
South Dakota,2009,0 kids,75.43386491557223
South Dakota,2009,1 kid,11.44465290806754
South Dakota,2009,2 kids,9.80691056910569
South Dakota,2009,3+ kids,3.314571607254534
South Dakota,2010,0 kids,79.30541368743616
South Dakota,2010,1 kid,9.409601634320735
South Dakota,2010,2 kids,6.860061287027579
South Dakota,2010,3+ kids,4.424923391215526
South Dakota,2011,0 kids,85.01661359545895
South Dakota,2011,1 kid,4.12917070469334
South Dakota,2011,2 kids,7.303059670497023
South Dakota,2011,3+ kids,3.5511560293506856
South Dakota,2012,0 kids,79.31982136722776
South Dakota,2012,1 kid,14.050154586052901
South Dakota,2012,2 kids,4.435760906904844
South Dakota,2012,3+ kids,2.1942631398144967
South Dakota,2013,0 kids,77.0374167093798
South Dakota,2013,1 kid,8.2361609431061
South Dakota,2013,2 kids,6.698487954894926
South Dakota,2013,3+ kids,8.02793439261917
South Dakota,2014,0 kids,74.78532145498987
South Dakota,2014,1 kid,11.311227607500081
South Dakota,2014,2 kids,8.111150419708617
South Dakota,2014,3+ kids,5.792300517801435
South Dakota,2015,0 kids,82.12409773289505
South Dakota,2015,1 kid,9.780067098173438
South Dakota,2015,2 kids,5.981226066623742
South Dakota,2015,3+ kids,2.1146091023077704
South Dakota,2016,0 kids,85.28792365909838
South Dakota,2016,1 kid,6.001974333662389
South Dakota,2016,2 kids,2.6390259953932214
South Dakota,2016,3+ kids,6.071076011846002
South Dakota,2017,0 kids,86.23830797152031
South Dakota,2017,1 kid,7.437526176183164
South Dakota,2017,2 kids,3.654195169621667
South Dakota,2017,3+ kids,2.669970682674857
South Dakota,2018,0 kids,84.44517471793188
South Dakota,2018,1 kid,7.324643078833024
South Dakota,2018,2 kids,3.2278088144009933
South Dakota,2018,3+ kids,5.002373388834118
South Dakota,2019,0 kids,84.28910496899165
South Dakota,2019,1 kid,7.005589158563663
South Dakota,2019,2 kids,4.444529515351045
South Dakota,2019,3+ kids,4.260776357093637
South Dakota,2021,0 kids,86.13226143083523
South Dakota,2021,1 kid,9.33018977312256
South Dakota,2021,2 kids,4.1781007227611795
South Dakota,2021,3+ kids,0.3594480732810265
South Dakota,2022,0 kids,81.02994011976048
South Dakota,2022,1 kid,8.109495295124038
South Dakota,2022,2 kids,9.125748502994012
South Dakota,2022,3+ kids,1.7348160821214713
South Dakota,2023,0 kids,79.28418091642608
South Dakota,2023,1 kid,7.583833000222075
South Dakota,2023,2 kids,7.839218298911836
South Dakota,2023,3+ kids,5.292767784440003
South Dakota,2024,0 kids,76.50979787069897
South Dakota,2024,1 kid,8.986267551303811
South Dakota,2024,2 kids,13.794167566733528
South Dakota,2024,3+ kids,0.7097670112636938
Wisconsin,2005,0 kids,77.99017276906007
Wisconsin,2005,1 kid,9.657103608601469
Wisconsin,2005,2 kids,8.384847043905532
Wisconsin,2005,3+ kids,3.9678765784329264
Wisconsin,2006,0 kids,83.16381913214809
Wisconsin,2006,1 kid,7.198956461455664
Wisconsin,2006,2 kids,6.5877931531465785
Wisconsin,2006,3+ kids,3.0494312532496557
Wisconsin,2007,0 kids,82.86166805903648
Wisconsin,2007,1 kid,7.723301308827625
Wisconsin,2007,2 kids,4.992516012252855
Wisconsin,2007,3+ kids,4.422514619883041
Wisconsin,2008,0 kids,80.58702323154608
Wisconsin,2008,1 kid,7.639791650085338
Wisconsin,2008,2 kids,6.167369714978024
Wisconsin,2008,3+ kids,5.60581540339055
Wisconsin,2009,0 kids,82.26813106648564
Wisconsin,2009,1 kid,9.191675616527185
Wisconsin,2009,2 kids,5.284808202800462
Wisconsin,2009,3+ kids,3.255385114186711
Wisconsin,2010,0 kids,79.94591880774753
Wisconsin,2010,1 kid,10.845304889327332
Wisconsin,2010,2 kids,4.680577453251478
Wisconsin,2010,3+ kids,4.528198849673664
Wisconsin,2011,0 kids,80.71484000547771
Wisconsin,2011,1 kid,11.114255717350618
Wisconsin,2011,2 kids,4.883370612133108
Wisconsin,2011,3+ kids,3.2875336650385725
Wisconsin,2012,0 kids,85.1477245170156
Wisconsin,2012,1 kid,8.197599223991594
Wisconsin,2012,2 kids,3.9487511114703744
Wisconsin,2012,3+ kids,2.7059251475224313
Wisconsin,2013,0 kids,83.44445842244308
Wisconsin,2013,1 kid,8.764804198192046
Wisconsin,2013,2 kids,4.465970562334885
Wisconsin,2013,3+ kids,3.324766817029995
Wisconsin,2014,0 kids,81.09865413153312
Wisconsin,2014,1 kid,10.352636409644962
Wisconsin,2014,2 kids,6.352773655632661
Wisconsin,2014,3+ kids,2.1959358031892537
Wisconsin,2015,0 kids,78.930290977601
Wisconsin,2015,1 kid,9.627571507412412
Wisconsin,2015,2 kids,6.203018250328277
Wisconsin,2015,3+ kids,5.2391192646583065
Wisconsin,2016,0 kids,82.12188294699867
Wisconsin,2016,1 kid,9.385462595363984
Wisconsin,2016,2 kids,5.30104831775188
Wisconsin,2016,3+ kids,3.1916061398854714
Wisconsin,2017,0 kids,82.88544026649713
Wisconsin,2017,1 kid,6.794064707936707
Wisconsin,2017,2 kids,6.156477509827977
Wisconsin,2017,3+ kids,4.164017515738195
Wisconsin,2018,0 kids,83.44798683443898
Wisconsin,2018,1 kid,10.020341200641923
Wisconsin,2018,2 kids,4.024286780263925
Wisconsin,2018,3+ kids,2.5073851846551705
Wisconsin,2019,0 kids,82.16588947316203
Wisconsin,2019,1 kid,9.86407381684691
Wisconsin,2019,2 kids,4.36253596586963
Wisconsin,2019,3+ kids,3.6075007441214404
Wisconsin,2021,0 kids,82.69568484234254
Wisconsin,2021,1 kid,10.050062468874774
Wisconsin,2021,2 kids,4.011113343875866
Wisconsin,2021,3+ kids,3.243139344906821
Wisconsin,2022,0 kids,83.77756839197023
Wisconsin,2022,1 kid,8.922497085456026
Wisconsin,2022,2 kids,4.44288292316783
Wisconsin,2022,3+ kids,2.8570515994059122
Wisconsin,2023,0 kids,82.56012849663114
Wisconsin,2023,1 kid,9.670623083501951
Wisconsin,2023,2 kids,4.767517052921421
Wisconsin,2023,3+ kids,3.0017313669454935
Wisconsin,2024,0 kids,86.91718646990213
Wisconsin,2024,1 kid,5.989147522693849
Wisconsin,2024,2 kids,5.456666159541559
Wisconsin,2024,3+ kids,1.6369998478624679
