state,year,bin,share
Michigan,2016,$100–200K,29.147399057426092
Michigan,2016,$200K+,12.872486592698746
Michigan,2017,<$50K,27.87091171316471
Michigan,2017,$50–100K,31.656405564257245
Michigan,2017,$100–200K,26.846610734612224
Michigan,2017,$200K+,13.62607198796582
Michigan,2018,<$50K,29.833751014789456
Michigan,2018,$50–100K,28.078077018107372
Michigan,2018,$100–200K,27.533796900921253
Michigan,2018,$200K+,14.55437506618192
Michigan,2019,<$50K,27.827289037912877
Michigan,2019,$50–100K,26.414012176828734
Michigan,2019,$100–200K,30.732521544751318
Michigan,2019,$200K+,15.026177240507074
Michigan,2021,<$50K,21.145251591401898
Michigan,2021,$50–100K,35.387339901134375
Michigan,2021,$100–200K,29.58159900158269
Michigan,2021,$200K+,13.885809505881042
Michigan,2022,<$50K,28.305911618944506
Michigan,2022,$50–100K,26.136019436872054
Michigan,2022,$100–200K,30.643363042875833
Michigan,2022,$200K+,14.914705901307606
Michigan,2023,<$50K,24.74347409370243
Michigan,2023,$50–100K,32.84800135310368
Michigan,2023,$100–200K,29.93600947172577
Michigan,2023,$200K+,12.472515081468117
Michigan,2024,<$50K,27.690384680793173
Michigan,2024,$50–100K,34.17145675317166
Michigan,2024,$100–200K,23.22199925172613
Michigan,2024,$200K+,14.916159314309038
Minnesota,2005,<$50K,30.700698290392488
Minnesota,2005,$50–100K,36.038822723147305
Minnesota,2005,$100–200K,23.306599492489212
Minnesota,2005,$200K+,9.953879493970993
Minnesota,2006,<$50K,30.419916016796638
Minnesota,2006,$50–100K,32.654469106178766
Minnesota,2006,$100–200K,24.861027794441114
Minnesota,2006,$200K+,12.064587082583483
Minnesota,2007,<$50K,35.70299158813484
Minnesota,2007,$50–100K,28.975607699281092
Minnesota,2007,$100–200K,24.71275272489617
Minnesota,2007,$200K+,10.608647987687897
Minnesota,2008,<$50K,29.848679752938516
Minnesota,2008,$50–100K,30.26012156681756
Minnesota,2008,$100–200K,30.728517140135708
Minnesota,2008,$200K+,9.162681540108213
Minnesota,2009,<$50K,29.262903140948072
Minnesota,2009,$50–100K,29.113484505708424
Minnesota,2009,$100–200K,28.834639869521755
Minnesota,2009,$200K+,12.78897248382175
Minnesota,2010,<$50K,30.886421700789995
Minnesota,2010,$50–100K,29.67375819725208
Minnesota,2010,$100–200K,25.643712398601316
Minnesota,2010,$200K+,13.796107703356606
Minnesota,2011,<$50K,37.67280097081306
Minnesota,2011,$50–100K,31.363767154992306
Minnesota,2011,$100–200K,20.374563697096317
Minnesota,2011,$200K+,10.58886817709832
Minnesota,2012,<$50K,31.545432977461445
Minnesota,2012,$50–100K,30.8650059311981
Minnesota,2012,$100–200K,28.79335705812574
Minnesota,2012,$200K+,8.796204033214709
Minnesota,2013,<$50K,35.78055667607906
Minnesota,2013,$50–100K,28.97577748324017
Minnesota,2013,$100–200K,24.508730478879734
Minnesota,2013,$200K+,10.734935361801034
Minnesota,2014,<$50K,29.702895470218692
Minnesota,2014,$50–100K,29.0435029049171
Minnesota,2014,$100–200K,29.82003684285107
Minnesota,2014,$200K+,11.43356478201313
Minnesota,2015,<$50K,31.771980120606447
Minnesota,2015,$50–100K,23.76630029387711
Minnesota,2015,$100–200K,29.216058092405028
Minnesota,2015,$200K+,15.245661493111411
Minnesota,2016,<$50K,28.113166181687728
Minnesota,2016,$50–100K,32.024554550165426
Minnesota,2016,$100–200K,29.554151552596963
Minnesota,2016,$200K+,10.308127715549887
Minnesota,2017,<$50K,27.363155026084247
Minnesota,2017,$50–100K,29.095616289029042
Minnesota,2017,$100–200K,30.374523086506265
Minnesota,2017,$200K+,13.16670559838044
Minnesota,2018,<$50K,32.263019559206704
