state,year,bin,share
Missouri,2022,Master's+,18.139027293972397
Missouri,2023,<HS,6.423322240709927
Missouri,2023,HS/GED,17.807127010537993
Missouri,2023,Some college,26.25947494915881
Missouri,2023,Bachelor's,26.178591236827508
Missouri,2023,Master's+,23.331484562765763
Missouri,2024,<HS,4.956476470659451
Missouri,2024,HS/GED,18.77625637114251
Missouri,2024,Some college,26.887734718337995
Missouri,2024,Bachelor's,27.677090521677016
Missouri,2024,Master's+,21.70244191818303
Nebraska,2005,<HS,3.525954946131244
Nebraska,2005,HS/GED,24.450538687561217
Nebraska,2005,Some college,30.366307541625858
Nebraska,2005,Bachelor's,26.045053868756124
Nebraska,2005,Master's+,15.612144955925563
Nebraska,2006,<HS,11.969311111827471
Nebraska,2006,HS/GED,19.97678991650817
Nebraska,2006,Some college,26.336997517810516
Nebraska,2006,Bachelor's,29.344637503626576
Nebraska,2006,Master's+,12.372263950227264
Nebraska,2007,<HS,11.68528378049205
Nebraska,2007,HS/GED,36.44430525107005
Nebraska,2007,Some college,21.428819988168563
Nebraska,2007,Bachelor's,16.953753001357136
Nebraska,2007,Master's+,13.487837978912204
Nebraska,2008,<HS,8.486539724228496
Nebraska,2008,HS/GED,26.805646749835848
Nebraska,2008,Some college,28.46355876559422
Nebraska,2008,Bachelor's,22.923506237688773
Nebraska,2008,Master's+,13.320748522652659
Nebraska,2009,<HS,5.400466030063508
Nebraska,2009,HS/GED,21.67039795312286
Nebraska,2009,Some college,34.11157307991045
Nebraska,2009,Bachelor's,19.74688171060447
Nebraska,2009,Master's+,19.070681226298717
Nebraska,2010,<HS,8.932685977616853
Nebraska,2010,HS/GED,26.27551020408163
Nebraska,2010,Some college,35.92001316655695
Nebraska,2010,Bachelor's,13.804312047399605
Nebraska,2010,Master's+,15.067478604344963
Nebraska,2011,<HS,6.825827100819752
Nebraska,2011,HS/GED,20.043110486952546
Nebraska,2011,Some college,31.42819817760214
Nebraska,2011,Bachelor's,23.573598092687547
Nebraska,2011,Master's+,18.129266141938015
Nebraska,2012,<HS,16.459735035028093
Nebraska,2012,HS/GED,13.043629049039328
Nebraska,2012,Some college,29.916071304709718
Nebraska,2012,Bachelor's,22.48734133314837
Nebraska,2012,Master's+,18.093223278074497
Nebraska,2013,<HS,10.821305590153123
Nebraska,2013,HS/GED,23.393655212836105
Nebraska,2013,Some college,27.969081984028133
Nebraska,2013,Bachelor's,26.152099054875816
Nebraska,2013,Master's+,11.663858158106821
Nebraska,2014,<HS,5.425741076830006
Nebraska,2014,HS/GED,17.789624924379915
Nebraska,2014,Some college,31.023139745916517
Nebraska,2014,Bachelor's,29.851028433151843
Nebraska,2014,Master's+,15.910465819721717
Nebraska,2015,<HS,8.658210947930574
Nebraska,2015,HS/GED,15.410547396528704
Nebraska,2015,Some college,30.60747663551402
Nebraska,2015,Bachelor's,26.415220293724968
Nebraska,2015,Master's+,18.908544726301734
Nebraska,2016,<HS,8.56456881961664
Nebraska,2016,HS/GED,17.96748927460936
Nebraska,2016,Some college,22.600070846617072
Nebraska,2016,Bachelor's,29.401346085724406
Nebraska,2016,Master's+,21.46652497343252
Nebraska,2017,<HS,5.99176298658164
Nebraska,2017,HS/GED,23.14002922811213
Nebraska,2017,Some college,27.202072538860104
Nebraska,2017,Bachelor's,25.003321376378373
Nebraska,2017,Master's+,18.662813870067758
Nebraska,2018,<HS,5.952258989857596
Nebraska,2018,HS/GED,15.852200935696478
Nebraska,2018,Some college,24.082232011747433
Nebraska,2018,Bachelor's,32.370317248915754
Nebraska,2018,Master's+,21.742990813782743
Nebraska,2019,<HS,7.362905109976303
Nebraska,2019,HS/GED,18.544107339541405
Nebraska,2019,Some college,28.403591335402687
Nebraska,2019,Bachelor's,21.351089750008345
Nebraska,2019,Master's+,24.33830646507126
Nebraska,2021,<HS,6.7118249025820305
Nebraska,2021,HS/GED,18.98102625732911
Nebraska,2021,Some college,34.16002039404203
Nebraska,2021,Bachelor's,26.362941112203647
Nebraska,2021,Master's+,13.784187333843184
Nebraska,2022,<HS,6.4131296762403895
Nebraska,2022,HS/GED,21.70809916215564
Nebraska,2022,Some college,27.65231182981071
Nebraska,2022,Bachelor's,23.18725649070786
Nebraska,2022,Master's+,21.039202841085405
Nebraska,2023,<HS,7.5237234523271574
Nebraska,2023,HS/GED,22.88748305467691
Nebraska,2023,Some college,27.794095496309684
Nebraska,2023,Bachelor's,22.89877993673746
Nebraska,2023,Master's+,18.895918059948787
Nebraska,2024,<HS,2.946740629108282
Nebraska,2024,HS/GED,16.064385801776382
Nebraska,2024,Some college,24.93025940295636
Nebraska,2024,Bachelor's,33.52037708019367
Nebraska,2024,Master's+,22.538237085965307
