"state","sldl18","puma22","stab","PUMA22name","pop20","afact"
"State code","State legislative district, lower (2018)","PUMA (2022)","State abbr.","PUMA22 name","Total population (2020 Census)","sldl18-to-puma22 allocation factor"
"30","043","00700","MT","Eastern Montana--Sidney & Miles City",1275,0.1156 
"30","043","00800","MT","Billings City",9754,0.8844 
"30","044","00800","MT","Billings City",10849,1 
"30","045","00700","MT","Eastern Montana--Sidney & Miles City",5298,0.4663 
"30","045","00800","MT","Billings City",6064,0.5337 
"30","046","00700","MT","Eastern Montana--Sidney & Miles City",594,0.0572 
"30","046","00800","MT","Billings City",9786,0.9428 
"30","047","00800","MT","Billings City",9608,1 
"30","048","00800","MT","Billings City",10016,1 
"30","049","00800","MT","Billings City",9543,1 
"30","050","00800","MT","Billings City",9741,1 
"30","051","00700","MT","Eastern Montana--Sidney & Miles City",723,0.0603 
"30","051","00800","MT","Billings City",11271,0.9397 
"30","052","00800","MT","Billings City",9960,1 
"30","053","00700","MT","Eastern Montana--Sidney & Miles City",9802,0.6222 
"30","053","00800","MT","Billings City",5952,0.3778 
"30","054","00700","MT","Eastern Montana--Sidney & Miles City",5036,0.3995 
"30","054","00800","MT","Billings City",7570,0.6005 
"30","055","00700","MT","Eastern Montana--Sidney & Miles City",10854,1 
"30","056","00700","MT","Eastern Montana--Sidney & Miles City",10586,1 
"30","057","00600","MT","Central Montana--Havre & Livingston City",9468,1 
"30","058","00600","MT","Central Montana--Havre & Livingston City",10473,1 
"30","059","00400","MT","Gallatin County--Bozeman City",573,0.0579 
"30","059","00600","MT","Central Montana--Havre & Livingston City",9322,0.9421 
"30","060","00600","MT","Central Montana--Havre & Livingston City",11042,1 
"30","061","00400","MT","Gallatin County--Bozeman City",11393,1 
"30","062","00400","MT","Gallatin County--Bozeman City",13624,1 
"30","063","00400","MT","Gallatin County--Bozeman City",13538,1 
"30","064","00400","MT","Gallatin County--Bozeman City",14503,1 
"30","065","00400","MT","Gallatin County--Bozeman City",17805,1 
"30","066","00400","MT","Gallatin County--Bozeman City",11032,1 
"30","067","00400","MT","Gallatin County--Bozeman City",12962,1 
"30","068","00400","MT","Gallatin County--Bozeman City",11642,1 
"30","069","00400","MT","Gallatin County--Bozeman City",11888,1 
"30","070","00500","MT","Lewis and Clark & Cascade Counties--Great Falls & Helena City",5661,0.4552 
"30","070","00600","MT","Central Montana--Havre & Livingston City",6774,0.5448 
"30","071","00300","MT","Southwest Montana--Butte-Silver Bow & Hamilton City",9488,0.8632 
"30","071","00600","MT","Central Montana--Havre & Livingston City",1504,0.1368 
"30","072","00300","MT","Southwest Montana--Butte-Silver Bow & Hamilton City",10422,1 
"30","073","00300","MT","Southwest Montana--Butte-Silver Bow & Hamilton City",9907,1 
"30","074","00300","MT","Southwest Montana--Butte-Silver Bow & Hamilton City",10362,1 
"30","075","00600","MT","Central Montana--Havre & Livingston City",10581,1 
"30","076","00300","MT","Southwest Montana--Butte-Silver Bow & Hamilton City",10776,1 
"30","077","00300","MT","Southwest Montana--Butte-Silver Bow & Hamilton City",10507,1 
"30","078","00300","MT","Southwest Montana--Butte-Silver Bow & Hamilton City",9793,1 
"30","079","00500","MT","Lewis and Clark & Cascade Counties--Great Falls & Helena City",10777,1 
"30","080","00300","MT","Southwest Montana--Butte-Silver Bow & Hamilton City",1548,0.1315 
"30","080","00500","MT","Lewis and Clark & Cascade Counties--Great Falls & Helena City",10228,0.8685 
"30","081","00500","MT","Lewis and Clark & Cascade Counties--Great Falls & Helena City",11332,1 
"30","082","00500","MT","Lewis and Clark & Cascade Counties--Great Falls & Helena City",10576,1 
"30","083","00500","MT","Lewis and Clark & Cascade Counties--Great Falls & Helena City",10268,1 
"30","084","00500","MT","Lewis and Clark & Cascade Counties--Great Falls & Helena City",10729,1 
"30","085","00300","MT","Southwest Montana--Butte-Silver Bow & Hamilton City",10831,1 
"30","086","00300","MT","Southwest Montana--Butte-Silver Bow & Hamilton City",10918,1 
"30","087","00300","MT","Southwest Montana--Butte-Silver Bow & Hamilton City",11091,1 
"30","088","00300","MT","Southwest Montana--Butte-Silver Bow & Hamilton City",11334,1 
"30","089","00200","MT","Lake, Mineral, Missoula & Sanders Counties--Missoula City",9322,1 
"30","090","00200","MT","Lake, Mineral, Missoula & Sanders Counties--Missoula City",10236,1 
"30","091","00200","MT","Lake, Mineral, Missoula & Sanders Counties--Missoula City",10413,1 
"30","092","00200","MT","Lake, Mineral, Missoula & Sanders Counties--Missoula City",10588,1 
"30","093","00200","MT","Lake, Mineral, Missoula & Sanders Counties--Missoula City",10677,1 
"30","094","00200","MT","Lake, Mineral, Missoula & Sanders Counties--Missoula City",10676,1 
"30","095","00200","MT","Lake, Mineral, Missoula & Sanders Counties--Missoula City",10776,1 
"30","096","00200","MT","Lake, Mineral, Missoula & Sanders Counties--Missoula City",13101,1 
"30","097","00200","MT","Lake, Mineral, Missoula & Sanders Counties--Missoula City",10715,1 
"30","098","00200","MT","Lake, Mineral, Missoula & Sanders Counties--Missoula City",10716,1 
"30","099","00200","MT","Lake, Mineral, Missoula & Sanders Counties--Missoula City",10234,1 
"30","100","00200","MT","Lake, Mineral, Missoula & Sanders Counties--Missoula City",10364,1 
"31","-","00100","NE","North Central & Northwest Nebraska",105556,0.0538 
"31","-","00200","NE","Northeast Nebraska",184840,0.0942 
"31","-","00300","NE","Central Nebraska",109843,0.056 
"31","-","00400","NE","Southwest Nebraska",102289,0.0521 
"31","-","00500","NE","South Central Nebraska",116501,0.0594 
"31","-","00600","NE","Southeast Nebraska",137829,0.0703 
"31","-","00701","NE","Dodge, Cass, Saunders & Washington Counties",106908,0.0545 
"31","-","00702","NE","Sarpy County--Bellevue City",190604,0.0972 
"31","-","00801","NE","Lancaster County--Lincoln City (North)",171287,0.0873 
"31","-","00802","NE","Lancaster County--Lincoln City (South)",151321,0.0771 
"31","-","00901","NE","Douglas County--Omaha City (Northwest)",196880,0.1004 
"31","-","00902","NE","Douglas County--Omaha City (Southwest)",159143,0.0811 
"31","-","00903","NE","Douglas County--Omaha City (Northeast)",114458,0.0584 
"31","-","00904","NE","Douglas County--Omaha City (Southeast)",114045,0.0581 
"32","001","00401","NV","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities",30275,0.3848 
"32","001","00403","NV","Clark County (Central)--Greater North Las Vegas City",48396,0.6152 
"32","002","00405","NV","Clark County (West)--Las Vegas City (Southwest)",51861,0.7456 
"32","002","00411","NV","Clark County (Central)--Spring Valley (West)",17691,0.2544 
"32","003","00404","NV","Clark County (Northwest Central)--Northwest Las Vegas Valley",24805,0.3681 
"32","003","00406","NV","Las Vegas City (South Central)",42577,0.6319 
"32","004","00401","NV","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities",13673,0.1652 
"32","004","00404","NV","Clark County (Northwest Central)--Northwest Las Vegas Valley",69074,0.8348 
"32","005","00405","NV","Clark County (West)--Las Vegas City (Southwest)",35263,0.533 
"32","005","00406","NV","Las Vegas City (South Central)",10466,0.1582 
"32","005","00410","NV","Clark County (Central)--Spring Valley (East)",3721,0.0562 
"32","005","00411","NV","Clark County (Central)--Spring Valley (West)",16707,0.2525 
"32","006","00401","NV","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities",3914,0.0564 
"32","006","00403","NV","Clark County (Central)--Greater North Las Vegas City",30246,0.4358 
"32","006","00406","NV","Las Vegas City (South Central)",10006,0.1442 
"32","006","00407","NV","Las Vegas City (Southeast)",25238,0.3636 
"32","007","00401","NV","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities",19235,0.2681 
"32","007","00402","NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PU",14954,0.2084 
"32","007","00403","NV","Clark County (Central)--Greater North Las Vegas City",37554,0.5235 
"32","008","00409","NV","Clark County (Central)--Paradise (Northwest) & Winchester",8001,0.0992 
"32","008","00410","NV","Clark County (Central)--Spring Valley (East)",47954,0.5947 
"32","008","00412","NV","Clark County (Central)--Paradise (South) & Enterprise",24674,0.306 
"32","009","00410","NV","Clark County (Central)--Spring Valley (East)",1900,0.019 
"32","009","00411","NV","Clark County (Central)--Spring Valley (West)",97866,0.981 
"32","010","00406","NV","Las Vegas City (South Central)",45891,0.7057 
"32","010","00407","NV","Las Vegas City (Southeast)",4941,0.076 
"32","010","00409","NV","Clark County (Central)--Paradise (Northwest) & Winchester",12707,0.1954 
"32","010","00410","NV","Clark County (Central)--Spring Valley (East)",1491,0.0229 
"32","011","00402","NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PU",7677,0.1262 
"32","011","00403","NV","Clark County (Central)--Greater North Las Vegas City",17853,0.2935 
"32","011","00407","NV","Las Vegas City (Southeast)",35299,0.5803 
"32","012","00402","NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PU",33142,0.4049 
"32","012","00408","NV","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)",30027,0.3669 
"32","012","00415","NV","Clark County (South)--Henderson (East) & Boulder Cities",18676,0.2282 
"32","013","00401","NV","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities",71283,1 
"32","014","00402","NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PU",25032,0.3818 
"32","014","00408","NV","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)",40526,0.6182 
"32","015","00407","NV","Las Vegas City (Southeast)",17895,0.2572 
"32","015","00408","NV","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)",28108,0.404 
"32","015","00409","NV","Clark County (Central)--Paradise (Northwest) & Winchester",23578,0.3389 
"32","016","00406","NV","Las Vegas City (South Central)",71,0.001 
"32","016","00407","NV","Las Vegas City (Southeast)",8346,0.1223 
"32","016","00409","NV","Clark County (Central)--Paradise (Northwest) & Winchester",55747,0.8171 
"32","016","00412","NV","Clark County (Central)--Paradise (South) & Enterprise",4063,0.0596 
"32","017","00402","NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PU",7096,0.0817 
"32","017","00403","NV","Clark County (Central)--Greater North Las Vegas City",79775,0.9183 
"32","018","00408","NV","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)",54674,0.7236 
"32","018","00412","NV","Clark County (Central)--Paradise (South) & Enterprise",339,0.0045 
"32","018","00413","NV","Clark County (Central)--Henderson City (Central South)",8690,0.115 
"32","018","00415","NV","Clark County (South)--Henderson (East) & Boulder Cities",11858,0.1569 
"32","019","00402","NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PU",43938,0.5677 
"32","019","00403","NV","Clark County (Central)--Greater North Las Vegas City",1867,0.0241 
"32","019","00413","NV","Clark County (Central)--Henderson City (Central South)",2859,0.0369 
"32","019","00415","NV","Clark County (South)--Henderson (East) & Boulder Cities",28735,0.3713 
"32","020","00408","NV","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)",6937,0.1028 
"32","020","00409","NV","Clark County (Central)--Paradise (Northwest) & Winchester",37387,0.5542 
"32","020","00412","NV","Clark County (Central)--Paradise (South) & Enterprise",3396,0.0503 
"32","020","00413","NV","Clark County (Central)--Henderson City (Central South)",19745,0.2927 
"32","021","00412","NV","Clark County (Central)--Paradise (South) & Enterprise",45250,0.7436 
"32","021","00413","NV","Clark County (Central)--Henderson City (Central South)",15599,0.2564 
"32","022","00413","NV","Clark County (Central)--Henderson City (Central South)",2323,0.0304 
"32","022","00414","NV","Clark County (Central)--Henderson City (West)",69640,0.9102 
"32","022","00415","NV","Clark County (South)--Henderson (East) & Boulder Cities",4549,0.0595 
"32","023","00413","NV","Clark County (Central)--Henderson City (Central South)",3341,0.0409 
"32","023","00414","NV","Clark County (Central)--Henderson City (West)",42421,0.5195 
"32","023","00415","NV","Clark County (South)--Henderson (East) & Boulder Cities",35900,0.4396 
"32","024","00102","NV","Washoe County (South Central)--Reno City",69813,1 
"32","025","00102","NV","Washoe County (South Central)--Reno City",34574,0.4657 
"32","025","00103","NV","Washoe County (South)",39659,0.5343 
"32","026","00102","NV","Washoe County (South Central)--Reno City",29294,0.3665 
"32","026","00103","NV","Washoe County (South)",50636,0.6335 
"32","027","00101","NV","Washoe County (North)--Sparks City",15913,0.2275 
"32","027","00102","NV","Washoe County (South Central)--Reno City",46099,0.6591 
"32","027","00103","NV","Washoe County (South)",7927,0.1133 
"32","028","00402","NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PU",26880,0.3977 
"32","028","00407","NV","Las Vegas City (Southeast)",40710,0.6023 
"32","029","00412","NV","Clark County (Central)--Paradise (South) & Enterprise",6988,0.0949 
"32","029","00413","NV","Clark County (Central)--Henderson City (Central South)",61149,0.8304 
"32","029","00414","NV","Clark County (Central)--Henderson City (West)",1580,0.0215 
"32","029","00415","NV","Clark County (South)--Henderson (East) & Boulder Cities",3922,0.0533 
"32","030","00101","NV","Washoe County (North)--Sparks City",57360,0.7775 
"32","030","00102","NV","Washoe County (South Central)--Reno City",15643,0.212 
"32","030","00103","NV","Washoe County (South)",769,0.0104 
"32","031","00101","NV","Washoe County (North)--Sparks City",58952,0.7734 
"32","031","00103","NV","Washoe County (South)",17270,0.2266 
"32","032","00101","NV","Washoe County (North)--Sparks City",25464,0.3731 
"32","032","00103","NV","Washoe County (South)",4958,0.0726 
"32","032","00200","NV","Rural Nevada",37835,0.5543 
"32","033","00200","NV","Rural Nevada",67861,1 
"32","034","00405","NV","Clark County (West)--Las Vegas City (Southwest)",35419,0.5218 
"32","034","00406","NV","Las Vegas City (South Central)",32459,0.4782 
"32","035","00410","NV","Clark County (Central)--Spring Valley (East)",9161,0.0875 
"32","035","00411","NV","Clark County (Central)--Spring Valley (West)",3394,0.0324 
"32","035","00412","NV","Clark County (Central)--Paradise (South) & Enterprise",12862,0.1228 
"32","035","00415","NV","Clark County (South)--Henderson (East) & Boulder Cities",79338,0.7574 
"32","036","00200","NV","Rural Nevada",49983,0.5497 
"32","036","00401","NV","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities",1359,0.0149 
"32","036","00402","NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PU",3293,0.0362 
"32","036","00404","NV","Clark County (Northwest Central)--Northwest Las Vegas Valley",19713,0.2168 
"32","036","00405","NV","Clark County (West)--Las Vegas City (Southwest)",13635,0.15 
"32","036","00411","NV","Clark County (Central)--Spring Valley (West)",56,0.0006 
"32","036","00415","NV","Clark County (South)--Henderson (East) & Boulder Cities",2887,0.0318 
"32","037","00401","NV","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities",1664,0.025 
"32","037","00404","NV","Clark County (Northwest Central)--Northwest Las Vegas Valley",41192,0.6187 
"32","037","00405","NV","Clark County (West)--Las Vegas City (Southwest)",23722,0.3563 
"32","038","00200","NV","Rural Nevada",25516,0.3683 
"32","038","00300","NV","Carson City, Lyon, Douglas & Storey Counties",43758,0.6317 
"32","039","00300","NV","Carson City, Lyon, Douglas & Storey Counties",69069,1 
"32","040","00103","NV","Washoe County (South)",12161,0.1718 
"32","040","00300","NV","Carson City, Lyon, Douglas & Storey Counties",58639,0.8282 
"32","041","00412","NV","Clark County (Central)--Paradise (South) & Enterprise",65571,0.7717 
"32","041","00414","NV","Clark County (Central)--Henderson City (West)",11911,0.1402 
"32","041","00415","NV","Clark County (South)--Henderson (East) & Boulder Cities",7493,0.0882 
"32","042","00406","NV","Las Vegas City (South Central)",370,0.0057 
"32","042","00409","NV","Clark County (Central)--Paradise (Northwest) & Winchester",20912,0.3248 
"32","042","00410","NV","Clark County (Central)--Spring Valley (East)",43098,0.6694 
"33","001","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",3417,1 
"33","002","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",14361,1 
"33","003","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",16871,1 
"33","004","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",6988,1 
"33","005","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",9839,1 
"33","006","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",7314,1 
"33","007","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",4915,1 
"33","101","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",4296,1 
"33","102","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",10700,1 
"33","103","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",7825,1 
"33","104","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",8851,1 
"33","105","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",12019,1 
"33","106","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",6416,1 
"33","201","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",12839,1 
"33","202","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",3433,1 
"33","203","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",3413,1 
"33","204","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",3472,1 
"33","205","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",4725,1 
"33","206","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",4720,1 
"33","207","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",5104,1 
"33","208","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",5026,1 
"33","209","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",8056,1 
"33","210","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",4226,1 
"33","211","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",8827,1 
"33","212","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",8467,1 
"33","213","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",4150,1 
"33","301","00100","NH","Grafton, Sullivan, Coos Counties",5685,1 
"33","302","00100","NH","Grafton, Sullivan, Coos Counties",4268,1 
"33","303","00100","NH","Grafton, Sullivan, Coos Counties",9425,1 
"33","304","00100","NH","Grafton, Sullivan, Coos Counties",4151,1 
"33","305","00100","NH","Grafton, Sullivan, Coos Counties",4681,1 
"33","306","00100","NH","Grafton, Sullivan, Coos Counties",3058,1 
"33","401","00100","NH","Grafton, Sullivan, Coos Counties",8489,1 
"33","402","00100","NH","Grafton, Sullivan, Coos Counties",4800,1 
"33","403","00100","NH","Grafton, Sullivan, Coos Counties",5020,1 
"33","404","00100","NH","Grafton, Sullivan, Coos Counties",4585,1 
"33","405","00100","NH","Grafton, Sullivan, Coos Counties",3575,1 
"33","406","00100","NH","Grafton, Sullivan, Coos Counties",5145,1 
"33","407","00100","NH","Grafton, Sullivan, Coos Counties",3343,1 
"33","408","00100","NH","Grafton, Sullivan, Coos Counties",9318,1 
"33","409","00100","NH","Grafton, Sullivan, Coos Counties",9503,1 
"33","410","00100","NH","Grafton, Sullivan, Coos Counties",4465,1 
"33","411","00100","NH","Grafton, Sullivan, Coos Counties",4978,1 
"33","412","00100","NH","Grafton, Sullivan, Coos Counties",13615,1 
"33","413","00100","NH","Grafton, Sullivan, Coos Counties",14282,1 
"33","501","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",8852,1 
"33","502","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",1904,0.1732 
"33","502","00701","NH","Outer Manchester City",9092,0.8268 
"33","503","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",4948,1 
"33","504","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",3584,0.3903 
"33","504","00603","NH","Greater Nashua City (West)",5598,0.6097 
"33","505","00602","NH","Greater Nashua City (East)",2584,0.2973 
"33","505","00701","NH","Outer Manchester City",6108,0.7027 
"33","506","00701","NH","Outer Manchester City",18577,1 
"33","507","00701","NH","Outer Manchester City",23322,1 
"33","508","00601","NH","Manchester City",9696,1 
"33","509","00601","NH","Manchester City",9292,1 
"33","510","00601","NH","Manchester City",9959,1 
"33","511","00601","NH","Manchester City",9468,1 
"33","512","00601","NH","Manchester City",9636,1 
"33","513","00601","NH","Manchester City",9737,1 
"33","514","00601","NH","Manchester City",9600,1 
"33","515","00601","NH","Manchester City",9482,1 
"33","516","00601","NH","Manchester City",9864,1 
"33","517","00601","NH","Manchester City",9147,1 
"33","518","00601","NH","Manchester City",9749,1 
"33","519","00601","NH","Manchester City",10014,1 
"33","520","00602","NH","Greater Nashua City (East)",8478,1 
"33","521","00602","NH","Greater Nashua City (East)",26632,1 
"33","522","00602","NH","Greater Nashua City (East)",11753,1 
"33","523","00602","NH","Greater Nashua City (East)",16131,1 
"33","524","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",6418,1 
"33","525","00501","NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",6945,1 
"33","526","00603","NH","Greater Nashua City (West)",7087,1 
"33","527","00603","NH","Greater Nashua City (West)",8342,1 
"33","528","00603","NH","Greater Nashua City (West)",9658,1 
"33","529","00603","NH","Greater Nashua City (West)",9380,1 
"33","530","00603","NH","Greater Nashua City (West)",10145,1 
"33","531","00603","NH","Greater Nashua City (West)",10782,1 
"33","532","00603","NH","Greater Nashua City (West)",10071,1 
"33","533","00603","NH","Greater Nashua City (West)",9632,1 
"33","534","00603","NH","Greater Nashua City (West)",10486,1 
"33","535","00603","NH","Greater Nashua City (West)",11237,1 
"33","536","00603","NH","Greater Nashua City (West)",9931,1 
"33","537","00602","NH","Greater Nashua City (East)",39616,1 
"33","601","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",5078,1 
"33","602","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",6625,1 
"33","603","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",8005,1 
"33","604","00201","NH","Central Region--Byram, Terry, Utica & Vicksburg City",1407,0.4157 
"33","604","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",1978,0.5843 
"33","605","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",6572,1 
"33","606","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",7847,1 
"33","607","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",4850,1 
"33","608","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",3998,1 
"33","609","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",7965,1 
"33","610","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",9873,1 
"33","611","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",4838,1 
"33","612","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",4971,1 
"33","613","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",5031,1 
"33","614","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",3784,1 
"33","615","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",4104,1 
"33","616","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",4121,1 
"33","617","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",4253,1 
"33","618","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",4350,1 
"33","619","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",4565,1 
"33","620","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",9872,1 
"33","621","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",8909,1 
"33","622","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",4707,1 
"33","623","00401","NH","Central New Hampshire--Merrimack County (Central), Concord City",11234,1 
"33","624","00701","NH","Outer Manchester City",14871,1 
"33","701","00301","NH","Strafford & Rockingham (Northern) Counties",4641,1 
"33","702","00301","NH","Strafford & Rockingham (Northern) Counties",5229,0.3709 
"33","702","00701","NH","Outer Manchester City",8868,0.6291 
"33","703","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",10684,1 
"33","704","00701","NH","Outer Manchester City",11178,0.6306 
"33","704","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",6548,0.3694 
"33","705","00701","NH","Outer Manchester City",25826,1 
"33","706","00701","NH","Outer Manchester City",34317,1 
"33","707","00701","NH","Outer Manchester City",15817,1 
"33","708","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",30089,1 
"33","709","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",7125,1 
"33","710","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",4739,1 
"33","711","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",4490,1 
"33","712","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",4408,1 
"33","713","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",15200,1 
"33","714","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",14917,1 
"33","715","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",4820,1 
"33","716","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",5430,1 
"33","717","00301","NH","Strafford & Rockingham (Northern) Counties",9430,0.842 
"33","717","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",1769,0.158 
"33","718","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",16049,1 
"33","719","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",7669,1 
"33","720","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",10804,1 
"33","721","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",16214,1 
"33","722","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",4538,1 
"33","723","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",4878,1 
"33","724","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",6543,1 
"33","725","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",4276,1 
"33","726","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",4680,1 
"33","727","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",4528,1 
"33","728","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",4376,1 
"33","729","00801","NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",4096,1 
"33","801","00301","NH","Strafford & Rockingham (Northern) Counties",6305,1 
"33","802","00301","NH","Strafford & Rockingham (Northern) Counties",6722,1 
"33","803","00301","NH","Strafford & Rockingham (Northern) Counties",6923,1 
"33","804","00301","NH","Strafford & Rockingham (Northern) Counties",9326,1 
"33","805","00301","NH","Strafford & Rockingham (Northern) Counties",4520,1 
"33","806","00301","NH","Strafford & Rockingham (Northern) Counties",17408,1 
"33","807","00301","NH","Strafford & Rockingham (Northern) Counties",5280,1 
"33","808","00301","NH","Strafford & Rockingham (Northern) Counties",5110,1 
"33","809","00301","NH","Strafford & Rockingham (Northern) Counties",5440,1 
"33","810","00301","NH","Strafford & Rockingham (Northern) Counties",5804,1 
"33","811","00301","NH","Strafford & Rockingham (Northern) Counties",5498,1 
"33","812","00301","NH","Strafford & Rockingham (Northern) Counties",5360,1 
"33","813","00301","NH","Strafford & Rockingham (Northern) Counties",5162,1 
"33","814","00301","NH","Strafford & Rockingham (Northern) Counties",5819,1 
"33","815","00301","NH","Strafford & Rockingham (Northern) Counties",5802,1 
"33","816","00301","NH","Strafford & Rockingham (Northern) Counties",5452,1 
"33","817","00301","NH","Strafford & Rockingham (Northern) Counties",12759,1 
