year,MET2013,n_unweighted,n_movers_unweighted,mover_rate,mover_avg_bedrooms,mover_avg_rooms,mover_median_burden,nonmover_median_burden,mover_avg_trantime,CBSA_Name,zori_name
2024,19740,3396,1014,31.059947676814737,2.714233173961015,3.8024071710331797,29.53846153846154,30.37974683544304,24.62573539124338,"Denver-Aurora-Lakewood, CO","Denver, CO"
2024,19780,393,117,31.04222054196444,2.9387915455331184,4.271077237369372,26.419811320754715,26.293333333333337,18.287948482060717,"Des Moines-West Des Moines, IA","Des Moines, IA"
2024,19820,2729,526,20.491883247718953,2.8900204930758244,4.358401126084167,34.52023121387283,30.270000000000003,22.88748529719801,"Detroit-Warren-Dearborn, MI","Detroit, MI"
2024,20020,361,72,15.73853895924349,3.0744905130007028,4.3028812368236125,28.235294117647058,28.4,23.898051948051947,"Dothan, AL","Dothan, AL"
2024,20100,115,21,11.919876733436055,3.5,5.283867631851086,34.205607476635514,28.918604651162788,27.084086799276673,"Dover, DE","Dover, DE"
2024,20940,164,18,10.875401379165131,3.230396902226525,4.0324298160697,37.24363636363636,29.7,,"El Centro, CA","El Centro, CA"
2024,21140,147,27,24.22949002217295,3.2466254861587736,4.923816060398078,27.79357984559122,24.71666666666667,18.643478260869564,"Elkhart-Goshen, IN","Elkhart, IN"
2024,21340,758,187,27.416561253284033,2.817504258943782,3.832694491766042,36.8,31.28834355828221,20.725223595099003,"El Paso, TX","El Paso, TX"
2024,21500,273,57,19.42216946993602,2.858697272320763,4.586972723207632,39.686684073107045,27.12605042016807,14.713176144244105,"Erie, PA","Erie, PA"
2024,21660,485,117,30.49881153329429,3.1006381656971818,3.961088834924041,40.10126582278481,30.309278350515463,15.201314840054518,"Eugene, OR","Eugene, OR"
2024,22180,598,167,29.3219679118087,3.225296995108316,4.525786163522013,34.72727272727273,33.14285714285714,23.427171306433113,"Fayetteville, NC","Fayetteville, NC"
2024,22220,577,129,23.049280662323977,3.1561811370647863,4.064841339797267,27.194594594594594,26.526315789473685,18.172390796932312,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville, AR"
2024,22380,158,38,28.289603472085222,3.049860529986053,3.933054393305439,56.0377358490566,25.919999999999998,11.141824119430838,"Flagstaff, AZ","Flagstaff, AZ"
2024,22660,451,136,27.43475151948516,3.3871766469016746,4.52127451619209,36.1811320754717,30.98507462686567,24.618458239937627,"Fort Collins, CO","Fort Collins, CO"
2024,23060,349,95,29.2762418521016,2.770287907869482,3.9041842610364683,32.0,27.22222222222222,18.31855129128511,"Fort Wayne, IN","Fort Wayne, IN"
2024,23420,1115,158,15.826302322285136,3.110770681121848,4.0294131510723545,32.679611650485434,35.0,25.825440213590998,"Fresno, CA","Fresno, CA"
2024,23540,335,110,42.41573033707865,2.918233995584989,4.109315673289183,54.42020665901263,40.53333333333333,17.106456317115207,"Gainesville, FL","Gainesville, FL"
2024,23580,175,39,24.41255688678369,2.8546699638577135,4.148373597108617,32.5452016689847,29.667469879518073,25.68313805399898,"Gainesville, GA","Gainesville, GA"
2024,24020,171,31,19.657811146404853,2.6030113845023872,3.6415717958134413,34.56,29.625,24.521574973031285,"Glens Falls, NY","Glens Falls, NY"
2024,24140,135,35,26.596652095106087,3.5586289837642813,4.939466827019443,30.945558739255013,28.363636363636363,22.650166852057843,"Goldsboro, NC","Goldsboro, NC"
2024,24300,117,29,32.63489088231356,2.8572307692307692,3.6227692307692307,31.35483870967742,29.2,15.912510936132984,"Grand Junction, CO","Grand Junction, CO"
2024,24340,588,170,29.75335036762789,2.8672929300010517,4.229345578183603,30.364372469635626,27.74566473988439,20.518669537728503,"Grand Rapids-Wyoming, MI","Grand Rapids, MI"
2024,24540,242,66,27.993465642487227,3.3515023590762354,4.908740998261734,35.04424778761062,30.327272727272724,18.094297546989488,"Greeley, CO","Greeley, CO"
2024,24660,790,154,23.863569240635574,2.9154526166902404,3.948939179632249,35.4,30.72,22.511872935996227,"Greensboro-High Point, NC","Greensboro, NC"
2024,24780,217,55,21.298377028714107,3.004396248534584,4.081037514654162,35.31100478468899,27.2955223880597,23.364991584515508,"Greenville, NC","Greenville, NC"
2024,24860,877,221,28.622736072662796,3.1767122854704635,4.453080059420335,31.816023738872403,26.541176470588233,22.911014845900457,"Greenville-Anderson-Mauldin, SC","Greenville, SC"
2024,25060,378,96,26.7852994471031,2.9653946227233305,4.064614050303556,36.0,29.345794392523366,27.569913773013283,"Gulfport-Biloxi-Pascagoula, MS","Gulfport, MS"
2024,25260,151,20,12.246391968207487,3.701537147736977,5.057643040136635,28.499999999999996,27.469879518072286,14.204,"Hanford-Corcoran, CA","Hanford, CA"
2024,25420,477,114,25.74269513551643,2.994361595615745,4.614902250092217,31.225806451612904,27.839999999999996,17.508944411590775,"Harrisburg-Carlisle, PA","Harrisburg, PA"
2024,25500,149,33,27.290374764087353,3.669235328986366,5.2319699664098005,35.38461538461539,24.96268656716418,19.37645616186389,"Harrisonburg, VA","Harrisonburg, VA"
2024,25540,1170,250,22.473333605786912,2.6939140449778747,3.7945080923804326,29.333333333333332,30.11406844106464,19.735721153846153,"Hartford-West Hartford-East Hartford, CT","Hartford, CT"
2024,25620,132,27,21.564364163461004,3.0015511892450877,4.532316442605998,26.51162790697674,24.65142857142857,24.805857487922705,"Hattiesburg, MS","Hattiesburg, MS"
2024,25860,315,54,15.19133403979748,3.065726243993179,4.239962796465664,35.55555555555556,25.680933852140075,28.100195609650076,"Hickory-Lenoir-Morganton, NC","Hickory, NC"
2024,26420,6540,1694,27.309766692818283,2.7596275844170823,3.8437418899045532,31.885714285714283,32.46153846153847,27.070201882273853,"Houston-The Woodlands-Sugar Land, TX","Houston, TX"
2024,26620,385,112,33.06909568357131,3.051962876569557,4.376197329892302,27.439999999999998,25.740932642487046,17.035549189400353,"Huntsville, AL","Huntsville, AL"
2024,26900,1738,402,24.078271381081898,2.811570815963662,4.083942205686793,29.4,28.57142857142857,23.947347724403418,"Indianapolis-Carmel-Anderson, IN","Indianapolis, IN"
2024,26980,144,50,35.60362819072082,3.051741630030436,4.32668244842746,60.242074927953894,30.252100840336134,19.006935222074663,"Iowa City, IA","Iowa City, IA"
2024,27060,159,56,40.74929284765918,3.229494262643434,4.516362090947727,36.666666666666664,29.767441860465116,15.747780394999094,"Ithaca, NY","Ithaca, NY"
2024,27100,116,18,12.706618597374328,2.997323340471092,5.177730192719486,26.89075630252101,29.894736842105264,,"Jackson, MI","Jackson, MI"
2024,27140,476,111,26.32580507161929,3.212260450521125,4.690686988680937,32.266666666666666,29.9265306122449,20.463691441249253,"Jackson, MS","Jackson, MS"
2024,27180,131,33,30.477087256748277,3.1639546858908343,5.026570545829042,48.65,26.96470588235294,17.004190675746464,"Jackson, TN","Jackson, TN"
2024,27260,1326,341,31.461824352365053,3.026352044555181,4.220049831452441,32.38095238095238,32.60526315789474,26.863670850404283,"Jacksonville, FL","Jacksonville, FL"
2024,27740,252,61,22.731485056761137,3.2604042806183116,4.5625955495158825,25.72603992076794,28.80886426592798,25.030682689849144,"Johnson City, TN","Johnson City, TN"
2024,27780,133,24,14.09139837557491,2.8805555555555555,4.6097222222222225,16.43835616438356,28.49604221635884,20.879556259904913,"Johnstown, PA","Johnstown, PA"
2024,27860,152,39,32.79949090523413,3.342441390460792,4.111236863379143,37.64326812428078,30.727762803234505,21.300674940126278,"Jonesboro, AR","Jonesboro, AR"
2024,27900,184,39,24.19690599616311,3.048076923076923,4.335357624831309,28.249999999999996,25.39054775558632,19.34157465194431,"Joplin, MO","Joplin, MO"
2024,28020,293,47,19.262276635009226,2.824278537212291,4.434747049889006,38.00298062593144,29.17582417582418,19.80858722200797,"Kalamazoo-Portage, MI","Kalamazoo, MI"
2024,28140,1983,456,23.639734938294122,2.9524952495249526,4.247610475333247,30.220000000000002,27.857142857142858,20.42731725540658,"Kansas City, MO-KS","Kansas City, MO"
2024,28940,910,205,22.50525595267198,3.052096458831197,4.374538344557897,36.22641509433962,28.251428571428573,20.71436581111388,"Knoxville, TN","Knoxville, TN"
2024,29180,383,79,20.75502137613939,3.019529731830548,4.032160901671201,30.857142857142854,28.742583732057415,25.31453129196884,"Lafayette, LA","Lafayette, LA"
2024,29200,257,84,34.226642098417514,2.9750613569788613,4.045681260391102,50.4,29.520000000000003,19.975397426192277,"Lafayette-West Lafayette, IN","Lafayette, IN"
2024,29420,180,36,25.13821379540648,3.0045756457564576,3.844280442804428,26.35294117647059,28.903448275862072,13.994243684042212,"Lake Havasu City-Kingman, AZ","Lake Havasu City, AZ"
2024,29460,590,116,19.81353657367462,3.285956211443087,4.754808273859925,30.86,31.901538461538458,24.693563101875316,"Lakeland-Winter Haven, FL","Lakeland, FL"
2024,29540,411,71,19.757238022034333,3.0089155454692817,4.475684875992868,28.860759493670884,28.936170212765955,27.763975155279503,"Lancaster, PA","Lancaster, PA"
2024,29620,424,104,23.118220318969723,3.064832470716426,4.396758376464179,38.76923076923077,28.300153139356816,18.064146951336795,"Lansing-East Lansing, MI","Lansing, MI"
2024,29700,224,39,18.729185588858613,2.895736512426753,3.401495251565973,37.333333333333336,31.885714285714283,23.75969447708578,"Laredo, TX","Laredo, TX"
2024,29740,163,31,24.822559719148288,3.285011529592621,4.185088393543428,26.13861386138614,28.999999999999996,20.8438701409654,"Las Cruces, NM","Las Cruces, NM"
2024,29820,2826,664,25.587254374233503,2.9775315014422348,4.121375436465766,37.54,34.511111111111106,24.839313301741047,"Las Vegas-Henderson-Paradise, NV","Las Vegas, NV"
2024,29940,125,45,35.43583869821083,3.044248773963442,3.90715559518502,28.774598974698197,26.400000000000002,19.141920623671155,"Lawrence, KS","Lawrence, KS"
2024,30020,183,61,33.0711242215667,3.2497522299306243,4.750578130161877,26.613333333333333,25.44578313253012,14.72224868985231,"Lawton, OK","Lawton, OK"
2024,30140,111,15,12.004251272584886,3.37138863000932,5.0479962721342035,49.26315789473684,30.0,,"Lebanon, PA","Lebanon, PA"
2024,30620,110,24,27.24505327245053,2.9150837988826814,3.964245810055866,39.130434782608695,24.5625,20.826495726495725,"Lima, OH","Lima, OH"
2024,30700,284,77,29.74255240897389,2.738530975639916,3.994497341412143,31.57894736842105,29.549999999999997,18.345820408812536,"Lincoln, NE","Lincoln, NE"
2024,30780,608,157,27.994087157571567,3.036759976982703,4.511119385302779,30.20840950639854,28.26666666666667,17.86071463248859,"Little Rock-North Little Rock-Conway, AR","Little Rock, AR"
2024,31080,19212,2713,15.286348798345866,2.6243373682336286,3.5526790444784786,34.82233502538071,33.0,29.70630010296389,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles, CA"
2024,31140,1193,262,23.21889418941112,2.8181486471314696,4.078393398450657,33.714285714285715,27.841121495327105,22.171016260162602,"Louisville/Jefferson County, KY-IN","Louisville, KY"
2024,31180,522,164,34.97394653375623,3.1146018893387315,4.234008097165992,45.0,29.5875,15.612313494015412,"Lubbock, TX","Lubbock, TX"
2024,31340,257,64,22.845057405893435,2.982884705150148,4.294383071417458,31.475409836065577,28.188235294117646,14.408673108649541,"Lynchburg, VA","Lynchburg, VA"
2024,31460,131,26,27.04635940346852,3.567115768463074,5.12999001996008,34.285714285714285,34.91428571428571,23.92285815854959,"Madera, CA","Madera, CA"
2024,31900,125,20,15.235404896421844,2.9633292130201894,4.705809641532756,26.71748878923767,24.445714285714285,12.372756933115824,"Mansfield, OH","Mansfield, OH"
2024,32580,635,145,23.77625740978994,3.0767169009810864,4.008445433397391,30.0,27.378947368421052,16.40916689885762,"McAllen-Edinburg-Mission, TX","McAllen, TX"
2024,32780,222,47,18.986673703654837,2.852154273801251,3.814280750521195,33.163636363636364,32.78688524590164,15.685466377440347,"Medford, OR","Medford, OR"
2024,32820,1206,243,22.394426430067828,3.129493098697092,4.516135270371534,38.59731543624161,31.881818181818183,19.733047556922312,"Memphis, TN-MS-AR","Memphis, TN"
2024,32900,299,32,10.381483303273761,3.2979731508291654,4.436693866807055,53.21739130434783,31.52542372881356,22.678368611254516,"Merced, CA","Merced, CA"
2024,33100,6500,1392,21.51997314228423,2.7608566455830537,3.667513902449378,40.91294117647059,37.3125,28.34202503729649,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL"
2024,33260,116,33,40.385883905013195,2.741527153940384,3.8862801143323806,30.82909090909091,30.4,18.576485788113693,"Midland, TX","Midland, TX"
2024,33340,1154,228,22.282035991733174,2.604483630897826,3.792040913590204,29.161290322580648,28.5765306122449,23.681704816272237,"Milwaukee-Waukesha-West Allis, WI","Milwaukee, WI"
2024,33460,1958,488,27.55232214169502,2.712070122462674,3.7647374601576917,29.589041095890412,29.333333333333332,24.00303194916432,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis, MN"
2024,33660,304,68,24.13380825466411,3.0706987305191453,4.810816389720301,32.631578947368425,35.08,24.918471337579618,"Mobile, AL","Mobile, AL"
2024,33700,521,75,16.454027588154986,3.0663805436337626,4.268478779208393,40.0,33.2,22.358831710709318,"Modesto, CA","Modesto, CA"
2024,33740,155,21,13.473498561217859,3.250086117809163,4.888046848088185,46.79347826086956,26.557377049180324,16.0,"Monroe, LA","Monroe, LA"
2024,33860,297,69,25.18196502283287,3.3610231232182453,4.508077288565094,37.2,34.909090909090914,20.306674338319908,"Montgomery, AL","Montgomery, AL"
2024,34580,212,43,22.330827067669173,3.1526374859708195,4.441358024691358,33.25,25.33724340175953,19.20781696854147,"Mount Vernon-Anacortes, WA","Mount Vernon, WA"
2024,34620,137,38,29.34500648508431,3.5988950276243092,4.6152486187845305,45.75,24.8,11.840015420200462,"Muncie, IN","Muncie, IN"
2024,34820,285,73,27.449983476116635,3.3310798295980737,4.339970364882386,38.52842809364548,31.512934413378623,21.779713668287414,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","Myrtle Beach, SC"
2024,34900,167,28,17.80202556064625,3.161192008127328,4.163223840162547,37.5,31.503614457831326,20.043389830508474,"Napa, CA","Napa, CA"
2024,34940,306,67,23.999168448562607,3.0827867838138845,3.9451800519737654,32.0,35.72727272727273,33.00115942028985,"Naples-Immokalee-Marco Island, FL","Naples, FL"
2024,34980,1931,538,27.693835085476483,2.912930314786623,3.981007218975593,32.89389067524115,29.695431472081218,26.094944923875676,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville, TN"
2024,35300,876,146,16.130433409148345,2.8032313341493267,4.085630354957161,37.46666666666666,31.385365853658538,23.889296956977965,"New Haven-Milford, CT","New Haven, CT"
2024,35380,1228,258,23.79973289436904,2.9627290285535315,4.285483113222321,34.73793103448276,33.972972972972975,29.10418648905804,"New Orleans-Metairie, LA","New Orleans, LA"
2024,35620,25135,3306,12.777910563532721,2.594514589233878,3.4988529782859965,31.45478374836173,30.342205323193916,34.84289725494789,"New York-Newark-Jersey City, NY-NJ-PA","New York, NY"
2024,35660,118,14,11.031751644155294,2.8826923076923077,3.799358974358974,32.4,30.0,,"Niles-Benton Harbor, MI","Niles, MI"
2024,35840,719,177,27.090934530151863,3.0195065750268166,4.277819713161972,38.02766085387853,37.74,22.20178926441352,"North Port-Sarasota-Bradenton, FL","North Port, FL"
2024,35980,346,70,23.369277001944493,3.3290468986384267,4.574886535552194,31.0192023633678,30.545454545454547,20.236255787037038,"Norwich-New London, CT","Norwich, CT"
2024,36100,212,45,22.814547743726212,3.126928383293616,4.747146619841967,40.285714285714285,29.903536977491964,27.40500992063492,"Ocala, FL","Ocala, FL"
2024,36260,393,101,22.978286555484534,3.0978673185534857,4.150805024024277,32.800000000000004,28.734545454545458,20.802478698683192,"Ogden-Clearfield, UT","Ogden, UT"
2024,36420,988,285,31.28245223632245,3.0188253012048194,4.272606382978723,32.09361702127659,27.92341678939617,20.327365169614303,"Oklahoma City, OK","Oklahoma City, OK"
2024,36500,297,60,21.15751536993852,2.8927855711422845,3.8915330661322645,36.94780600461894,30.0952380952381,20.022122728469846,"Olympia-Tumwater, WA","Olympia, WA"
2024,36540,916,237,27.50917232618708,2.6361056650500463,3.7842069961820246,30.741704619388422,27.84375,19.248847229571396,"Omaha-Council Bluffs, NE-IA","Omaha, NE"
2024,36740,2462,684,28.49712225665676,2.93401218018146,4.048738481205945,36.82224428997021,35.0,26.922014317835266,"Orlando-Kissimmee-Sanford, FL","Orlando, FL"
2024,36780,133,28,20.640060240963855,2.940532652316673,4.135534476468442,34.99636363636364,26.018691588785046,16.19150755200912,"Oshkosh-Neenah, WI","Oshkosh, WI"
2024,37100,833,122,15.479879539106145,2.870938182843448,3.787974906604638,29.87,32.64,23.45955362003266,"Oxnard-Thousand Oaks-Ventura, CA","Oxnard, CA"
2024,37340,573,170,30.414069836933322,3.1328317987873344,4.620256007186167,36.161776367961934,32.86588235294118,24.63702409416958,"Palm Bay-Melbourne-Titusville, FL","Palm Bay, FL"
2024,37460,194,58,34.45390651147224,2.924986508364814,4.1478683216405825,32.64,33.81081081081081,21.821798454709846,"Panama City, FL","Panama City, FL"
2024,37860,433,132,33.994118941409454,3.3400023537719195,4.890902671531129,36.46875,32.928000000000004,23.634318766066837,"Pensacola-Ferry Pass-Brent, FL","Pensacola, FL"
2024,37980,4640,931,21.269695695925204,2.7712507934987003,3.9552885939801894,32.777142857142856,30.0,28.998178261181707,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA"
2024,38060,4579,1274,29.66318398468625,2.8905877584110256,3.9983461694365627,32.235955056179776,30.959999999999997,25.57351955842001,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ"
2024,38300,2209,458,22.413686300945578,2.8091560859033344,4.283477751946807,29.049773755656112,27.154549831487724,28.155848416908185,"Pittsburgh, PA","Pittsburgh, PA"
2024,38340,128,20,16.295317220543808,3.00811123986095,5.545384318269602,25.846153846153847,30.476190476190478,16.37801458216489,"Pittsfield, MA","Pittsfield, MA"
2024,38860,379,79,23.91816042006156,2.8620994196315923,4.13663890991673,39.03157894736842,26.909990720692857,28.680586677531064,"Portland-South Portland, ME","Portland, ME"
2024,38900,3031,703,24.555655556081874,2.7490006537278564,3.7253485655496137,31.862068965517242,30.28571428571429,22.735931113983302,"Portland-Vancouver-Hillsboro, OR-WA","Portland, OR"
2024,38940,288,60,17.092523496906438,3.4376899696048633,4.7749378281293176,41.46,36.17142857142857,39.759372275501306,"Port St. Lucie, FL","Port St. Lucie, FL"
2024,39300,1838,306,17.35540310906917,2.892466879412049,4.042500725268349,31.11111111111111,30.05366726296959,26.650089874176153,"Providence-Warwick, RI-MA","Providence, RI"
2024,39340,566,194,38.42918725686047,3.521360171975767,4.694234903263631,30.0,26.53714285714286,22.921218308660883,"Provo-Orem, UT","Provo, UT"
2024,39380,158,33,19.64524021352313,2.9626379847155393,4.251910557599774,38.44897959183673,29.03225806451613,16.95189144736842,"Pueblo, CO","Pueblo, CO"
2024,39580,1345,398,28.802532853363406,3.0970737338754204,4.292141411099399,31.06,30.483870967741932,25.12772389138606,"Raleigh, NC","Raleigh, NC"
2024,39740,310,67,26.811656494455427,3.213930747034306,4.690766271240783,39.14181818181818,30.703124999999996,27.688401091050785,"Reading, PA","Reading, PA"
2024,39820,206,48,24.91215585108749,3.386895197286199,4.944474201035529,34.66666666666667,29.828571428571426,27.987916995009193,"Redding, CA","Redding, CA"
2024,39900,766,212,31.561055727435928,2.770139981443382,3.7189882609221834,31.222222222222225,28.53146853146853,19.746733835252435,"Reno, NV","Reno, NV"
2024,40060,1256,309,26.597933417769397,2.8489797677274784,4.013617461377691,33.15183246073298,30.457765667574932,20.845770816158286,"Richmond, VA","Richmond, VA"
2024,40140,3827,629,17.956211102760932,3.1159518285787566,4.235517679564452,36.32432432432432,34.54054054054054,34.48642581922302,"Riverside-San Bernardino-Ontario, CA","Riverside, CA"
2024,40220,321,72,20.301317290737476,3.227615276535956,4.905990547962703,29.116483516483516,26.790000000000003,17.01180811808118,"Roanoke, VA","Roanoke, VA"
2024,40380,1348,268,21.861142002004474,2.7912453683351126,4.158261634114174,30.2,29.586206896551726,17.269240311616137,"Rochester, NY","Rochester, NY"
2024,40420,316,45,17.9411978573333,3.1659011078087005,4.883004593353148,54.49541284403669,30.321592649310876,25.95980107749689,"Rockford, IL","Rockford, IL"
2024,40580,136,19,17.3343449671219,3.4578348409687774,4.552378173329442,24.225352112676056,30.942857142857143,18.761204013377927,"Rocky Mount, NC","Rocky Mount, NC"
2024,40900,2689,525,20.620040200480318,2.865159115724843,3.956086908360103,35.992001777382804,32.74285714285714,21.46101220349728,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento, CA"
2024,40980,127,27,22.235248143806174,3.198091890534773,4.616118503640472,24.016901408450707,33.43646408839779,17.9156238827315,"Saginaw, MI","Saginaw, MI"
2024,41060,129,23,31.088019057789463,2.4468225657286298,3.4806447351037124,68.0,26.052631578947366,13.984436758893281,"St. Cloud, MN","St. Cloud, MN"
2024,41100,130,55,44.97520104011172,3.5519271948608138,4.841327623126339,30.917647058823526,28.28235294117647,20.230547550432277,"St. George, UT","St. George, UT"
2024,41140,121,28,21.003238933643384,2.668248319493871,3.9806247528667456,30.0,28.875,13.443253467843633,"St. Joseph, MO-KS","St. Joseph, MO"
2024,41180,2286,493,25.030672978856195,2.8221049174744883,4.012807570210541,30.416666666666664,26.088,21.83230400348761,"St. Louis, MO-IL","St. Louis, MO"
2024,41420,496,97,21.432118691414736,2.942070963070239,3.863649529326575,32.73753527751646,31.666666666666664,24.25192078779353,"Salem, OR","Salem, OR"
2024,41500,619,88,11.990372043266373,2.5956629491945478,3.712267657992565,33.40588235294118,34.248,25.001709986320108,"Salinas, CA","Salinas, CA"
2024,41540,290,54,22.40036129614994,3.41015625,4.354586693548387,39.591022443890274,26.594594594594597,25.084752104770814,"Salisbury, MD-DE","Salisbury, MD"
2024,41620,1042,292,28.885044069156606,2.76604887364903,3.7156777637918315,32.39368510880387,28.499999999999996,22.492869080779943,"Salt Lake City, UT","Salt Lake City, UT"
2024,41660,126,29,27.813129706225475,2.9448999046711153,4.086749285033365,31.128,27.234782608695653,23.86849710982659,"San Angelo, TX","San Angelo, TX"
2024,41700,2209,629,33.57352051104794,2.9953179600659587,4.099484804729886,33.609022556390975,31.480000000000004,24.045761394817998,"San Antonio-New Braunfels, TX","San Antonio, TX"
2024,41740,4279,862,21.892546886339005,2.819549467168431,3.8323690781838007,36.92857142857143,32.43956043956044,24.615850051094498,"San Diego-Carlsbad, CA","San Diego, CA"
2024,41860,6702,1302,20.552614804755702,2.6149509426208457,3.5945253505933117,28.57142857142857,28.560000000000002,30.65873387504017,"San Francisco-Oakland-Hayward, CA","San Francisco, CA"
2024,41940,2589,571,23.164559521242182,2.6872936213542804,3.531965961160812,28.54451612903226,26.55,22.79180747367804,"San Jose-Sunnyvale-Santa Clara, CA","San Jose, CA"
2024,42020,336,68,24.334047562362777,3.2747037721491465,4.203826502880748,44.28842504743833,32.666666666666664,20.002982848620434,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","San Luis Obispo, CA"
