MET2013,mover_rate_2022,mover_rate_2024,delta_mover_rate,mover_avg_bed_2022,mover_avg_bed_2024,delta_mover_avg_bed,mover_avg_rooms_2022,mover_avg_rooms_2024,delta_mover_avg_rooms,mover_burden_2022,mover_burden_2024,delta_mover_burden,nonmover_burden_2022,nonmover_burden_2024,delta_nonmover_burden,mover_trantime_2022,mover_trantime_2024,delta_mover_trantime,n_2022,n_2024,n_movers_2022,n_movers_2024,min_n,CBSA_Name,zori_name,RegionID,zori_pct_change_2022_2024,zori_2022,zori_2024
26420,26.614007489200596,27.309766692818283,0.695759203617687,2.720665625284358,2.7596275844170823,0.03896195913272438,3.781609238982074,3.8437418899045532,0.062132650922479105,32.44285714285714,31.885714285714283,-0.5571428571428605,30.659999999999997,32.46153846153847,1.8015384615384704,26.36287089911544,27.070201882273853,0.707330983158414,6519,6540,1572,1694,6519,"Houston-The Woodlands-Sugar Land, TX","Houston, TX",394692,4.694818802960285,1536.138127588816,1608.2570292422977
19740,31.844270699518447,31.059947676814737,-0.7843230227037097,2.806016328766312,2.714233173961015,-0.09178315480529697,3.9757659198069564,3.8024071710331797,-0.17335874877377666,31.0,29.53846153846154,-1.46153846153846,30.36734693877551,30.37974683544304,0.012399896667531607,25.359119792892447,24.62573539124338,-0.7333844016490652,3349,3396,1057,1014,3349,"Denver-Aurora-Lakewood, CO","Denver, CO",394530,4.720026165184428,1826.6909708266514,1912.9112626067308
17820,31.71564130638495,36.519230769230774,4.803589462845824,3.1804808260504465,3.0854334361443367,-0.09504738990610972,4.580412403197213,4.330299154943705,-0.2501132482535082,34.22053231939163,35.204081632653065,0.9835493132614346,30.5,30.15,-0.3500000000000014,20.356379130155158,24.21727731092437,3.8608981807692118,740,830,220,248,740,"Colorado Springs, CO","Colorado Springs, CO",394484,4.742509502850912,1624.254148800345,1701.2845561576517
35380,20.058370566274636,23.79973289436904,3.7413623280944037,2.8566291536258905,2.9627290285535315,0.10609987492764095,3.9800559366051806,4.285483113222321,0.3054271766171399,38.940000000000005,34.73793103448276,-4.202068965517242,33.08108108108108,33.972972972972975,0.8918918918918948,23.94577818816046,29.10418648905804,5.15840830089758,1267,1228,268,258,1228,"New Orleans-Metairie, LA","New Orleans, LA",394910,4.843236820998882,1470.6135230410252,1541.838818683537
41940,28.23127124121682,23.164559521242182,-5.066711719974638,2.726427868045298,2.6872936213542804,-0.039134246691017616,3.5188453963564745,3.531965961160812,0.01312056480433732,28.41237113402062,28.54451612903226,0.13214499501163957,27.631578947368425,26.55,-1.081578947368424,22.255237740687885,22.79180747367804,0.5365697329901558,2568,2589,674,571,2568,"San Jose-Sunnyvale-Santa Clara, CA","San Jose, CA",395059,4.880304279049218,3080.7141857760475,3231.0624120097523
45300,23.546013950439743,26.880807429661395,3.334793479221652,2.9684753931487213,2.8665372156701325,-0.1019381774785888,4.2402517813739955,4.012518567568051,-0.22773321380594425,32.608695652173914,36.97478991596639,4.366094263792476,33.33333333333333,35.18490566037736,1.8515723270440319,28.049309190448888,27.066737174681375,-0.9825720157675129,3604,3230,844,817,3230,"Tampa-St. Petersburg-Clearwater, FL","Tampa, FL",395148,4.89750605742271,1879.14230264388,1971.1734107434565
37340,23.692909433896954,30.414069836933322,6.721160403036368,3.166617969320672,3.1328317987873344,-0.03378617053333777,4.660555149744339,4.620256007186167,-0.04029914255817246,36.0,36.161776367961934,0.1617763679619344,32.04968944099379,32.86588235294118,0.8161929119473896,26.682692307692307,24.63702409416958,-2.0456682135227275,560,573,140,170,560,"Palm Bay-Melbourne-Titusville, FL","Palm Bay, FL",394957,4.9023173287970305,1771.2267687786323,1858.0579255967589
42660,27.24820752436961,28.55532193225057,1.3071144078809596,2.6788358286619833,2.5997939535297223,-0.07904187513226102,3.66422455592611,3.539005015192005,-0.12521954073410502,31.46853146853147,30.74626865671642,-0.7222628118150496,29.520000000000003,29.30607028753994,-0.21392971246006454,25.157671176875294,26.340124112656103,1.182452935780809,4794,4843,1269,1252,4794,"Seattle-Tacoma-Bellevue, WA","Seattle, WA",395078,4.92211097446865,2028.5828971830251,2128.431998591465
16740,24.87925137289535,26.678363903194537,1.7991125302991868,3.0495455911939504,2.941082737901916,-0.1084628532920342,4.2783918784543165,4.107137057486197,-0.1712548209681195,30.153846153846153,31.68235294117647,1.5285067873303184,29.724770642201836,28.551724137931032,-1.173046504270804,24.20041624479694,23.7983320230002,-0.4020842217967413,2681,2846,697,757,2681,"Charlotte-Concord-Gastonia, NC-SC","Charlotte, NC",394458,5.033865887858807,1609.4476490928619,1690.465085283493
42220,21.378416487444987,17.835022075405774,-3.5433944120392127,2.8870752831445703,2.888958147818344,0.001882864673773632,4.039506995336442,4.091006233303651,0.05149923796720923,27.09278350515464,32.188235294117646,5.0954517889630075,28.592057761732853,32.265420560747664,3.6733627990148108,21.437557251908398,20.238740064763025,-1.198817187145373,611,588,107,92,588,"Santa Rosa, CA","Santa Rosa, CA",395068,5.067752118350284,2420.3366251010734,2542.993285690841
44700,17.662092271169197,16.476269775187344,-1.1858224959818529,3.181799478809491,3.0491880601037664,-0.13261141870572457,4.496639692771911,4.361498551310558,-0.1351411414613528,34.02857142857143,34.20814479638009,0.17957336780865774,29.508196721311474,30.585683297180044,1.0774865758685692,26.457459789240154,34.763997395833336,8.306537606593182,698,724,107,105,698,"Stockton-Lodi, CA","Stockton, CA",395134,5.33480209341676,2124.5921032856277,2237.9348872882765
